subscription_id,account_id,segment,start_date,end_date,contract_type,committed_actions_monthly,status
SUB-0002930,ACC-003725,SMB,2022-10-01,,metered_month_to_month,,active
SUB-0002931,ACC-003726,SMB,2021-08-28,2022-01-28,metered_month_to_month,,churned
SUB-0002932,ACC-003727,SMB,2022-09-11,,metered_month_to_month,,active
SUB-0002933,ACC-003728,SMB,2025-08-19,,metered_month_to_month,,active
SUB-0002934,ACC-003729,SMB,2024-06-24,,metered_month_to_month,,active
SUB-0002935,ACC-003731,SMB,2020-06-15,,metered_month_to_month,,active
SUB-0002936,ACC-003732,SMB,2025-12-06,,metered_month_to_month,,active
SUB-0002937,ACC-003733,SMB,2025-06-13,,metered_month_to_month,,active
SUB-0002938,ACC-003734,SMB,2024-12-09,,metered_month_to_month,,active
SUB-0002939,ACC-003735,SMB,2021-05-01,2023-02-01,metered_month_to_month,,churned
SUB-0002940,ACC-003736,SMB,2023-12-06,,metered_month_to_month,,active
SUB-0002941,ACC-003737,SMB,2025-10-12,,metered_month_to_month,,active
SUB-0002942,ACC-003739,SMB,2024-01-02,,metered_month_to_month,,active
SUB-0002943,ACC-003740,SMB,2025-01-24,,metered_month_to_month,,active
SUB-0002944,ACC-003741,SMB,2024-01-27,2025-02-27,metered_month_to_month,,churned
SUB-0002945,ACC-003742,SMB,2023-11-06,2024-08-06,metered_month_to_month,,churned
SUB-0002946,ACC-003743,SMB,2024-07-20,2025-08-20,metered_month_to_month,,churned
SUB-0002947,ACC-003744,SMB,2025-11-21,,metered_month_to_month,,active
SUB-0002948,ACC-003745,SMB,2025-11-03,,metered_month_to_month,,active
SUB-0002949,ACC-003746,SMB,2022-02-09,2022-06-09,metered_month_to_month,,churned
SUB-0002950,ACC-003747,SMB,2025-10-25,,metered_month_to_month,,active
SUB-0002951,ACC-003748,SMB,2025-09-07,,metered_month_to_month,,active
SUB-0002952,ACC-003749,SMB,2020-06-14,,metered_month_to_month,,active
SUB-0002953,ACC-003750,SMB,2025-01-11,,metered_month_to_month,,active
SUB-0002954,ACC-003751,SMB,2025-05-14,,metered_month_to_month,,active
SUB-0002955,ACC-003752,SMB,2025-10-20,,metered_month_to_month,,active
SUB-0002956,ACC-003753,SMB,2023-09-21,2024-01-21,metered_month_to_month,,churned
SUB-0002957,ACC-003754,SMB,2025-05-06,,metered_month_to_month,,active
SUB-0002958,ACC-003755,SMB,2025-02-01,,metered_month_to_month,,active
SUB-0002959,ACC-003756,SMB,2022-12-10,2025-09-10,metered_month_to_month,,churned
SUB-0002960,ACC-003757,SMB,2025-07-27,,metered_month_to_month,,active
SUB-0002961,ACC-003759,SMB,2022-03-15,2023-04-15,metered_month_to_month,,churned
SUB-0002962,ACC-003760,SMB,2023-04-03,2024-01-03,metered_month_to_month,,churned
SUB-0002963,ACC-003761,SMB,2020-09-19,,metered_month_to_month,,active
SUB-0002964,ACC-003762,SMB,2023-11-06,,metered_month_to_month,,active
SUB-0002965,ACC-003763,SMB,2023-05-12,2024-01-12,metered_month_to_month,,churned
SUB-0002966,ACC-003764,SMB,2025-01-06,,metered_month_to_month,,active
SUB-0002967,ACC-003766,SMB,2025-08-01,,metered_month_to_month,,active
SUB-0002968,ACC-003767,SMB,2023-10-03,2024-01-03,metered_month_to_month,,churned
SUB-0002969,ACC-003768,SMB,2025-08-01,,metered_month_to_month,,active
SUB-0002970,ACC-003769,SMB,2024-05-11,,metered_month_to_month,,active
SUB-0002971,ACC-003770,SMB,2024-12-25,2025-06-25,metered_month_to_month,,churned
SUB-0002972,ACC-003771,SMB,2024-03-25,2024-11-25,metered_month_to_month,,churned
SUB-0002973,ACC-003772,SMB,2023-06-05,,metered_month_to_month,,active
SUB-0002974,ACC-003773,SMB,2024-12-10,,metered_month_to_month,,active
SUB-0002975,ACC-003774,SMB,2025-09-10,,metered_month_to_month,,active
SUB-0002976,ACC-003775,SMB,2025-01-13,2025-06-13,metered_month_to_month,,churned
SUB-0002977,ACC-003776,SMB,2024-02-14,,metered_month_to_month,,active
SUB-0002978,ACC-003777,SMB,2025-08-02,,metered_month_to_month,,active
SUB-0002979,ACC-003778,SMB,2020-11-12,,metered_month_to_month,,active
SUB-0002980,ACC-003779,SMB,2024-07-19,2025-03-19,metered_month_to_month,,churned
SUB-0002981,ACC-003780,SMB,2025-08-26,,metered_month_to_month,,active
SUB-0002982,ACC-003781,SMB,2023-04-18,2023-12-18,metered_month_to_month,,churned
SUB-0002983,ACC-003782,SMB,2025-10-28,,metered_month_to_month,,active
SUB-0002984,ACC-003783,SMB,2023-01-06,,metered_month_to_month,,active
SUB-0002985,ACC-003784,SMB,2021-04-04,2021-08-04,metered_month_to_month,,churned
SUB-0002986,ACC-003785,SMB,2020-05-18,2022-02-18,metered_month_to_month,,churned
SUB-0002987,ACC-003786,SMB,2024-08-16,,metered_month_to_month,,active
SUB-0002988,ACC-003787,SMB,2024-09-02,,metered_month_to_month,,active
SUB-0002989,ACC-003788,SMB,2024-05-09,,metered_month_to_month,,active
SUB-0002990,ACC-003790,SMB,2024-05-28,,metered_month_to_month,,active
SUB-0002991,ACC-003791,SMB,2020-01-08,2024-06-08,metered_month_to_month,,churned
SUB-0002992,ACC-003792,SMB,2024-12-15,,metered_month_to_month,,active
SUB-0002993,ACC-003793,SMB,2025-09-07,,metered_month_to_month,,active
SUB-0002994,ACC-003795,SMB,2020-04-06,2021-02-06,metered_month_to_month,,churned
SUB-0002995,ACC-003796,SMB,2024-10-13,,metered_month_to_month,,active
SUB-0002996,ACC-003797,SMB,2021-08-20,,metered_month_to_month,,active
SUB-0002997,ACC-003798,SMB,2025-09-12,,metered_month_to_month,,active
SUB-0002998,ACC-003799,SMB,2023-11-20,,metered_month_to_month,,active
SUB-0002999,ACC-003800,SMB,2023-11-14,2024-02-14,metered_month_to_month,,churned
SUB-0003000,ACC-003801,SMB,2025-06-23,,metered_month_to_month,,active
SUB-0003001,ACC-003802,SMB,2022-12-28,2023-06-28,metered_month_to_month,,churned
SUB-0003002,ACC-003803,SMB,2024-11-06,,metered_month_to_month,,active
SUB-0003003,ACC-003804,SMB,2021-06-30,2024-06-28,metered_month_to_month,,churned
SUB-0003004,ACC-003805,SMB,2020-10-17,2021-03-17,metered_month_to_month,,churned
SUB-0003005,ACC-003806,SMB,2022-12-24,2024-03-24,metered_month_to_month,,churned
SUB-0003006,ACC-003807,SMB,2020-01-10,2024-11-10,metered_month_to_month,,churned
SUB-0003007,ACC-003808,SMB,2023-11-20,,metered_month_to_month,,active
SUB-0003008,ACC-003809,SMB,2021-07-09,,metered_month_to_month,,active
SUB-0003009,ACC-003810,SMB,2022-07-17,,metered_month_to_month,,active
SUB-0003010,ACC-003811,SMB,2025-08-12,,metered_month_to_month,,active
SUB-0003011,ACC-003812,SMB,2025-10-21,,metered_month_to_month,,active
SUB-0003012,ACC-003814,SMB,2025-02-25,2025-05-25,metered_month_to_month,,churned
SUB-0003013,ACC-003815,SMB,2025-01-17,,metered_month_to_month,,active
SUB-0003014,ACC-003816,SMB,2020-12-14,,metered_month_to_month,,active
SUB-0003015,ACC-003817,SMB,2024-09-13,,metered_month_to_month,,active
SUB-0003016,ACC-003818,SMB,2025-06-01,,metered_month_to_month,,active
SUB-0003017,ACC-003819,SMB,2025-06-13,,metered_month_to_month,,active
SUB-0003018,ACC-003820,SMB,2025-07-23,2025-09-23,metered_month_to_month,,churned
SUB-0003019,ACC-003821,SMB,2025-11-17,,metered_month_to_month,,active
SUB-0003020,ACC-003823,SMB,2020-08-15,2021-05-15,metered_month_to_month,,churned
SUB-0003021,ACC-003824,SMB,2025-01-06,,metered_month_to_month,,active
SUB-0003022,ACC-003825,SMB,2025-11-10,,metered_month_to_month,,active
SUB-0003023,ACC-003826,SMB,2025-03-18,,metered_month_to_month,,active
SUB-0003024,ACC-003827,SMB,2025-04-06,,metered_month_to_month,,active
SUB-0003025,ACC-003828,SMB,2022-09-04,,metered_month_to_month,,active
SUB-0003026,ACC-003829,SMB,2023-12-24,,metered_month_to_month,,active
SUB-0003027,ACC-003830,SMB,2025-07-10,,metered_month_to_month,,active
SUB-0003028,ACC-003831,SMB,2025-06-20,,metered_month_to_month,,active
SUB-0003029,ACC-003832,SMB,2020-12-30,2023-09-28,metered_month_to_month,,churned
SUB-0003030,ACC-003833,SMB,2025-12-22,,metered_month_to_month,,active
SUB-0003031,ACC-003834,SMB,2025-05-01,,metered_month_to_month,,active
SUB-0003032,ACC-003835,SMB,2024-10-16,,metered_month_to_month,,active
SUB-0003033,ACC-003836,SMB,2024-11-24,,metered_month_to_month,,active
SUB-0003034,ACC-003837,SMB,2023-12-08,2024-04-08,metered_month_to_month,,churned
SUB-0003035,ACC-003838,SMB,2025-02-19,,metered_month_to_month,,active
SUB-0003036,ACC-003839,SMB,2021-05-31,2021-09-30,metered_month_to_month,,churned
SUB-0003037,ACC-003840,SMB,2020-08-04,,metered_month_to_month,,active
SUB-0003038,ACC-003841,SMB,2025-10-11,,metered_month_to_month,,active
SUB-0003039,ACC-003842,SMB,2023-06-10,,metered_month_to_month,,active
SUB-0003040,ACC-003843,SMB,2020-07-20,,metered_month_to_month,,active
SUB-0003041,ACC-003844,SMB,2024-01-26,,metered_month_to_month,,active
SUB-0003042,ACC-003845,SMB,2023-12-14,,metered_month_to_month,,active
SUB-0003043,ACC-003846,SMB,2020-08-29,2022-03-28,metered_month_to_month,,churned
SUB-0003044,ACC-003847,SMB,2024-05-07,2024-10-07,metered_month_to_month,,churned
SUB-0003045,ACC-003848,SMB,2025-12-04,,metered_month_to_month,,active
SUB-0003046,ACC-003849,SMB,2020-10-21,2021-03-21,metered_month_to_month,,churned
SUB-0003047,ACC-003851,SMB,2024-11-19,,metered_month_to_month,,active
SUB-0003048,ACC-003852,SMB,2020-11-05,,metered_month_to_month,,active
SUB-0003049,ACC-003853,SMB,2024-02-02,,metered_month_to_month,,active
SUB-0003050,ACC-003854,SMB,2023-04-08,,metered_month_to_month,,active
SUB-0003051,ACC-003855,SMB,2024-10-15,,metered_month_to_month,,active
SUB-0003052,ACC-003856,SMB,2024-01-23,,metered_month_to_month,,active
SUB-0003053,ACC-003857,SMB,2021-03-01,2023-07-01,metered_month_to_month,,churned
SUB-0003054,ACC-003858,SMB,2023-12-24,,metered_month_to_month,,active
SUB-0003055,ACC-003859,SMB,2025-01-27,,metered_month_to_month,,active
SUB-0003056,ACC-003860,SMB,2025-10-27,,metered_month_to_month,,active
SUB-0003057,ACC-003861,SMB,2023-11-05,2025-03-05,metered_month_to_month,,churned
SUB-0003058,ACC-003862,SMB,2025-06-17,,metered_month_to_month,,active
SUB-0003059,ACC-003863,SMB,2025-09-25,,metered_month_to_month,,active
SUB-0003060,ACC-003864,SMB,2025-06-07,,metered_month_to_month,,active
SUB-0003061,ACC-003865,SMB,2023-09-06,2024-11-06,metered_month_to_month,,churned
SUB-0003062,ACC-003866,SMB,2022-04-07,2023-10-07,metered_month_to_month,,churned
SUB-0003063,ACC-003867,SMB,2022-09-23,2023-04-23,metered_month_to_month,,churned
SUB-0003064,ACC-003868,SMB,2022-12-08,2023-10-08,metered_month_to_month,,churned
SUB-0003065,ACC-003869,SMB,2024-10-10,,metered_month_to_month,,active
SUB-0003066,ACC-003871,SMB,2025-04-27,,metered_month_to_month,,active
SUB-0003067,ACC-003873,SMB,2025-05-24,,metered_month_to_month,,active
SUB-0003068,ACC-003874,SMB,2023-12-05,,metered_month_to_month,,active
SUB-0003069,ACC-003875,SMB,2022-10-08,,metered_month_to_month,,active
SUB-0003070,ACC-003876,SMB,2024-07-25,2025-06-25,metered_month_to_month,,churned
SUB-0003071,ACC-003877,SMB,2024-06-04,,metered_month_to_month,,active
SUB-0003072,ACC-003878,SMB,2025-09-10,,metered_month_to_month,,active
SUB-0003073,ACC-003879,SMB,2023-12-28,2024-02-28,metered_month_to_month,,churned
SUB-0003074,ACC-003880,SMB,2022-10-07,2023-07-07,metered_month_to_month,,churned
SUB-0003075,ACC-003881,SMB,2025-09-08,2025-11-08,metered_month_to_month,,churned
SUB-0003076,ACC-003882,SMB,2024-01-12,,metered_month_to_month,,active
SUB-0003077,ACC-003883,SMB,2025-03-10,,metered_month_to_month,,active
SUB-0003078,ACC-003884,SMB,2025-12-11,,metered_month_to_month,,active
SUB-0003079,ACC-003885,SMB,2025-02-14,,metered_month_to_month,,active
SUB-0003080,ACC-003886,SMB,2025-08-13,,metered_month_to_month,,active
SUB-0003081,ACC-003887,SMB,2023-10-09,,metered_month_to_month,,active
SUB-0003082,ACC-003888,SMB,2024-01-16,2024-03-16,metered_month_to_month,,churned
SUB-0003083,ACC-003890,SMB,2020-11-02,2024-03-02,metered_month_to_month,,churned
SUB-0003084,ACC-003891,SMB,2020-11-28,2025-09-28,metered_month_to_month,,churned
SUB-0003085,ACC-003892,SMB,2024-02-17,2025-07-17,metered_month_to_month,,churned
SUB-0003086,ACC-003893,SMB,2021-07-24,,metered_month_to_month,,active
SUB-0003087,ACC-003894,SMB,2025-07-08,,metered_month_to_month,,active
SUB-0003088,ACC-003895,SMB,2024-10-08,,metered_month_to_month,,active
SUB-0003089,ACC-003896,SMB,2023-10-22,,metered_month_to_month,,active
SUB-0003090,ACC-003897,SMB,2024-01-02,,metered_month_to_month,,active
SUB-0003091,ACC-003898,SMB,2025-10-05,,metered_month_to_month,,active
SUB-0003092,ACC-003900,SMB,2025-05-08,,metered_month_to_month,,active
SUB-0003093,ACC-003901,SMB,2024-05-02,2025-05-02,metered_month_to_month,,churned
SUB-0003094,ACC-003902,SMB,2025-04-09,,metered_month_to_month,,active
SUB-0003095,ACC-003904,SMB,2024-12-25,,metered_month_to_month,,active
SUB-0003096,ACC-003905,SMB,2020-10-14,2022-06-14,metered_month_to_month,,churned
SUB-0003097,ACC-003906,SMB,2023-05-20,2025-09-20,metered_month_to_month,,churned
SUB-0003098,ACC-003907,SMB,2025-12-10,,metered_month_to_month,,active
SUB-0003099,ACC-003908,SMB,2025-02-22,,metered_month_to_month,,active
SUB-0003100,ACC-003909,SMB,2023-01-23,,metered_month_to_month,,active
SUB-0003101,ACC-003910,SMB,2024-11-04,,metered_month_to_month,,active
SUB-0003102,ACC-003911,SMB,2025-07-25,2025-10-25,metered_month_to_month,,churned
SUB-0003103,ACC-003912,SMB,2025-08-15,,metered_month_to_month,,active
SUB-0003104,ACC-003913,SMB,2024-04-24,,metered_month_to_month,,active
SUB-0003105,ACC-003914,SMB,2022-10-24,,metered_month_to_month,,active
SUB-0003106,ACC-003915,SMB,2023-10-21,,metered_month_to_month,,active
SUB-0003107,ACC-003916,SMB,2020-01-03,,metered_month_to_month,,active
SUB-0003108,ACC-003917,SMB,2024-01-07,2024-09-07,metered_month_to_month,,churned
SUB-0003109,ACC-003918,SMB,2025-12-12,,metered_month_to_month,,active
SUB-0003110,ACC-003919,SMB,2023-02-01,2023-12-01,metered_month_to_month,,churned
SUB-0003111,ACC-003921,SMB,2025-10-06,,metered_month_to_month,,active
SUB-0003112,ACC-003922,SMB,2024-12-19,,metered_month_to_month,,active
SUB-0003113,ACC-003923,SMB,2025-08-06,,metered_month_to_month,,active
SUB-0003114,ACC-003924,SMB,2025-05-17,,metered_month_to_month,,active
SUB-0003115,ACC-003925,SMB,2025-10-20,,metered_month_to_month,,active
SUB-0003116,ACC-003926,SMB,2023-07-26,,metered_month_to_month,,active
SUB-0003117,ACC-003927,SMB,2025-11-28,,metered_month_to_month,,active
SUB-0003118,ACC-003928,SMB,2025-11-23,,metered_month_to_month,,active
SUB-0003119,ACC-003929,SMB,2024-03-13,2024-05-13,metered_month_to_month,,churned
SUB-0003120,ACC-003930,SMB,2021-04-20,,metered_month_to_month,,active
SUB-0003121,ACC-003932,SMB,2023-08-24,2024-05-24,metered_month_to_month,,churned
SUB-0003122,ACC-003934,SMB,2025-04-25,,metered_month_to_month,,active
SUB-0003123,ACC-003935,SMB,2024-03-17,,metered_month_to_month,,active
SUB-0003124,ACC-003936,SMB,2025-06-03,,metered_month_to_month,,active
SUB-0003125,ACC-003937,SMB,2024-12-17,,metered_month_to_month,,active
SUB-0003126,ACC-003938,SMB,2024-08-21,2025-06-21,metered_month_to_month,,churned
SUB-0003127,ACC-003939,SMB,2025-01-05,,metered_month_to_month,,active
SUB-0003128,ACC-003940,SMB,2023-10-04,2023-12-04,metered_month_to_month,,churned
SUB-0003129,ACC-003941,SMB,2025-09-25,,metered_month_to_month,,active
SUB-0003130,ACC-003942,SMB,2024-12-02,,metered_month_to_month,,active
SUB-0003131,ACC-003943,SMB,2025-08-05,,metered_month_to_month,,active
SUB-0003132,ACC-003945,SMB,2023-06-12,2025-02-12,metered_month_to_month,,churned
SUB-0003133,ACC-003947,SMB,2024-11-28,,metered_month_to_month,,active
SUB-0003134,ACC-003949,SMB,2023-10-26,,metered_month_to_month,,active
SUB-0003135,ACC-003950,SMB,2023-02-05,,metered_month_to_month,,active
SUB-0003136,ACC-003951,SMB,2025-05-24,,metered_month_to_month,,active
SUB-0003137,ACC-003952,SMB,2024-10-01,2025-11-01,metered_month_to_month,,churned
SUB-0003138,ACC-003953,SMB,2025-04-05,,metered_month_to_month,,active
SUB-0003139,ACC-003954,SMB,2025-11-20,,metered_month_to_month,,active
SUB-0003140,ACC-003956,SMB,2023-10-20,,metered_month_to_month,,active
SUB-0003141,ACC-003958,SMB,2025-11-07,,metered_month_to_month,,active
SUB-0003142,ACC-003959,SMB,2024-09-23,,metered_month_to_month,,active
SUB-0003143,ACC-003960,SMB,2025-04-22,,metered_month_to_month,,active
SUB-0003144,ACC-003961,SMB,2025-10-09,,metered_month_to_month,,active
SUB-0003145,ACC-003962,SMB,2025-12-23,,metered_month_to_month,,active
SUB-0003146,ACC-003963,SMB,2022-02-09,,metered_month_to_month,,active
SUB-0003147,ACC-003964,SMB,2021-12-02,,metered_month_to_month,,active
SUB-0003148,ACC-003965,SMB,2025-03-25,,metered_month_to_month,,active
SUB-0003149,ACC-003966,SMB,2025-05-25,,metered_month_to_month,,active
SUB-0003150,ACC-003967,SMB,2023-04-28,2023-12-28,metered_month_to_month,,churned
SUB-0003151,ACC-003968,SMB,2023-11-26,,metered_month_to_month,,active
SUB-0003152,ACC-003969,SMB,2021-06-17,2024-08-17,metered_month_to_month,,churned
SUB-0003153,ACC-003971,SMB,2024-03-21,,metered_month_to_month,,active
SUB-0003154,ACC-003972,SMB,2025-10-17,,metered_month_to_month,,active
SUB-0003155,ACC-003973,SMB,2025-12-11,,metered_month_to_month,,active
SUB-0003156,ACC-003974,SMB,2023-09-17,2024-06-17,metered_month_to_month,,churned
SUB-0003157,ACC-003975,SMB,2022-10-17,,metered_month_to_month,,active
SUB-0003158,ACC-003976,SMB,2024-08-08,2025-03-08,metered_month_to_month,,churned
SUB-0003159,ACC-003978,SMB,2025-05-14,,metered_month_to_month,,active
SUB-0003160,ACC-003980,SMB,2023-06-18,,metered_month_to_month,,active
SUB-0003161,ACC-003981,SMB,2023-09-07,2024-01-07,metered_month_to_month,,churned
SUB-0003162,ACC-003982,SMB,2025-07-12,,metered_month_to_month,,active
SUB-0003163,ACC-003983,SMB,2023-09-14,2024-03-14,metered_month_to_month,,churned
SUB-0003164,ACC-003984,SMB,2023-09-10,,metered_month_to_month,,active
SUB-0003165,ACC-003985,SMB,2021-10-13,2025-04-13,metered_month_to_month,,churned
SUB-0003166,ACC-003986,SMB,2021-08-16,2022-09-16,metered_month_to_month,,churned
SUB-0003167,ACC-003987,SMB,2025-08-09,,metered_month_to_month,,active
SUB-0003168,ACC-003988,SMB,2024-12-12,2025-10-12,metered_month_to_month,,churned
SUB-0003169,ACC-003989,SMB,2025-08-07,,metered_month_to_month,,active
SUB-0003170,ACC-003991,SMB,2022-08-29,,metered_month_to_month,,active
SUB-0003171,ACC-003992,SMB,2022-08-22,2024-04-22,metered_month_to_month,,churned
SUB-0003172,ACC-003993,SMB,2025-11-23,,metered_month_to_month,,active
SUB-0003173,ACC-003994,SMB,2025-09-04,,metered_month_to_month,,active
SUB-0003174,ACC-003995,SMB,2025-10-07,,metered_month_to_month,,active
SUB-0003175,ACC-003996,SMB,2024-01-17,,metered_month_to_month,,active
SUB-0003176,ACC-003997,SMB,2023-12-11,,metered_month_to_month,,active
SUB-0003177,ACC-003998,SMB,2024-02-27,,metered_month_to_month,,active
SUB-0003178,ACC-003999,SMB,2023-08-13,,metered_month_to_month,,active
SUB-0003179,ACC-004000,SMB,2024-04-02,2024-12-02,metered_month_to_month,,churned
SUB-0003180,ACC-004001,SMB,2023-11-03,2024-05-03,metered_month_to_month,,churned
SUB-0003181,ACC-004002,SMB,2024-06-05,,metered_month_to_month,,active
SUB-0003182,ACC-004003,SMB,2021-09-30,2022-06-28,metered_month_to_month,,churned
SUB-0003183,ACC-004004,SMB,2023-09-13,,metered_month_to_month,,active
SUB-0003184,ACC-004006,SMB,2024-03-18,,metered_month_to_month,,active
SUB-0003185,ACC-004007,SMB,2025-04-01,,metered_month_to_month,,active
SUB-0003186,ACC-004008,SMB,2025-10-10,,metered_month_to_month,,active
SUB-0003187,ACC-004009,SMB,2024-10-16,2025-09-16,metered_month_to_month,,churned
SUB-0003188,ACC-004010,SMB,2023-11-19,,metered_month_to_month,,active
SUB-0003189,ACC-004011,SMB,2022-03-29,2024-06-28,metered_month_to_month,,churned
SUB-0003190,ACC-004012,SMB,2020-10-06,2023-12-06,metered_month_to_month,,churned
SUB-0003191,ACC-004013,SMB,2025-10-01,,metered_month_to_month,,active
SUB-0003192,ACC-004014,SMB,2025-03-13,,metered_month_to_month,,active
SUB-0003193,ACC-004015,SMB,2024-04-15,,metered_month_to_month,,active
SUB-0003194,ACC-004016,SMB,2025-01-10,,metered_month_to_month,,active
SUB-0003195,ACC-004017,SMB,2025-02-25,,metered_month_to_month,,active
SUB-0003196,ACC-004018,SMB,2022-02-25,2024-09-25,metered_month_to_month,,churned
SUB-0003197,ACC-004020,SMB,2023-04-19,,metered_month_to_month,,active
SUB-0003198,ACC-004021,SMB,2024-11-10,,metered_month_to_month,,active
SUB-0003199,ACC-004022,SMB,2025-01-28,,metered_month_to_month,,active
SUB-0003200,ACC-004024,SMB,2020-05-16,,metered_month_to_month,,active
SUB-0003201,ACC-004025,SMB,2024-01-21,,metered_month_to_month,,active
SUB-0003202,ACC-004026,SMB,2024-09-12,2025-06-12,metered_month_to_month,,churned
SUB-0003203,ACC-004027,SMB,2023-11-18,,metered_month_to_month,,active
SUB-0003204,ACC-004029,SMB,2023-10-04,2024-09-04,metered_month_to_month,,churned
SUB-0003205,ACC-004030,SMB,2024-09-01,,metered_month_to_month,,active
