account_id,segment,effective_date,trigger_reason
ACC-001562,SMB,2020-07-16,initial_default
ACC-001563,SMB,2024-02-28,initial_default
ACC-001563,Commercial,2024-08-01,usage_threshold
ACC-001564,SMB,2022-03-23,initial_default
ACC-001565,SMB,2020-06-08,initial_default
ACC-001566,SMB,2023-06-01,initial_default
ACC-001567,SMB,2024-08-05,initial_default
ACC-001568,SMB,2025-09-12,initial_default
ACC-001569,SMB,2025-08-18,initial_default
ACC-001570,SMB,2024-02-12,initial_default
ACC-001571,SMB,2023-06-11,initial_default
ACC-001571,Commercial,2025-03-01,usage_threshold
ACC-001572,SMB,2022-08-24,initial_default
ACC-001573,SMB,2025-08-02,initial_default
ACC-001574,SMB,2023-12-01,initial_default
ACC-001575,SMB,2025-12-08,initial_default
ACC-001576,SMB,2021-04-06,initial_default
ACC-001577,SMB,2022-03-11,initial_default
ACC-001578,SMB,2021-01-11,initial_default
ACC-001579,SMB,2024-04-06,initial_default
ACC-001580,SMB,2024-04-05,initial_default
ACC-001581,SMB,2024-09-19,initial_default
ACC-001582,SMB,2024-02-15,initial_default
ACC-001583,SMB,2024-10-13,initial_default
ACC-001584,SMB,2023-12-14,initial_default
ACC-001585,SMB,2025-12-20,initial_default
ACC-001586,SMB,2023-07-05,initial_default
ACC-001587,SMB,2023-11-11,initial_default
ACC-001587,Commercial,2024-11-01,usage_threshold
ACC-001588,SMB,2024-02-13,initial_default
ACC-001589,SMB,2025-07-03,initial_default
ACC-001589,Commercial,2025-09-01,firmographic_rescore
ACC-001590,SMB,2025-09-14,initial_default
ACC-001591,SMB,2025-04-26,initial_default
ACC-001592,SMB,2024-09-05,initial_default
ACC-001593,SMB,2024-11-28,initial_default
ACC-001594,SMB,2025-02-21,initial_default
ACC-001595,SMB,2025-08-11,initial_default
ACC-001596,SMB,2025-08-03,initial_default
ACC-001597,SMB,2025-03-21,initial_default
ACC-001598,SMB,2025-07-25,initial_default
ACC-001599,SMB,2020-02-27,initial_default
ACC-001600,SMB,2021-09-28,initial_default
ACC-001601,SMB,2023-10-28,initial_default
ACC-001602,SMB,2020-03-05,initial_default
ACC-001603,SMB,2020-10-05,initial_default
ACC-001603,Commercial,2022-05-01,usage_threshold
ACC-001604,SMB,2021-10-14,initial_default
ACC-001605,SMB,2025-10-15,initial_default
ACC-001606,SMB,2025-01-08,initial_default
ACC-001607,SMB,2024-08-22,initial_default
ACC-001608,SMB,2025-06-15,initial_default
ACC-001609,SMB,2024-01-04,initial_default
ACC-001610,SMB,2024-09-23,initial_default
ACC-001611,SMB,2025-06-24,initial_default
ACC-001612,SMB,2024-11-18,initial_default
ACC-001613,SMB,2025-09-21,initial_default
ACC-001614,SMB,2024-06-17,initial_default
ACC-001614,Commercial,2025-03-01,usage_threshold
ACC-001615,SMB,2024-07-24,initial_default
ACC-001616,SMB,2024-11-16,initial_default
ACC-001617,SMB,2023-07-28,initial_default
ACC-001618,SMB,2025-01-13,initial_default
ACC-001619,SMB,2025-12-16,initial_default
ACC-001620,SMB,2024-09-18,initial_default
ACC-001621,SMB,2025-04-14,initial_default
ACC-001622,SMB,2023-05-07,initial_default
ACC-001623,SMB,2024-10-04,initial_default
ACC-001624,SMB,2024-01-27,initial_default
ACC-001625,SMB,2024-01-11,initial_default
ACC-001625,Commercial,2024-11-01,firmographic_rescore
ACC-001626,SMB,2022-09-13,initial_default
ACC-001627,SMB,2020-08-26,initial_default
ACC-001628,SMB,2024-03-17,initial_default
ACC-001629,SMB,2025-11-25,initial_default
ACC-001630,SMB,2024-11-25,initial_default
ACC-001631,SMB,2021-03-06,initial_default
ACC-001632,SMB,2020-09-07,initial_default
ACC-001633,SMB,2025-04-15,initial_default
ACC-001634,SMB,2025-08-04,initial_default
ACC-001635,SMB,2022-04-19,initial_default
ACC-001636,SMB,2020-02-20,initial_default
ACC-001637,SMB,2022-03-08,initial_default
ACC-001638,SMB,2023-07-07,initial_default
ACC-001639,SMB,2025-01-15,initial_default
ACC-001640,SMB,2022-09-16,initial_default
ACC-001641,SMB,2025-04-24,initial_default
ACC-001642,SMB,2024-12-15,initial_default
ACC-001643,SMB,2023-05-20,initial_default
ACC-001644,SMB,2023-06-23,initial_default
ACC-001645,SMB,2025-09-09,initial_default
ACC-001646,SMB,2024-04-14,initial_default
ACC-001647,SMB,2023-04-07,initial_default
ACC-001648,SMB,2024-03-19,initial_default
ACC-001649,SMB,2024-06-22,initial_default
ACC-001650,SMB,2023-09-20,initial_default
ACC-001651,SMB,2025-01-23,initial_default
ACC-001652,SMB,2024-11-08,initial_default
ACC-001653,SMB,2025-11-26,initial_default
ACC-001654,SMB,2023-10-24,initial_default
ACC-001655,SMB,2025-05-07,initial_default
ACC-001656,SMB,2025-11-12,initial_default
ACC-001657,SMB,2024-01-26,initial_default
ACC-001658,SMB,2022-09-02,initial_default
ACC-001659,SMB,2020-09-25,initial_default
ACC-001659,Commercial,2022-08-01,usage_threshold
ACC-001660,SMB,2025-11-22,initial_default
ACC-001661,SMB,2025-02-06,initial_default
ACC-001662,SMB,2024-02-26,initial_default
ACC-001663,SMB,2024-05-20,initial_default
ACC-001664,SMB,2025-02-10,initial_default
ACC-001665,SMB,2024-09-26,initial_default
ACC-001666,SMB,2024-12-16,initial_default
ACC-001667,SMB,2024-12-22,initial_default
ACC-001668,SMB,2025-11-16,initial_default
ACC-001669,SMB,2025-12-16,initial_default
ACC-001670,SMB,2025-06-17,initial_default
ACC-001671,SMB,2025-10-18,initial_default
ACC-001672,SMB,2021-03-29,initial_default
ACC-001673,SMB,2025-05-16,initial_default
ACC-001673,Commercial,2025-10-01,usage_threshold
ACC-001674,SMB,2023-10-01,initial_default
ACC-001675,SMB,2023-02-22,initial_default
ACC-001676,SMB,2025-10-10,initial_default
ACC-001677,SMB,2025-10-26,initial_default
ACC-001678,SMB,2023-09-10,initial_default
ACC-001679,SMB,2024-10-15,initial_default
ACC-001680,SMB,2023-02-23,initial_default
ACC-001681,SMB,2024-11-08,initial_default
ACC-001682,SMB,2023-08-18,initial_default
ACC-001683,SMB,2024-02-17,initial_default
ACC-001684,SMB,2024-10-03,initial_default
ACC-001685,SMB,2023-11-26,initial_default
ACC-001686,SMB,2020-06-19,initial_default
ACC-001686,Commercial,2025-01-01,usage_threshold
ACC-001687,SMB,2024-10-19,initial_default
ACC-001687,Commercial,2025-10-01,firmographic_rescore
ACC-001688,SMB,2025-02-03,initial_default
ACC-001689,SMB,2023-12-06,initial_default
ACC-001689,Commercial,2024-11-01,firmographic_rescore
ACC-001690,SMB,2023-09-02,initial_default
ACC-001691,SMB,2025-06-04,initial_default
ACC-001692,SMB,2025-01-06,initial_default
ACC-001692,Commercial,2025-12-01,usage_threshold
ACC-001693,SMB,2024-12-20,initial_default
ACC-001694,SMB,2024-03-16,initial_default
ACC-001695,SMB,2020-03-19,initial_default
ACC-001696,SMB,2025-08-10,initial_default
ACC-001697,SMB,2023-04-01,initial_default
ACC-001698,SMB,2022-12-22,initial_default
ACC-001699,SMB,2025-03-06,initial_default
ACC-001700,SMB,2025-01-03,initial_default
ACC-001701,SMB,2025-06-08,initial_default
ACC-001702,SMB,2022-03-20,initial_default
ACC-001703,SMB,2023-03-02,initial_default
ACC-001704,SMB,2022-02-02,initial_default
ACC-001705,SMB,2025-07-24,initial_default
ACC-001706,SMB,2021-04-17,initial_default
ACC-001707,SMB,2024-03-12,initial_default
ACC-001708,SMB,2023-09-12,initial_default
ACC-001709,SMB,2025-06-07,initial_default
ACC-001710,SMB,2025-12-14,initial_default
ACC-001711,SMB,2023-10-02,initial_default
ACC-001712,SMB,2023-06-15,initial_default
ACC-001713,SMB,2022-04-19,initial_default
ACC-001714,SMB,2024-11-22,initial_default
ACC-001714,Commercial,2025-12-01,usage_threshold
ACC-001715,SMB,2021-09-21,initial_default
ACC-001716,SMB,2020-01-18,initial_default
ACC-001717,SMB,2020-12-04,initial_default
ACC-001718,SMB,2024-07-18,initial_default
ACC-001719,SMB,2025-12-26,initial_default
ACC-001720,SMB,2023-09-07,initial_default
ACC-001721,SMB,2025-01-21,initial_default
ACC-001722,SMB,2024-06-06,initial_default
ACC-001722,Commercial,2024-08-01,usage_threshold
ACC-001723,SMB,2020-09-26,initial_default
ACC-001724,SMB,2025-03-18,initial_default
ACC-001725,SMB,2025-06-14,initial_default
ACC-001726,SMB,2024-04-05,initial_default
ACC-001726,Commercial,2025-02-01,usage_threshold
ACC-001726,Enterprise,2025-12-01,firmographic_rescore
ACC-001727,SMB,2024-11-08,initial_default
ACC-001727,Commercial,2025-04-01,usage_threshold
ACC-001728,SMB,2024-04-14,initial_default
ACC-001729,SMB,2023-05-24,initial_default
ACC-001730,SMB,2025-04-14,initial_default
ACC-001731,SMB,2025-10-24,initial_default
ACC-001732,SMB,2024-05-11,initial_default
ACC-001733,SMB,2023-07-14,initial_default
ACC-001734,SMB,2023-08-13,initial_default
ACC-001735,SMB,2025-09-25,initial_default
ACC-001736,SMB,2025-10-13,initial_default
ACC-001737,SMB,2023-07-16,initial_default
ACC-001738,SMB,2025-04-03,initial_default
ACC-001739,SMB,2024-10-21,initial_default
ACC-001740,SMB,2025-11-26,initial_default
ACC-001741,SMB,2025-11-08,initial_default
ACC-001742,SMB,2021-02-07,initial_default
ACC-001743,SMB,2025-10-02,initial_default
ACC-001744,SMB,2025-06-17,initial_default
ACC-001745,SMB,2025-04-25,initial_default
ACC-001746,SMB,2025-02-21,initial_default
ACC-001747,SMB,2024-12-22,initial_default
ACC-001748,SMB,2024-04-27,initial_default
ACC-001749,SMB,2021-10-26,initial_default
ACC-001750,SMB,2024-09-03,initial_default
ACC-001751,SMB,2025-03-26,initial_default
ACC-001751,Commercial,2025-05-01,firmographic_rescore
ACC-001752,SMB,2025-11-09,initial_default
ACC-001753,SMB,2024-09-06,initial_default
ACC-001754,SMB,2024-12-11,initial_default
ACC-001755,SMB,2025-05-18,initial_default
ACC-001756,SMB,2025-07-21,initial_default
ACC-001757,SMB,2024-03-23,initial_default
ACC-001758,SMB,2025-11-03,initial_default
ACC-001759,SMB,2024-11-03,initial_default
ACC-001760,SMB,2025-06-27,initial_default
ACC-001761,SMB,2024-06-17,initial_default
ACC-001762,SMB,2024-04-16,initial_default
ACC-001762,Commercial,2025-10-01,usage_threshold
ACC-001763,SMB,2025-09-01,initial_default
ACC-001764,SMB,2024-06-19,initial_default
ACC-001764,Commercial,2025-11-01,usage_threshold
ACC-001765,SMB,2025-01-02,initial_default
ACC-001766,SMB,2023-11-18,initial_default
ACC-001767,SMB,2023-07-02,initial_default
ACC-001768,SMB,2023-02-25,initial_default
ACC-001769,SMB,2025-08-26,initial_default
ACC-001770,SMB,2024-09-05,initial_default
ACC-001771,SMB,2025-02-17,initial_default
ACC-001772,SMB,2025-02-27,initial_default
ACC-001773,SMB,2025-09-12,initial_default
ACC-001774,SMB,2025-08-07,initial_default
ACC-001775,SMB,2022-10-18,initial_default
ACC-001776,SMB,2022-08-31,initial_default
ACC-001777,SMB,2022-06-24,initial_default
ACC-001778,SMB,2023-10-04,initial_default
ACC-001778,Commercial,2024-12-01,usage_threshold
ACC-001779,SMB,2025-10-17,initial_default
ACC-001780,SMB,2024-12-26,initial_default
ACC-001781,SMB,2025-09-15,initial_default
ACC-001782,SMB,2021-03-25,initial_default
ACC-001783,SMB,2020-07-15,initial_default
ACC-001784,SMB,2023-09-21,initial_default
ACC-001785,SMB,2025-05-14,initial_default
ACC-001786,SMB,2020-02-15,initial_default
ACC-001787,SMB,2022-03-17,initial_default
ACC-001788,SMB,2025-06-28,initial_default
ACC-001789,SMB,2025-03-16,initial_default
ACC-001789,Commercial,2025-05-01,usage_threshold
ACC-001790,SMB,2024-01-18,initial_default
ACC-001791,SMB,2022-11-12,initial_default
ACC-001792,SMB,2023-11-02,initial_default
ACC-001793,SMB,2022-12-18,initial_default
ACC-001793,Commercial,2025-04-01,usage_threshold
ACC-001794,SMB,2023-08-22,initial_default
ACC-001795,SMB,2023-03-03,initial_default
ACC-001796,SMB,2025-05-23,initial_default
ACC-001797,SMB,2025-09-10,initial_default
ACC-001798,SMB,2024-09-17,initial_default
ACC-001799,SMB,2024-08-18,initial_default
ACC-001800,SMB,2023-04-08,initial_default
ACC-001801,SMB,2023-03-25,initial_default
ACC-001801,Commercial,2024-11-01,firmographic_rescore
ACC-001802,SMB,2024-02-17,initial_default
ACC-001803,SMB,2025-12-05,initial_default
ACC-001804,SMB,2023-04-27,initial_default
ACC-001805,SMB,2025-04-06,initial_default
ACC-001805,Commercial,2025-07-01,usage_threshold
ACC-001806,SMB,2025-02-26,initial_default
ACC-001807,SMB,2021-02-20,initial_default
ACC-001808,SMB,2025-02-22,initial_default
ACC-001809,SMB,2025-07-09,initial_default
ACC-001810,SMB,2025-04-25,initial_default
ACC-001810,Commercial,2025-09-01,usage_threshold
ACC-001811,SMB,2024-12-02,initial_default
ACC-001812,SMB,2022-11-28,initial_default
ACC-001812,Commercial,2024-05-01,usage_threshold
ACC-001813,SMB,2021-04-24,initial_default
ACC-001814,SMB,2025-12-21,initial_default
ACC-001815,SMB,2025-12-18,initial_default
ACC-001816,SMB,2023-08-13,initial_default
ACC-001817,SMB,2024-12-18,initial_default
ACC-001818,SMB,2025-09-13,initial_default
ACC-001819,SMB,2025-09-25,initial_default
ACC-001820,SMB,2024-10-20,initial_default
ACC-001821,SMB,2023-07-15,initial_default
ACC-001822,SMB,2025-05-02,initial_default
ACC-001823,SMB,2025-12-13,initial_default
ACC-001824,SMB,2024-08-28,initial_default
ACC-001825,SMB,2024-10-21,initial_default
ACC-001826,SMB,2023-08-23,initial_default
ACC-001827,SMB,2025-05-21,initial_default
ACC-001828,SMB,2024-08-26,initial_default
ACC-001829,SMB,2025-10-15,initial_default
ACC-001830,SMB,2025-02-11,initial_default
ACC-001831,SMB,2022-02-11,initial_default
ACC-001832,SMB,2024-03-26,initial_default
ACC-001833,SMB,2025-11-20,initial_default
ACC-001834,SMB,2023-05-28,initial_default
ACC-001835,SMB,2020-04-27,initial_default
ACC-001836,SMB,2023-06-26,initial_default
ACC-001837,SMB,2022-08-10,initial_default
ACC-001838,SMB,2024-05-11,initial_default
ACC-001839,SMB,2025-11-20,initial_default
ACC-001840,SMB,2025-08-15,initial_default
ACC-001841,SMB,2025-04-06,initial_default
ACC-001842,SMB,2022-07-05,initial_default
ACC-001843,SMB,2021-08-05,initial_default
ACC-001844,SMB,2025-02-24,initial_default
ACC-001845,SMB,2023-02-02,initial_default
ACC-001846,SMB,2025-12-07,initial_default
ACC-001847,SMB,2022-01-17,initial_default
ACC-001848,SMB,2024-06-24,initial_default
ACC-001849,SMB,2025-09-14,initial_default
ACC-001850,SMB,2024-03-05,initial_default
ACC-001851,SMB,2022-04-08,initial_default
ACC-001852,SMB,2025-11-17,initial_default
ACC-001853,SMB,2025-07-17,initial_default
ACC-001854,SMB,2025-01-02,initial_default
ACC-001855,SMB,2020-12-04,initial_default
ACC-001856,SMB,2025-05-17,initial_default
ACC-001857,SMB,2025-01-14,initial_default
ACC-001858,SMB,2025-05-13,initial_default
ACC-001859,SMB,2025-07-16,initial_default
ACC-001860,SMB,2025-10-18,initial_default
ACC-001861,SMB,2024-03-09,initial_default
ACC-001862,SMB,2025-03-03,initial_default
ACC-001863,SMB,2020-05-08,initial_default
ACC-001864,SMB,2024-03-21,initial_default
ACC-001865,SMB,2021-09-24,initial_default
ACC-001866,SMB,2024-09-16,initial_default
ACC-001867,SMB,2020-02-25,initial_default
ACC-001868,SMB,2021-01-26,initial_default
ACC-001869,SMB,2025-11-21,initial_default
ACC-001870,SMB,2024-09-21,initial_default
ACC-001871,SMB,2025-10-10,initial_default
ACC-001872,SMB,2023-08-14,initial_default
ACC-001873,SMB,2021-06-27,initial_default
ACC-001874,SMB,2023-02-23,initial_default
ACC-001875,SMB,2025-07-24,initial_default
ACC-001876,SMB,2025-09-17,initial_default
ACC-001877,SMB,2025-11-26,initial_default
ACC-001878,SMB,2020-11-23,initial_default
ACC-001878,Commercial,2023-02-01,usage_threshold
ACC-001879,SMB,2024-07-12,initial_default
ACC-001880,SMB,2025-01-02,initial_default
ACC-001881,SMB,2020-03-05,initial_default
ACC-001881,Commercial,2021-08-01,usage_threshold
ACC-001882,SMB,2023-02-11,initial_default
ACC-001883,SMB,2025-12-14,initial_default
ACC-001884,SMB,2025-06-20,initial_default
ACC-001885,SMB,2022-01-10,initial_default
ACC-001885,Commercial,2024-12-01,usage_threshold
ACC-001886,SMB,2021-11-07,initial_default
ACC-001887,SMB,2025-03-02,initial_default
ACC-001888,SMB,2023-10-06,initial_default
ACC-001889,SMB,2025-01-19,initial_default
ACC-001890,SMB,2023-02-18,initial_default
ACC-001891,SMB,2023-05-15,initial_default
ACC-001892,SMB,2025-05-12,initial_default
ACC-001893,SMB,2023-02-24,initial_default
ACC-001894,SMB,2024-07-21,initial_default
ACC-001895,SMB,2025-08-17,initial_default
ACC-001896,SMB,2025-12-11,initial_default
ACC-001897,SMB,2022-03-19,initial_default
ACC-001897,Commercial,2024-05-01,usage_threshold
ACC-001898,SMB,2025-11-26,initial_default
ACC-001899,SMB,2025-02-28,initial_default
ACC-001900,SMB,2025-10-02,initial_default
ACC-001901,SMB,2024-10-16,initial_default
ACC-001901,Commercial,2025-02-01,usage_threshold
ACC-001902,SMB,2020-01-25,initial_default
ACC-001903,SMB,2023-05-24,initial_default
ACC-001904,SMB,2024-06-21,initial_default
ACC-001904,Commercial,2024-09-01,firmographic_rescore
ACC-001905,SMB,2025-12-08,initial_default
ACC-001906,SMB,2024-02-24,initial_default
ACC-001907,SMB,2024-01-05,initial_default
ACC-001908,SMB,2023-07-13,initial_default
ACC-001909,SMB,2024-09-10,initial_default
ACC-001910,SMB,2022-04-30,initial_default
ACC-001911,SMB,2023-01-12,initial_default
ACC-001912,SMB,2024-09-16,initial_default
ACC-001913,SMB,2025-04-22,initial_default
ACC-001913,Commercial,2025-11-01,usage_threshold
ACC-001914,SMB,2024-04-14,initial_default
ACC-001915,SMB,2024-05-08,initial_default
ACC-001916,SMB,2025-06-26,initial_default
ACC-001917,SMB,2022-06-01,initial_default
ACC-001918,SMB,2021-12-26,initial_default
ACC-001919,SMB,2025-09-25,initial_default
ACC-001920,SMB,2023-08-23,initial_default
ACC-001921,SMB,2020-04-28,initial_default
ACC-001922,SMB,2021-02-10,initial_default
ACC-001923,SMB,2025-10-05,initial_default
ACC-001924,SMB,2025-12-14,initial_default
ACC-001925,SMB,2024-09-12,initial_default
ACC-001926,SMB,2021-08-02,initial_default
ACC-001927,SMB,2025-07-20,initial_default
ACC-001928,SMB,2022-12-04,initial_default
ACC-001929,SMB,2024-04-14,initial_default
ACC-001930,SMB,2025-04-19,initial_default
ACC-001931,SMB,2023-05-02,initial_default
ACC-001932,SMB,2023-04-16,initial_default
ACC-001933,SMB,2025-08-03,initial_default
ACC-001934,SMB,2025-09-08,initial_default
ACC-001935,SMB,2025-04-25,initial_default
ACC-001936,SMB,2023-03-17,initial_default
ACC-001937,SMB,2022-04-02,initial_default
ACC-001938,SMB,2020-03-03,initial_default
ACC-001939,SMB,2024-02-09,initial_default
ACC-001940,SMB,2025-07-24,initial_default
ACC-001941,SMB,2025-01-02,initial_default
ACC-001942,SMB,2022-04-18,initial_default
ACC-001943,SMB,2025-01-06,initial_default
ACC-001944,SMB,2023-10-12,initial_default
ACC-001944,Commercial,2024-06-01,usage_threshold
ACC-001945,SMB,2022-07-28,initial_default
ACC-001946,SMB,2025-04-03,initial_default
ACC-001947,SMB,2025-09-16,initial_default
ACC-001948,SMB,2024-12-16,initial_default
ACC-001949,SMB,2025-05-08,initial_default
ACC-001950,SMB,2024-11-20,initial_default
ACC-001951,SMB,2025-05-08,initial_default
ACC-001952,SMB,2024-07-26,initial_default
ACC-001953,SMB,2025-03-05,initial_default
ACC-001954,SMB,2025-10-15,initial_default
ACC-001955,SMB,2022-05-23,initial_default
ACC-001956,SMB,2024-04-23,initial_default
ACC-001957,SMB,2025-04-19,initial_default
ACC-001957,Commercial,2025-12-01,firmographic_rescore
ACC-001958,SMB,2025-05-27,initial_default
ACC-001959,SMB,2024-12-15,initial_default
ACC-001960,SMB,2021-10-26,initial_default
ACC-001961,SMB,2023-02-07,initial_default
ACC-001962,SMB,2025-12-19,initial_default
ACC-001963,SMB,2024-07-05,initial_default
ACC-001964,SMB,2025-10-23,initial_default
ACC-001965,SMB,2025-04-12,initial_default
ACC-001966,SMB,2025-05-14,initial_default
ACC-001967,SMB,2023-12-10,initial_default
ACC-001968,SMB,2024-04-20,initial_default
ACC-001969,SMB,2020-01-15,initial_default
ACC-001970,SMB,2024-05-17,initial_default
ACC-001971,SMB,2024-03-11,initial_default
ACC-001972,SMB,2023-10-25,initial_default
ACC-001973,SMB,2022-04-07,initial_default
ACC-001974,SMB,2021-10-28,initial_default
ACC-001975,SMB,2025-05-01,initial_default
ACC-001976,SMB,2025-05-02,initial_default
ACC-001976,Commercial,2025-10-01,usage_threshold
ACC-001977,SMB,2022-12-01,initial_default
ACC-001978,SMB,2024-10-21,initial_default
