account_id,company_id,segment,employee_count_band,industry,region,channel,signup_date,icp_fit_score,is_personal_email_domain
ACC-002595,CO-0122015,Commercial,51-200,Logistics/Supply Chain,North America,self_serve,2024-06-28,37.8,False
ACC-002596,CO-0023428,SMB,1-10,Technology/SaaS,North America,self_serve,2025-11-16,33.0,False
ACC-002597,CO-0115406,SMB,1-10,Logistics/Supply Chain,North America,inbound_marketing,2025-09-17,29.9,False
ACC-002598,CO-0105443,SMB,51-200,Media/Entertainment,North America,self_serve,2022-08-09,28.3,False
ACC-002599,CO-0068498,SMB,51-200,Professional Services,North America,self_serve,2020-05-16,38.8,False
ACC-002600,CO-0090243,SMB,51-200,Retail/E-commerce,North America,self_serve,2025-02-04,38.6,False
ACC-002601,CO-0090890,SMB,11-50,Media/Entertainment,North America,self_serve,2025-04-02,36.0,False
ACC-002602,CO-0081695,SMB,11-50,Manufacturing,LATAM,self_serve,2021-11-24,37.4,False
ACC-002603,CO-0105950,SMB,51-200,Education,EMEA,self_serve,2024-01-20,36.9,False
ACC-002604,CO-0002816,SMB,1-10,Manufacturing,EMEA,inbound_marketing,2025-07-20,22.9,False
ACC-002605,CO-0021118,SMB,11-50,Professional Services,North America,self_serve,2025-03-16,22.5,False
ACC-002606,CO-0093260,SMB,1-10,Technology/SaaS,EMEA,inbound_marketing,2025-12-24,31.7,False
ACC-002607,CO-0048557,SMB,1-10,Retail/E-commerce,North America,self_serve,2023-08-16,25.8,True
ACC-002608,CO-0006377,SMB,1-10,Logistics/Supply Chain,APAC,self_serve,2025-02-22,21.9,True
ACC-002609,CO-0008986,SMB,11-50,Manufacturing,North America,inbound_marketing,2023-10-06,37.9,False
ACC-002610,CO-0058682,SMB,1-10,Retail/E-commerce,APAC,inbound_marketing,2025-05-27,20.3,False
ACC-002611,CO-0021566,SMB,1-10,Public Sector,North America,self_serve,2025-07-07,23.6,False
ACC-002612,CO-0035604,SMB,11-50,Professional Services,EMEA,self_serve,2024-12-18,19.6,False
ACC-002613,CO-0021625,SMB,1-10,Technology/SaaS,APAC,self_serve,2020-06-22,26.9,False
ACC-002614,CO-0057195,SMB,11-50,Professional Services,North America,inbound_marketing,2025-07-19,17.4,False
ACC-002615,CO-0009924,SMB,11-50,Education,North America,inbound_marketing,2024-07-07,18.1,False
ACC-002616,CO-0023612,SMB,11-50,Technology/SaaS,North America,self_serve,2023-10-19,38.3,False
ACC-002617,CO-0110489,SMB,1-10,Technology/SaaS,North America,self_serve,2025-10-12,38.1,False
ACC-002618,CO-0091847,SMB,51-200,Professional Services,EMEA,inbound_marketing,2025-06-27,38.5,False
ACC-002619,CO-0012865,SMB,1-10,Professional Services,North America,inbound_marketing,2025-05-19,20.6,False
ACC-002620,CO-0114021,SMB,51-200,Technology/SaaS,APAC,self_serve,2024-09-26,38.2,False
ACC-002621,CO-0092207,SMB,1-10,Financial Services,North America,self_serve,2025-10-07,25.4,False
ACC-002622,CO-0121543,SMB,51-200,Media/Entertainment,North America,self_serve,2024-09-23,33.5,False
ACC-002623,CO-0067883,SMB,1-10,Professional Services,North America,inbound_marketing,2025-08-15,11.0,True
ACC-002624,CO-0041966,SMB,201-1000,Professional Services,LATAM,self_serve,2024-07-03,32.6,False
ACC-002625,CO-0089574,SMB,1-10,Technology/SaaS,North America,inbound_marketing,2023-07-15,33.3,False
ACC-002626,CO-0011692,SMB,1-10,Professional Services,North America,self_serve,2024-11-15,13.2,False
ACC-002627,CO-0004773,SMB,1-10,Manufacturing,APAC,self_serve,2023-12-20,18.4,False
ACC-002628,CO-0054836,SMB,11-50,Healthcare,EMEA,inbound_marketing,2024-11-03,27.8,False
ACC-002629,CO-0086146,SMB,1-10,Retail/E-commerce,North America,self_serve,2025-06-28,17.3,False
ACC-002630,CO-0059312,SMB,1-10,Manufacturing,EMEA,self_serve,2022-09-15,22.6,False
ACC-002631,CO-0025216,SMB,1-10,Healthcare,North America,self_serve,2024-10-22,19.9,False
ACC-002632,CO-0007018,SMB,1-10,Media/Entertainment,North America,self_serve,2025-12-24,19.9,False
ACC-002633,CO-0026508,SMB,51-200,Education,EMEA,self_serve,2025-12-08,28.0,False
ACC-002634,CO-0043344,SMB,11-50,Education,North America,self_serve,2024-01-23,25.9,False
ACC-002635,CO-0068381,SMB,11-50,Professional Services,APAC,self_serve,2024-10-13,18.1,False
ACC-002636,CO-0016618,SMB,51-200,Technology/SaaS,EMEA,inbound_marketing,2024-11-17,35.3,False
ACC-002637,CO-0025987,SMB,1-10,Financial Services,APAC,self_serve,2025-05-11,21.0,True
ACC-002638,CO-0007697,SMB,1-10,Media/Entertainment,APAC,self_serve,2020-11-15,10.3,False
ACC-002639,CO-0094370,SMB,1-10,Healthcare,LATAM,self_serve,2025-07-13,16.8,True
ACC-002640,CO-0118145,SMB,11-50,Technology/SaaS,North America,self_serve,2024-12-11,37.9,False
ACC-002641,CO-0053948,Commercial,11-50,Professional Services,North America,self_serve,2020-11-15,23.0,False
ACC-002642,CO-0047643,SMB,1-10,Financial Services,EMEA,self_serve,2024-07-14,32.0,False
ACC-002643,CO-0073253,SMB,51-200,Media/Entertainment,EMEA,self_serve,2024-06-24,36.7,False
ACC-002644,CO-0021316,SMB,51-200,Media/Entertainment,North America,self_serve,2023-01-25,30.0,False
ACC-002645,CO-0114287,SMB,11-50,Manufacturing,EMEA,inbound_marketing,2023-03-21,32.2,False
ACC-002646,CO-0026002,SMB,11-50,Retail/E-commerce,North America,self_serve,2025-08-18,23.9,False
ACC-002647,CO-0031685,SMB,1-10,Manufacturing,North America,self_serve,2020-06-26,22.1,False
ACC-002648,CO-0043781,SMB,11-50,Healthcare,North America,inbound_marketing,2025-11-07,39.4,False
ACC-002649,CO-0005669,SMB,1-10,Logistics/Supply Chain,EMEA,self_serve,2020-06-22,23.1,True
ACC-002650,CO-0065268,Commercial,1-10,Media/Entertainment,EMEA,self_serve,2024-05-23,29.5,False
ACC-002651,CO-0001900,SMB,1-10,Technology/SaaS,North America,inbound_marketing,2025-09-16,29.5,False
ACC-002652,CO-0002531,SMB,11-50,Healthcare,APAC,self_serve,2020-10-14,30.1,False
ACC-002653,CO-0002063,SMB,11-50,Technology/SaaS,North America,self_serve,2022-04-03,36.5,False
ACC-002654,CO-0029534,SMB,11-50,Financial Services,EMEA,self_serve,2025-08-25,26.3,False
ACC-002655,CO-0012302,SMB,1-10,Manufacturing,North America,self_serve,2023-03-16,30.3,False
ACC-002656,CO-0091696,SMB,51-200,Professional Services,North America,self_serve,2025-12-01,29.1,False
ACC-002657,CO-0017030,SMB,1-10,Media/Entertainment,North America,self_serve,2020-02-15,21.9,False
ACC-002658,CO-0121977,SMB,11-50,Healthcare,EMEA,self_serve,2023-11-22,27.7,False
ACC-002659,CO-0121825,SMB,11-50,Media/Entertainment,LATAM,self_serve,2025-10-22,23.2,False
ACC-002660,CO-0095584,SMB,1-10,Healthcare,North America,self_serve,2024-12-25,19.0,False
ACC-002661,CO-0015912,SMB,1-10,Media/Entertainment,North America,self_serve,2025-10-11,32.1,False
ACC-002662,CO-0004582,SMB,11-50,Education,North America,self_serve,2025-01-21,17.0,False
ACC-002663,CO-0100504,SMB,1-10,Technology/SaaS,North America,self_serve,2025-01-13,29.8,False
ACC-002664,CO-0003866,SMB,1-10,Manufacturing,North America,self_serve,2024-02-24,23.9,False
ACC-002665,CO-0035698,Commercial,1-10,Technology/SaaS,North America,self_serve,2025-05-09,32.4,False
ACC-002666,CO-0013676,SMB,11-50,Public Sector,North America,inbound_marketing,2024-10-12,35.4,False
ACC-002667,CO-0056702,SMB,1-10,Healthcare,North America,inbound_marketing,2025-04-23,31.8,False
ACC-002668,CO-0076928,SMB,1-10,Media/Entertainment,North America,self_serve,2024-10-12,12.8,True
ACC-002669,CO-0063178,SMB,1-10,Manufacturing,EMEA,self_serve,2023-01-27,30.5,False
ACC-002670,CO-0103827,SMB,11-50,Retail/E-commerce,North America,self_serve,2025-04-07,19.5,False
ACC-002671,CO-0073300,SMB,1-10,Technology/SaaS,EMEA,self_serve,2025-07-08,37.2,False
ACC-002672,CO-0026923,SMB,1-10,Retail/E-commerce,EMEA,self_serve,2024-05-18,14.5,False
ACC-002673,CO-0052934,SMB,1-10,Professional Services,APAC,inbound_marketing,2025-02-09,15.0,False
ACC-002674,CO-0121702,SMB,51-200,Financial Services,North America,self_serve,2020-07-08,38.7,False
ACC-002675,CO-0005191,SMB,1-10,Retail/E-commerce,North America,inbound_marketing,2023-12-14,13.1,False
ACC-002676,CO-0008888,Commercial,11-50,Retail/E-commerce,North America,inbound_marketing,2020-11-29,22.8,False
ACC-002677,CO-0117493,SMB,1-10,Technology/SaaS,EMEA,self_serve,2025-12-02,24.7,False
ACC-002678,CO-0082986,SMB,1-10,Financial Services,EMEA,self_serve,2025-07-14,27.9,False
ACC-002679,CO-0114840,SMB,1-10,Logistics/Supply Chain,EMEA,self_serve,2024-11-06,12.4,False
ACC-002680,CO-0072476,SMB,11-50,Financial Services,North America,self_serve,2022-06-14,39.1,False
ACC-002681,CO-0057540,SMB,1-10,Financial Services,North America,inbound_marketing,2025-01-28,30.2,False
ACC-002682,CO-0038539,SMB,1-10,Technology/SaaS,North America,self_serve,2024-04-15,36.0,False
ACC-002683,CO-0003471,SMB,1-10,Retail/E-commerce,North America,inbound_marketing,2024-12-27,28.2,False
ACC-002684,CO-0065067,SMB,11-50,Technology/SaaS,North America,self_serve,2025-03-09,30.6,False
ACC-002685,CO-0057253,SMB,51-200,Retail/E-commerce,North America,inbound_marketing,2022-02-12,37.5,False
ACC-002686,CO-0099152,SMB,1-10,Public Sector,EMEA,self_serve,2024-10-11,24.8,False
ACC-002687,CO-0006575,SMB,1-10,Healthcare,North America,self_serve,2020-06-03,29.5,True
ACC-002688,CO-0009674,SMB,11-50,Logistics/Supply Chain,North America,self_serve,2023-03-22,23.8,False
ACC-002689,CO-0063469,SMB,11-50,Professional Services,LATAM,self_serve,2025-10-14,15.4,False
ACC-002690,CO-0122755,SMB,201-1000,Retail/E-commerce,APAC,self_serve,2021-04-15,35.5,False
ACC-002691,CO-0112511,SMB,1-10,Manufacturing,North America,self_serve,2025-04-14,23.5,False
ACC-002692,CO-0028719,Commercial,11-50,Technology/SaaS,North America,self_serve,2024-11-22,29.2,False
ACC-002693,CO-0035035,SMB,1-10,Logistics/Supply Chain,EMEA,inbound_marketing,2025-09-27,26.2,True
ACC-002694,CO-0046981,SMB,1-10,Technology/SaaS,North America,self_serve,2022-07-25,29.9,False
ACC-002695,CO-0029048,SMB,1-10,Retail/E-commerce,North America,self_serve,2020-10-07,18.7,False
ACC-002696,CO-0111706,SMB,201-1000,Professional Services,EMEA,self_serve,2024-09-17,36.6,False
ACC-002697,CO-0003854,SMB,1-10,Healthcare,North America,self_serve,2020-03-24,25.1,False
ACC-002698,CO-0062422,SMB,1-10,Professional Services,APAC,self_serve,2023-05-04,12.9,False
ACC-002699,CO-0120436,SMB,11-50,Financial Services,LATAM,self_serve,2024-07-06,32.0,False
ACC-002700,CO-0061611,SMB,1-10,Technology/SaaS,North America,self_serve,2025-12-10,20.2,False
ACC-002701,CO-0023172,SMB,11-50,Technology/SaaS,North America,self_serve,2023-02-05,27.6,False
ACC-002702,CO-0034085,SMB,1-10,Financial Services,North America,inbound_marketing,2022-09-17,33.9,False
ACC-002703,CO-0114146,SMB,1-10,Retail/E-commerce,North America,self_serve,2024-07-06,16.9,False
ACC-002704,CO-0015407,SMB,51-200,Healthcare,EMEA,self_serve,2025-09-26,37.1,False
ACC-002705,CO-0090309,SMB,51-200,Education,North America,self_serve,2025-09-19,35.7,False
ACC-002706,CO-0076965,Commercial,1-10,Financial Services,APAC,self_serve,2024-08-19,35.8,True
ACC-002707,CO-0110142,SMB,1-10,Professional Services,North America,inbound_marketing,2024-06-11,24.8,True
ACC-002708,CO-0121606,SMB,11-50,Retail/E-commerce,APAC,self_serve,2023-02-11,26.0,False
ACC-002709,CO-0027800,SMB,11-50,Manufacturing,North America,self_serve,2025-09-09,35.0,False
ACC-002710,CO-0034618,SMB,1-10,Financial Services,North America,inbound_marketing,2025-10-04,34.1,False
ACC-002711,CO-0029638,SMB,1-10,Financial Services,North America,self_serve,2023-04-11,27.2,False
ACC-002712,CO-0077952,SMB,1-10,Manufacturing,EMEA,inbound_marketing,2022-08-20,31.2,True
ACC-002713,CO-0035260,SMB,1-10,Logistics/Supply Chain,APAC,self_serve,2025-04-04,24.4,False
ACC-002714,CO-0115919,SMB,1-10,Public Sector,EMEA,self_serve,2023-11-08,22.8,False
ACC-002715,CO-0098787,SMB,11-50,Logistics/Supply Chain,North America,self_serve,2024-09-17,27.5,False
ACC-002716,CO-0002804,SMB,51-200,Professional Services,EMEA,self_serve,2021-09-14,36.2,False
ACC-002717,CO-0061471,Commercial,1-10,Logistics/Supply Chain,North America,self_serve,2024-10-22,21.8,False
ACC-002718,CO-0018282,Commercial,1-10,Logistics/Supply Chain,EMEA,self_serve,2024-06-11,26.6,False
ACC-002719,CO-0103685,SMB,51-200,Media/Entertainment,APAC,self_serve,2025-04-24,31.6,False
ACC-002720,CO-0008167,SMB,11-50,Financial Services,North America,self_serve,2024-09-11,31.1,False
ACC-002721,CO-0008836,SMB,1-10,Technology/SaaS,North America,self_serve,2025-01-06,26.9,False
ACC-002722,CO-0057806,SMB,51-200,Media/Entertainment,EMEA,self_serve,2024-03-27,30.1,False
ACC-002723,CO-0048712,SMB,201-1000,Professional Services,APAC,self_serve,2024-01-18,39.8,False
ACC-002724,CO-0032295,Commercial,51-200,Financial Services,APAC,self_serve,2020-01-19,36.5,False
ACC-002725,CO-0071005,SMB,11-50,Education,North America,self_serve,2023-12-14,19.4,False
ACC-002726,CO-0069826,SMB,1-10,Retail/E-commerce,North America,self_serve,2021-06-24,21.3,False
ACC-002727,CO-0099198,SMB,51-200,Professional Services,North America,inbound_marketing,2023-06-01,35.1,False
ACC-002728,CO-0067772,SMB,11-50,Financial Services,APAC,self_serve,2023-12-04,30.7,False
ACC-002729,CO-0121657,SMB,1-10,Professional Services,EMEA,self_serve,2025-12-20,20.0,False
ACC-002730,CO-0066431,SMB,11-50,Retail/E-commerce,North America,self_serve,2023-10-25,22.3,False
ACC-002731,CO-0092057,SMB,51-200,Education,North America,self_serve,2024-07-04,29.8,False
ACC-002732,CO-0013084,SMB,11-50,Healthcare,APAC,self_serve,2025-07-15,28.7,False
ACC-002733,CO-0091213,SMB,11-50,Professional Services,North America,self_serve,2024-12-25,14.3,False
ACC-002734,CO-0111493,SMB,1-10,Technology/SaaS,EMEA,self_serve,2022-05-17,24.8,True
ACC-002735,CO-0047956,SMB,51-200,Retail/E-commerce,North America,self_serve,2023-05-14,33.6,False
ACC-002736,CO-0123129,SMB,11-50,Education,APAC,inbound_marketing,2025-05-06,9.0,False
ACC-002737,CO-0069873,Commercial,11-50,Education,North America,inbound_marketing,2025-06-25,13.9,False
ACC-002738,CO-0029343,SMB,1-10,Financial Services,EMEA,inbound_marketing,2021-03-06,29.2,False
ACC-002739,CO-0027973,SMB,1-10,Public Sector,North America,self_serve,2025-05-23,31.8,True
ACC-002740,CO-0041462,SMB,11-50,Healthcare,EMEA,self_serve,2023-10-05,35.2,False
ACC-002741,CO-0052193,SMB,1-10,Retail/E-commerce,North America,inbound_marketing,2023-10-28,14.9,False
ACC-002742,CO-0022800,SMB,11-50,Professional Services,EMEA,inbound_marketing,2020-06-04,16.4,False
ACC-002743,CO-0067489,SMB,1-10,Retail/E-commerce,North America,inbound_marketing,2023-09-06,5.1,True
ACC-002744,CO-0102877,SMB,11-50,Healthcare,North America,self_serve,2024-02-23,37.4,False
ACC-002745,CO-0117927,SMB,51-200,Professional Services,North America,inbound_marketing,2024-02-04,33.9,False
ACC-002746,CO-0045996,SMB,1-10,Retail/E-commerce,North America,inbound_marketing,2023-09-02,6.5,False
ACC-002747,CO-0088681,SMB,1-10,Technology/SaaS,North America,inbound_marketing,2021-12-24,21.0,False
ACC-002748,CO-0117703,SMB,1-10,Healthcare,North America,self_serve,2025-09-05,18.4,False
ACC-002749,CO-0081062,SMB,1-10,Public Sector,North America,self_serve,2024-12-06,16.9,False
ACC-002750,CO-0029672,SMB,11-50,Logistics/Supply Chain,North America,self_serve,2023-12-02,30.4,False
ACC-002751,CO-0006422,SMB,11-50,Financial Services,EMEA,self_serve,2025-12-17,36.1,False
ACC-002752,CO-0008513,SMB,11-50,Education,LATAM,self_serve,2025-08-10,15.8,False
ACC-002753,CO-0097351,SMB,11-50,Education,North America,inbound_marketing,2024-03-07,31.7,False
ACC-002754,CO-0063088,Commercial,1-10,Professional Services,North America,inbound_marketing,2023-06-04,12.0,False
ACC-002755,CO-0108885,SMB,51-200,Education,APAC,self_serve,2021-08-11,36.4,False
ACC-002756,CO-0052794,SMB,11-50,Healthcare,North America,self_serve,2025-02-21,32.5,False
ACC-002757,CO-0091204,SMB,11-50,Healthcare,North America,self_serve,2025-01-06,35.1,False
ACC-002758,CO-0008942,SMB,1-10,Financial Services,North America,self_serve,2024-12-20,26.3,False
ACC-002759,CO-0016546,SMB,11-50,Logistics/Supply Chain,North America,self_serve,2024-09-01,28.3,False
ACC-002760,CO-0040973,SMB,1-10,Healthcare,North America,self_serve,2024-09-06,23.5,False
ACC-002761,CO-0010923,Commercial,1-10,Logistics/Supply Chain,North America,inbound_marketing,2025-07-15,23.4,True
ACC-002762,CO-0112964,SMB,1-10,Technology/SaaS,North America,self_serve,2022-03-06,34.2,False
ACC-002763,CO-0082679,SMB,1-10,Technology/SaaS,EMEA,self_serve,2024-11-08,18.5,False
ACC-002764,CO-0121933,SMB,1-10,Public Sector,APAC,self_serve,2024-02-15,14.9,False
ACC-002765,CO-0092900,SMB,51-200,Media/Entertainment,North America,self_serve,2025-07-04,38.5,False
ACC-002766,CO-0080899,SMB,11-50,Public Sector,North America,self_serve,2025-10-27,29.5,False
ACC-002767,CO-0045799,SMB,11-50,Education,EMEA,inbound_marketing,2024-04-09,22.8,False
ACC-002768,CO-0076651,SMB,11-50,Manufacturing,APAC,self_serve,2021-04-22,35.3,False
ACC-002769,CO-0083393,SMB,1-10,Financial Services,APAC,self_serve,2020-09-28,25.4,False
ACC-002770,CO-0087748,SMB,11-50,Retail/E-commerce,EMEA,self_serve,2020-08-26,16.6,False
ACC-002771,CO-0098625,SMB,51-200,Logistics/Supply Chain,APAC,self_serve,2023-08-15,35.6,False
ACC-002772,CO-0062316,SMB,51-200,Professional Services,North America,inbound_marketing,2023-12-25,39.3,False
ACC-002773,CO-0005139,SMB,51-200,Technology/SaaS,APAC,inbound_marketing,2022-09-25,32.9,False
ACC-002774,CO-0057996,SMB,51-200,Media/Entertainment,North America,self_serve,2025-12-19,31.7,False
ACC-002775,CO-0003915,SMB,1-10,Healthcare,North America,self_serve,2025-05-11,29.1,False
ACC-002776,CO-0113021,Commercial,11-50,Media/Entertainment,North America,self_serve,2020-03-26,19.3,False
ACC-002777,CO-0076027,SMB,1-10,Education,North America,self_serve,2021-11-25,25.2,False
ACC-002778,CO-0103913,SMB,11-50,Technology/SaaS,North America,self_serve,2024-04-24,35.7,False
ACC-002779,CO-0065511,SMB,11-50,Professional Services,APAC,inbound_marketing,2020-03-29,19.9,False
ACC-002780,CO-0099765,SMB,1-10,Education,EMEA,self_serve,2025-03-08,22.3,False
ACC-002781,CO-0062378,SMB,11-50,Technology/SaaS,North America,inbound_marketing,2024-09-24,39.4,False
ACC-002782,CO-0072115,SMB,1-10,Manufacturing,EMEA,self_serve,2022-10-21,25.8,False
ACC-002783,CO-0078128,SMB,11-50,Financial Services,EMEA,self_serve,2025-05-16,36.6,False
ACC-002784,CO-0116523,SMB,1-10,Education,EMEA,self_serve,2025-10-06,12.4,False
ACC-002785,CO-0042057,Commercial,51-200,Financial Services,EMEA,self_serve,2025-06-13,40.0,False
ACC-002786,CO-0041649,SMB,11-50,Retail/E-commerce,North America,self_serve,2024-10-06,20.9,False
ACC-002787,CO-0055986,SMB,1-10,Manufacturing,North America,self_serve,2023-11-06,26.0,False
ACC-002788,CO-0104610,SMB,1-10,Public Sector,EMEA,self_serve,2021-03-01,20.7,False
ACC-002789,CO-0064892,SMB,11-50,Media/Entertainment,EMEA,self_serve,2023-11-20,24.9,False
ACC-002790,CO-0044737,SMB,1-10,Healthcare,North America,self_serve,2023-05-11,30.5,False
ACC-002791,CO-0064494,Commercial,11-50,Manufacturing,North America,inbound_marketing,2025-01-12,32.5,False
ACC-002792,CO-0026445,SMB,1-10,Professional Services,North America,self_serve,2024-03-01,29.8,False
ACC-002793,CO-0044388,SMB,51-200,Logistics/Supply Chain,EMEA,self_serve,2023-02-16,39.6,False
ACC-002794,CO-0101313,SMB,11-50,Manufacturing,APAC,self_serve,2023-09-18,27.4,False
ACC-002795,CO-0122020,SMB,1-10,Technology/SaaS,EMEA,self_serve,2024-05-11,23.2,False
ACC-002796,CO-0116553,SMB,11-50,Healthcare,North America,self_serve,2025-11-16,27.9,False
ACC-002797,CO-0064752,SMB,11-50,Manufacturing,APAC,self_serve,2020-08-29,25.6,False
ACC-002798,CO-0004925,SMB,11-50,Manufacturing,North America,self_serve,2025-02-05,35.9,False
ACC-002799,CO-0041479,SMB,1-10,Professional Services,APAC,self_serve,2024-01-26,18.0,False
ACC-002800,CO-0098069,SMB,11-50,Education,North America,self_serve,2025-07-16,24.1,False
ACC-002801,CO-0023079,SMB,1-10,Professional Services,EMEA,inbound_marketing,2023-01-14,23.8,False
ACC-002802,CO-0075710,SMB,1-10,Manufacturing,EMEA,self_serve,2025-09-04,25.1,True
ACC-002803,CO-0028554,SMB,51-200,Retail/E-commerce,EMEA,inbound_marketing,2025-05-09,38.1,False
ACC-002804,CO-0095258,SMB,201-1000,Education,APAC,inbound_marketing,2025-10-03,32.8,False
ACC-002805,CO-0038154,SMB,51-200,Logistics/Supply Chain,EMEA,self_serve,2024-01-09,30.5,False
