lead_id,account_id,company_id,channel,created_date,lead_score,converted_date,is_converted
LD-015318,,CO-0058873,organic,2023-09-21,48.1,,False
LD-015319,,CO-0053316,organic,2023-09-21,30.5,,False
LD-015320,,CO-0060041,paid,2023-09-21,43.8,,False
LD-015321,,CO-0099956,paid,2023-09-21,33.5,,False
LD-015322,,CO-0010951,paid,2023-09-21,45.5,,False
LD-015323,,CO-0108097,paid,2023-09-21,36.4,,False
LD-015324,,CO-0079529,paid,2023-09-21,20.5,,False
LD-015325,,CO-0013686,paid,2023-09-21,29.4,,False
LD-015326,,CO-0084516,paid,2023-09-21,24.9,,False
LD-015327,,CO-0060444,paid,2023-09-21,24.7,,False
LD-015328,,CO-0042646,paid,2023-09-21,41.2,,False
LD-015329,,CO-0083349,paid,2023-09-21,24.4,,False
LD-015330,,CO-0101960,paid,2023-09-21,29.2,,False
LD-015331,,CO-0083944,paid,2023-09-21,21.3,,False
LD-015332,,CO-0120288,paid,2023-09-21,20.0,,False
LD-015333,,CO-0057641,community,2023-09-21,41.8,,False
LD-015334,ACC-000089,CO-0097415,paid,2023-09-22,58.1,2024-02-17,True
LD-015335,,CO-0044496,organic,2023-09-22,48.0,,False
LD-015336,,CO-0087219,organic,2023-09-22,65.8,,False
LD-015337,,CO-0007724,organic,2023-09-22,45.2,,False
LD-015338,,CO-0113307,organic,2023-09-22,40.5,,False
LD-015339,,CO-0088208,organic,2023-09-22,52.5,,False
LD-015340,,CO-0091068,organic,2023-09-22,30.1,,False
LD-015341,,CO-0101691,organic,2023-09-22,53.5,,False
LD-015342,,CO-0031288,organic,2023-09-22,46.9,,False
LD-015343,,CO-0101723,organic,2023-09-22,26.2,,False
LD-015344,,CO-0100162,organic,2023-09-22,35.7,,False
LD-015345,,CO-0007113,organic,2023-09-22,40.0,,False
LD-015346,,CO-0014151,organic,2023-09-22,26.6,,False
LD-015347,,CO-0117742,paid,2023-09-22,23.9,,False
LD-015348,,CO-0108748,paid,2023-09-22,28.0,,False
LD-015349,,CO-0084189,paid,2023-09-22,30.4,,False
LD-015350,,CO-0050288,paid,2023-09-22,8.4,,False
LD-015351,,CO-0051397,paid,2023-09-22,42.4,,False
LD-015352,,CO-0054292,paid,2023-09-22,48.9,,False
LD-015353,,CO-0071976,paid,2023-09-22,52.8,,False
LD-015354,,CO-0103413,paid,2023-09-22,23.9,,False
LD-015355,,CO-0120100,paid,2023-09-22,25.6,,False
LD-015356,,CO-0012979,paid,2023-09-22,23.0,,False
LD-015357,,CO-0049832,paid,2023-09-22,31.8,,False
LD-015358,,CO-0054451,community,2023-09-22,22.8,,False
LD-015359,ACC-003556,CO-0106373,organic,2023-09-23,56.4,2023-10-03,True
LD-015360,,CO-0023771,organic,2023-09-23,54.9,,False
LD-015361,,CO-0041194,organic,2023-09-23,49.3,,False
LD-015362,,CO-0051522,organic,2023-09-23,25.3,,False
LD-015363,,CO-0084000,organic,2023-09-23,45.2,,False
LD-015364,,CO-0041886,organic,2023-09-23,28.2,,False
LD-015365,,CO-0105316,organic,2023-09-23,38.3,,False
LD-015366,,CO-0043559,organic,2023-09-23,35.9,,False
LD-015367,,CO-0077797,organic,2023-09-23,32.6,,False
LD-015368,,CO-0076742,organic,2023-09-23,30.3,,False
LD-015369,,CO-0019289,organic,2023-09-23,56.8,,False
LD-015370,,CO-0042694,organic,2023-09-23,40.4,,False
LD-015371,,CO-0078097,organic,2023-09-23,62.1,,False
LD-015372,,CO-0021459,organic,2023-09-23,66.0,,False
LD-015373,,CO-0061100,paid,2023-09-23,34.9,,False
LD-015374,,CO-0002376,paid,2023-09-23,27.7,,False
LD-015375,,CO-0055874,paid,2023-09-23,39.5,,False
LD-015376,,CO-0082984,paid,2023-09-23,40.7,,False
LD-015377,,CO-0072721,paid,2023-09-23,21.2,,False
LD-015378,,CO-0093714,paid,2023-09-23,25.2,,False
LD-015379,,CO-0060294,paid,2023-09-23,23.2,,False
LD-015380,,CO-0023954,paid,2023-09-23,34.8,,False
LD-015381,,CO-0021080,paid,2023-09-23,25.5,,False
LD-015382,,CO-0089905,paid,2023-09-23,50.3,,False
LD-015383,,CO-0057678,paid,2023-09-23,35.1,,False
LD-015384,,CO-0087347,paid,2023-09-23,17.5,,False
LD-015385,,CO-0086717,paid,2023-09-23,41.6,,False
LD-015386,,CO-0108961,paid,2023-09-23,21.9,,False
LD-015387,,CO-0122370,paid,2023-09-23,32.4,,False
LD-015388,,CO-0112163,paid,2023-09-23,33.7,,False
LD-015389,,CO-0113346,community,2023-09-23,57.4,,False
LD-015390,ACC-000092,CO-0082324,organic,2023-09-24,78.5,2023-10-14,True
LD-015391,,CO-0030625,organic,2023-09-24,52.3,,False
LD-015392,,CO-0120501,organic,2023-09-24,54.6,,False
LD-015393,,CO-0084844,organic,2023-09-24,30.7,,False
LD-015394,,CO-0032069,organic,2023-09-24,45.3,,False
LD-015395,,CO-0057971,organic,2023-09-24,39.8,,False
LD-015396,,CO-0109321,organic,2023-09-24,42.2,,False
LD-015397,,CO-0119818,organic,2023-09-24,37.3,,False
LD-015398,,CO-0024707,organic,2023-09-24,35.4,,False
LD-015399,,CO-0028263,organic,2023-09-24,59.4,,False
LD-015400,,CO-0122016,organic,2023-09-24,37.2,,False
LD-015401,,CO-0058696,organic,2023-09-24,43.5,,False
LD-015402,,CO-0095217,organic,2023-09-24,43.0,,False
LD-015403,,CO-0074479,organic,2023-09-24,30.1,,False
LD-015404,,CO-0052584,organic,2023-09-24,31.6,,False
LD-015405,,CO-0070338,organic,2023-09-24,44.6,,False
LD-015406,,CO-0033668,organic,2023-09-24,32.0,,False
LD-015407,,CO-0064121,organic,2023-09-24,45.9,,False
LD-015408,,CO-0071421,organic,2023-09-24,56.3,,False
LD-015409,,CO-0010057,paid,2023-09-24,38.9,,False
LD-015410,,CO-0105386,paid,2023-09-24,22.5,,False
LD-015411,,CO-0033280,paid,2023-09-24,25.6,,False
LD-015412,,CO-0042261,paid,2023-09-24,44.6,,False
LD-015413,,CO-0100183,paid,2023-09-24,34.2,,False
LD-015414,,CO-0039966,paid,2023-09-24,32.0,,False
LD-015415,,CO-0075692,paid,2023-09-24,28.4,,False
LD-015416,,CO-0047994,paid,2023-09-24,48.1,,False
LD-015417,,CO-0016923,paid,2023-09-24,15.0,,False
LD-015418,,CO-0075245,paid,2023-09-24,41.9,,False
LD-015419,,CO-0018429,paid,2023-09-24,26.3,,False
LD-015420,,CO-0035806,paid,2023-09-24,34.4,,False
LD-015421,,CO-0105960,paid,2023-09-24,30.6,,False
LD-015422,,CO-0029185,paid,2023-09-24,37.5,,False
LD-015423,,CO-0107037,paid,2023-09-24,19.1,,False
LD-015424,,CO-0086250,paid,2023-09-24,47.6,,False
LD-015425,,CO-0041288,paid,2023-09-24,36.8,,False
LD-015426,,CO-0097075,paid,2023-09-24,41.7,,False
LD-015427,,CO-0071764,paid,2023-09-24,22.7,,False
LD-015428,,CO-0001585,paid,2023-09-24,17.5,,False
LD-015429,ACC-001944,CO-0083235,organic,2023-09-25,65.3,2023-10-12,True
LD-015430,,CO-0033785,organic,2023-09-25,68.9,,False
LD-015431,,CO-0112490,organic,2023-09-25,59.5,,False
LD-015432,,CO-0065274,organic,2023-09-25,43.4,,False
LD-015433,,CO-0013439,organic,2023-09-25,55.4,,False
LD-015434,,CO-0064027,organic,2023-09-25,31.7,,False
LD-015435,,CO-0008588,organic,2023-09-25,43.0,,False
LD-015436,,CO-0070083,organic,2023-09-25,46.3,,False
LD-015437,,CO-0078529,organic,2023-09-25,70.8,,False
LD-015438,,CO-0067271,organic,2023-09-25,43.0,,False
LD-015439,,CO-0051187,organic,2023-09-25,57.2,,False
LD-015440,,CO-0044896,organic,2023-09-25,32.1,,False
LD-015441,,CO-0004789,organic,2023-09-25,27.5,,False
LD-015442,,CO-0096257,organic,2023-09-25,48.5,,False
LD-015443,,CO-0121501,organic,2023-09-25,46.3,,False
LD-015444,,CO-0103697,organic,2023-09-25,35.5,,False
LD-015445,,CO-0044376,paid,2023-09-25,36.9,,False
LD-015446,,CO-0046235,paid,2023-09-25,24.5,,False
LD-015447,,CO-0020325,paid,2023-09-25,18.6,,False
LD-015448,,CO-0122282,paid,2023-09-25,32.3,,False
LD-015449,,CO-0036155,paid,2023-09-25,51.7,,False
LD-015450,,CO-0102885,paid,2023-09-25,23.8,,False
LD-015451,,CO-0037139,paid,2023-09-25,48.4,,False
LD-015452,,CO-0106018,paid,2023-09-25,32.9,,False
LD-015453,,CO-0107499,paid,2023-09-25,31.5,,False
LD-015454,,CO-0074455,paid,2023-09-25,28.8,,False
LD-015455,,CO-0019616,paid,2023-09-25,17.9,,False
LD-015456,,CO-0002396,paid,2023-09-25,25.1,,False
LD-015457,,CO-0050794,paid,2023-09-25,38.1,,False
LD-015458,,CO-0050671,paid,2023-09-25,25.1,,False
LD-015459,,CO-0066013,organic,2023-09-26,40.8,,False
LD-015460,,CO-0031303,organic,2023-09-26,45.8,,False
LD-015461,,CO-0114884,organic,2023-09-26,52.1,,False
LD-015462,,CO-0065160,organic,2023-09-26,47.8,,False
LD-015463,,CO-0088936,organic,2023-09-26,23.9,,False
LD-015464,,CO-0051491,organic,2023-09-26,39.9,,False
LD-015465,,CO-0043960,organic,2023-09-26,44.7,,False
LD-015466,,CO-0028198,organic,2023-09-26,28.0,,False
LD-015467,,CO-0042272,organic,2023-09-26,52.2,,False
LD-015468,,CO-0109242,organic,2023-09-26,38.1,,False
LD-015469,,CO-0083928,organic,2023-09-26,61.8,,False
LD-015470,,CO-0036145,paid,2023-09-26,19.9,,False
LD-015471,,CO-0096120,paid,2023-09-26,47.9,,False
LD-015472,,CO-0015016,paid,2023-09-26,33.0,,False
LD-015473,,CO-0032274,paid,2023-09-26,33.7,,False
LD-015474,,CO-0034022,paid,2023-09-26,27.5,,False
LD-015475,,CO-0077682,paid,2023-09-26,41.3,,False
LD-015476,,CO-0018421,paid,2023-09-26,35.3,,False
LD-015477,,CO-0051349,paid,2023-09-26,22.6,,False
LD-015478,,CO-0118706,paid,2023-09-26,31.8,,False
LD-015479,,CO-0003490,paid,2023-09-26,32.9,,False
LD-015480,,CO-0103146,paid,2023-09-26,28.4,,False
LD-015481,,CO-0050121,paid,2023-09-26,32.5,,False
LD-015482,,CO-0089237,paid,2023-09-26,34.1,,False
LD-015483,,CO-0027835,paid,2023-09-26,33.1,,False
LD-015484,,CO-0073165,paid,2023-09-26,27.8,,False
LD-015485,,CO-0066353,paid,2023-09-26,27.6,,False
LD-015486,,CO-0120677,paid,2023-09-26,22.0,,False
LD-015487,,CO-0119610,paid,2023-09-26,27.5,,False
LD-015488,,CO-0091709,community,2023-09-26,50.4,,False
LD-015489,,CO-0121883,community,2023-09-26,51.5,,False
LD-015490,,CO-0115976,community,2023-09-26,34.4,,False
LD-015491,,CO-0077187,community,2023-09-26,36.5,,False
LD-015492,,CO-0041799,community,2023-09-26,57.6,,False
LD-015493,ACC-002971,CO-0037319,paid,2023-09-27,45.6,2023-10-11,True
LD-015494,,CO-0112874,organic,2023-09-27,44.4,,False
LD-015495,,CO-0002423,organic,2023-09-27,47.7,,False
LD-015496,,CO-0087861,organic,2023-09-27,62.2,,False
LD-015497,,CO-0060575,organic,2023-09-27,48.4,,False
LD-015498,,CO-0072575,organic,2023-09-27,45.6,,False
LD-015499,,CO-0086838,organic,2023-09-27,33.5,,False
LD-015500,,CO-0084532,organic,2023-09-27,33.6,,False
LD-015501,,CO-0017713,organic,2023-09-27,63.2,,False
LD-015502,,CO-0077043,organic,2023-09-27,55.4,,False
LD-015503,,CO-0046157,paid,2023-09-27,32.7,,False
LD-015504,,CO-0052535,paid,2023-09-27,44.7,,False
LD-015505,,CO-0001164,paid,2023-09-27,33.8,,False
LD-015506,,CO-0098037,paid,2023-09-27,26.5,,False
LD-015507,,CO-0104003,paid,2023-09-27,45.2,,False
LD-015508,,CO-0108069,paid,2023-09-27,29.9,,False
LD-015509,,CO-0015042,paid,2023-09-27,23.8,,False
LD-015510,,CO-0085450,paid,2023-09-27,42.7,,False
LD-015511,,CO-0049753,paid,2023-09-27,24.0,,False
LD-015512,,CO-0122476,paid,2023-09-27,27.3,,False
LD-015513,,CO-0080804,paid,2023-09-27,22.4,,False
LD-015514,ACC-004855,CO-0074510,organic,2023-09-28,66.5,2023-10-04,True
LD-015515,,CO-0000175,organic,2023-09-28,42.2,,False
LD-015516,,CO-0017519,organic,2023-09-28,58.1,,False
LD-015517,,CO-0091043,organic,2023-09-28,47.8,,False
LD-015518,,CO-0077779,organic,2023-09-28,57.1,,False
LD-015519,,CO-0055593,organic,2023-09-28,26.8,,False
LD-015520,,CO-0104091,organic,2023-09-28,48.8,,False
LD-015521,,CO-0068344,paid,2023-09-28,34.9,,False
LD-015522,,CO-0059672,paid,2023-09-28,49.1,,False
LD-015523,,CO-0043700,paid,2023-09-28,17.6,,False
LD-015524,,CO-0055193,paid,2023-09-28,42.7,,False
LD-015525,,CO-0066854,paid,2023-09-28,34.7,,False
LD-015526,,CO-0012093,paid,2023-09-28,26.8,,False
LD-015527,,CO-0114507,paid,2023-09-28,27.1,,False
LD-015528,,CO-0032435,paid,2023-09-28,47.1,,False
LD-015529,,CO-0031395,paid,2023-09-28,17.7,,False
LD-015530,,CO-0061120,paid,2023-09-28,25.8,,False
LD-015531,,CO-0077492,paid,2023-09-28,28.8,,False
LD-015532,,CO-0010005,paid,2023-09-28,31.0,,False
LD-015533,,CO-0113271,community,2023-09-28,28.0,,False
LD-015534,,CO-0102868,organic,2023-09-29,40.6,,False
LD-015535,,CO-0080999,organic,2023-09-29,46.0,,False
LD-015536,,CO-0020261,organic,2023-09-29,44.5,,False
LD-015537,,CO-0111110,organic,2023-09-29,35.8,,False
LD-015538,,CO-0009330,organic,2023-09-29,43.2,,False
LD-015539,,CO-0007693,organic,2023-09-29,35.1,,False
LD-015540,,CO-0090125,organic,2023-09-29,55.8,,False
LD-015541,,CO-0010588,organic,2023-09-29,22.9,,False
LD-015542,,CO-0094706,organic,2023-09-29,50.6,,False
LD-015543,,CO-0044645,organic,2023-09-29,40.7,,False
LD-015544,,CO-0105581,organic,2023-09-29,34.7,,False
LD-015545,,CO-0048422,paid,2023-09-29,34.2,,False
LD-015546,,CO-0111995,paid,2023-09-29,25.0,,False
LD-015547,,CO-0060433,paid,2023-09-29,30.2,,False
LD-015548,,CO-0105024,paid,2023-09-29,42.4,,False
LD-015549,,CO-0006615,paid,2023-09-29,26.2,,False
LD-015550,,CO-0101289,paid,2023-09-29,24.4,,False
LD-015551,,CO-0042310,paid,2023-09-29,30.4,,False
LD-015552,,CO-0052864,paid,2023-09-29,34.7,,False
LD-015553,,CO-0122311,paid,2023-09-29,39.6,,False
LD-015554,,CO-0009557,paid,2023-09-29,29.0,,False
LD-015555,,CO-0089647,paid,2023-09-29,29.0,,False
LD-015556,,CO-0039300,community,2023-09-29,46.8,,False
LD-015557,,CO-0083465,community,2023-09-29,39.8,,False
LD-015558,ACC-001792,CO-0064950,paid,2023-09-30,50.2,2023-11-02,True
LD-015559,ACC-004796,CO-0093679,paid,2023-09-30,47.7,2023-10-19,True
LD-015560,,CO-0099860,organic,2023-09-30,40.5,,False
LD-015561,,CO-0044703,organic,2023-09-30,45.4,,False
LD-015562,,CO-0074167,organic,2023-09-30,35.5,,False
LD-015563,,CO-0014278,organic,2023-09-30,45.8,,False
LD-015564,,CO-0032005,organic,2023-09-30,40.2,,False
LD-015565,,CO-0036643,organic,2023-09-30,55.9,,False
LD-015566,,CO-0077425,organic,2023-09-30,38.2,,False
LD-015567,,CO-0100696,organic,2023-09-30,53.4,,False
LD-015568,,CO-0016477,organic,2023-09-30,64.7,,False
LD-015569,,CO-0106050,organic,2023-09-30,38.9,,False
LD-015570,,CO-0113920,organic,2023-09-30,40.8,,False
LD-015571,,CO-0052909,organic,2023-09-30,35.1,,False
LD-015572,,CO-0054755,organic,2023-09-30,43.4,,False
LD-015573,,CO-0031946,organic,2023-09-30,33.6,,False
LD-015574,,CO-0088626,paid,2023-09-30,45.9,,False
LD-015575,,CO-0032246,paid,2023-09-30,41.9,,False
LD-015576,,CO-0029128,paid,2023-09-30,19.6,,False
LD-015577,,CO-0091193,paid,2023-09-30,18.4,,False
LD-015578,,CO-0121025,paid,2023-09-30,29.6,,False
LD-015579,,CO-0094046,community,2023-09-30,52.0,,False
LD-015580,ACC-000648,CO-0069328,organic,2023-10-01,48.5,2023-10-22,True
LD-015581,ACC-007126,CO-0026580,organic,2023-10-01,42.2,2023-10-12,True
LD-015582,,CO-0084070,organic,2023-10-01,50.4,,False
LD-015583,,CO-0082355,organic,2023-10-01,53.9,,False
LD-015584,,CO-0052227,organic,2023-10-01,41.8,,False
LD-015585,,CO-0048681,organic,2023-10-01,48.0,,False
LD-015586,,CO-0040287,organic,2023-10-01,39.6,,False
LD-015587,,CO-0025340,paid,2023-10-01,34.1,,False
LD-015588,ACC-001161,CO-0075783,organic,2023-10-02,56.5,2023-10-15,True
LD-015589,,CO-0048718,organic,2023-10-02,35.8,,False
LD-015590,,CO-0051918,organic,2023-10-02,51.8,,False
LD-015591,,CO-0009139,organic,2023-10-02,70.9,,False
LD-015592,,CO-0095356,organic,2023-10-02,60.9,,False
LD-015593,,CO-0106224,organic,2023-10-02,25.4,,False
LD-015594,,CO-0090782,organic,2023-10-02,21.0,,False
LD-015595,,CO-0024421,organic,2023-10-02,26.7,,False
LD-015596,,CO-0017912,organic,2023-10-02,39.5,,False
LD-015597,,CO-0107648,paid,2023-10-02,27.5,,False
LD-015598,,CO-0052548,paid,2023-10-02,23.0,,False
LD-015599,,CO-0078305,paid,2023-10-02,32.7,,False
LD-015600,,CO-0022819,paid,2023-10-02,37.1,,False
LD-015601,,CO-0099082,paid,2023-10-02,16.2,,False
LD-015602,,CO-0109575,paid,2023-10-02,60.2,,False
LD-015603,,CO-0037207,paid,2023-10-02,45.8,,False
LD-015604,ACC-000003,CO-0058168,paid,2023-10-03,71.9,2024-01-20,True
LD-015605,ACC-003069,CO-0001129,organic,2023-10-03,63.9,2023-10-17,True
LD-015606,ACC-003956,CO-0061790,organic,2023-10-03,56.7,2023-10-20,True
LD-015607,ACC-006480,CO-0085506,paid,2023-10-03,59.2,2023-10-24,True
LD-015608,,CO-0052210,organic,2023-10-03,36.5,,False
LD-015609,,CO-0104850,organic,2023-10-03,33.5,,False
LD-015610,,CO-0104673,organic,2023-10-03,46.3,,False
LD-015611,,CO-0048986,organic,2023-10-03,30.9,,False
LD-015612,,CO-0090203,organic,2023-10-03,38.4,,False
LD-015613,,CO-0040798,paid,2023-10-03,36.4,,False
LD-015614,,CO-0018602,paid,2023-10-03,33.7,,False
LD-015615,,CO-0076947,paid,2023-10-03,30.3,,False
LD-015616,,CO-0004184,paid,2023-10-03,35.4,,False
LD-015617,,CO-0022039,paid,2023-10-03,21.9,,False
LD-015618,,CO-0120003,paid,2023-10-03,51.8,,False
LD-015619,ACC-000766,CO-0037281,organic,2023-10-04,61.6,2023-10-13,True
LD-015620,ACC-003071,CO-0079545,organic,2023-10-04,54.5,2023-10-22,True
LD-015621,ACC-005576,CO-0102064,paid,2023-10-04,48.2,2023-11-09,True
LD-015622,,CO-0077134,organic,2023-10-04,58.7,,False
LD-015623,,CO-0110106,organic,2023-10-04,50.7,,False
LD-015624,,CO-0036198,organic,2023-10-04,46.5,,False
LD-015625,,CO-0112292,organic,2023-10-04,32.4,,False
LD-015626,,CO-0022004,organic,2023-10-04,42.3,,False
LD-015627,,CO-0106900,paid,2023-10-04,30.7,,False
LD-015628,,CO-0089760,paid,2023-10-04,31.5,,False
LD-015629,,CO-0040203,paid,2023-10-04,37.0,,False
LD-015630,,CO-0108568,paid,2023-10-04,30.8,,False
LD-015631,,CO-0097591,paid,2023-10-04,51.4,,False
LD-015632,,CO-0098851,paid,2023-10-04,37.6,,False
LD-015633,,CO-0096028,paid,2023-10-04,43.2,,False
LD-015634,,CO-0058825,paid,2023-10-04,57.3,,False
LD-015635,,CO-0043040,paid,2023-10-04,41.1,,False
LD-015636,,CO-0085690,community,2023-10-04,46.8,,False
LD-015637,,CO-0100623,community,2023-10-04,30.6,,False
LD-015638,,CO-0022019,community,2023-10-04,45.5,,False
LD-015639,ACC-004497,CO-0000393,organic,2023-10-05,63.9,2023-10-14,True
LD-015640,,CO-0057738,organic,2023-10-05,50.7,,False
LD-015641,,CO-0080422,organic,2023-10-05,28.9,,False
LD-015642,,CO-0043752,organic,2023-10-05,70.5,,False
LD-015643,,CO-0064614,organic,2023-10-05,61.3,,False
LD-015644,,CO-0017395,organic,2023-10-05,62.5,,False
LD-015645,,CO-0117356,organic,2023-10-05,46.6,,False
LD-015646,,CO-0088699,organic,2023-10-05,39.6,,False
LD-015647,,CO-0075599,paid,2023-10-05,26.3,,False
LD-015648,,CO-0091809,paid,2023-10-05,50.3,,False
LD-015649,,CO-0007865,paid,2023-10-05,28.8,,False
LD-015650,,CO-0121417,paid,2023-10-05,37.8,,False
LD-015651,,CO-0121971,paid,2023-10-05,31.7,,False
LD-015652,,CO-0013454,paid,2023-10-05,51.2,,False
LD-015653,,CO-0028506,paid,2023-10-05,46.8,,False
LD-015654,,CO-0055487,community,2023-10-05,45.0,,False
LD-015655,,CO-0001957,community,2023-10-05,33.6,,False
LD-015656,,CO-0041811,community,2023-10-05,40.1,,False
LD-015657,,CO-0058273,organic,2023-10-06,31.8,,False
LD-015658,,CO-0047564,organic,2023-10-06,46.0,,False
LD-015659,,CO-0071698,organic,2023-10-06,38.4,,False
LD-015660,,CO-0051823,organic,2023-10-06,30.1,,False
LD-015661,,CO-0105652,organic,2023-10-06,38.1,,False
LD-015662,,CO-0046810,paid,2023-10-06,50.2,,False
LD-015663,,CO-0094723,paid,2023-10-06,21.4,,False
LD-015664,,CO-0021894,paid,2023-10-06,45.8,,False
LD-015665,,CO-0107766,paid,2023-10-06,41.1,,False
LD-015666,,CO-0045226,paid,2023-10-06,22.5,,False
LD-015667,,CO-0067945,paid,2023-10-06,37.6,,False
LD-015668,,CO-0005695,paid,2023-10-06,34.8,,False
LD-015669,,CO-0082754,paid,2023-10-06,57.5,,False
LD-015670,,CO-0068766,paid,2023-10-06,34.4,,False
LD-015671,,CO-0114380,paid,2023-10-06,32.4,,False
LD-015672,,CO-0041977,paid,2023-10-06,25.6,,False
LD-015673,,CO-0118895,paid,2023-10-06,46.5,,False
LD-015674,,CO-0021601,paid,2023-10-06,28.2,,False
LD-015675,,CO-0106967,paid,2023-10-06,27.7,,False
LD-015676,,CO-0077533,paid,2023-10-06,28.8,,False
LD-015677,,CO-0105506,paid,2023-10-06,31.5,,False
LD-015678,ACC-005375,CO-0046343,paid,2023-10-07,47.8,2023-10-26,True
LD-015679,,CO-0110645,organic,2023-10-07,61.7,,False
LD-015680,,CO-0078982,organic,2023-10-07,71.3,,False
LD-015681,,CO-0021132,paid,2023-10-07,43.3,,False
LD-015682,,CO-0052372,paid,2023-10-07,33.0,,False
LD-015683,,CO-0024591,paid,2023-10-07,47.4,,False
LD-015684,,CO-0003768,paid,2023-10-07,32.8,,False
LD-015685,,CO-0011902,paid,2023-10-07,24.5,,False
LD-015686,,CO-0073979,paid,2023-10-07,25.9,,False
LD-015687,,CO-0118781,paid,2023-10-07,35.1,,False
LD-015688,,CO-0110891,paid,2023-10-07,35.3,,False
LD-015689,,CO-0013995,paid,2023-10-07,32.5,,False
LD-015690,,CO-0012262,paid,2023-10-07,30.1,,False
LD-015691,,CO-0009663,paid,2023-10-07,40.9,,False
LD-015692,,CO-0016130,community,2023-10-07,48.2,,False
LD-015693,,CO-0065755,community,2023-10-07,54.4,,False
LD-015694,ACC-006102,CO-0100749,organic,2023-10-08,68.5,2023-10-18,True
LD-015695,ACC-006756,CO-0096508,organic,2023-10-08,60.2,2023-11-11,True
LD-015696,,CO-0083481,organic,2023-10-08,40.0,,False
LD-015697,,CO-0004099,organic,2023-10-08,39.4,,False
LD-015698,,CO-0051995,organic,2023-10-08,53.8,,False
LD-015699,,CO-0056663,organic,2023-10-08,39.5,,False
LD-015700,,CO-0044656,organic,2023-10-08,35.7,,False
LD-015701,,CO-0023812,organic,2023-10-08,61.3,,False
LD-015702,,CO-0013529,organic,2023-10-08,44.2,,False
LD-015703,,CO-0001888,organic,2023-10-08,46.7,,False
LD-015704,,CO-0029631,organic,2023-10-08,42.2,,False
LD-015705,,CO-0044441,organic,2023-10-08,51.2,,False
LD-015706,,CO-0099213,organic,2023-10-08,32.6,,False
LD-015707,,CO-0055095,organic,2023-10-08,42.5,,False
LD-015708,,CO-0044956,paid,2023-10-08,37.3,,False
LD-015709,,CO-0023767,paid,2023-10-08,23.2,,False
LD-015710,,CO-0042143,paid,2023-10-08,33.0,,False
LD-015711,,CO-0007754,paid,2023-10-08,45.6,,False
LD-015712,,CO-0121336,paid,2023-10-08,14.0,,False
LD-015713,,CO-0069736,paid,2023-10-08,31.4,,False
LD-015714,,CO-0083659,paid,2023-10-08,48.0,,False
LD-015715,,CO-0073695,paid,2023-10-08,35.8,,False
LD-015716,,CO-0088246,paid,2023-10-08,59.7,,False
LD-015717,,CO-0029346,paid,2023-10-08,40.7,,False
LD-015718,,CO-0108481,paid,2023-10-08,40.4,,False
LD-015719,,CO-0042629,paid,2023-10-08,29.2,,False
LD-015720,,CO-0068951,paid,2023-10-08,37.0,,False
LD-015721,,CO-0072003,paid,2023-10-08,34.3,,False
LD-015722,,CO-0051480,community,2023-10-08,50.4,,False
LD-015723,,CO-0023053,community,2023-10-08,37.5,,False
LD-015724,ACC-000090,CO-0084520,community,2023-10-09,81.0,2024-04-13,True
LD-015725,ACC-000924,CO-0002984,organic,2023-10-09,62.9,2023-10-19,True
LD-015726,,CO-0040196,organic,2023-10-09,43.9,,False
LD-015727,,CO-0011212,organic,2023-10-09,56.7,,False
LD-015728,,CO-0010618,organic,2023-10-09,41.3,,False
LD-015729,,CO-0075788,organic,2023-10-09,40.9,,False
LD-015730,,CO-0019045,organic,2023-10-09,27.0,,False
LD-015731,,CO-0112816,organic,2023-10-09,35.3,,False
LD-015732,,CO-0097820,organic,2023-10-09,28.0,,False
