opportunity_id,account_id,company_id,segment,opportunity_type,owner_role,rep_id,is_won,loss_reason,forecast_category,amount,list_price,discount_rate,poc_outcome,created_date,close_date
OPP-0001924,ACC-005268,CO-0057821,SMB,new_business,system,,True,,Commit,1754.52,1833.22,0.0429,,2023-03-18,2023-03-18
OPP-0001925,,CO-0066372,Enterprise,new_business,AE,REP-00045,False,other,Omitted,113803.43,149240.28,0.2374,fail,2023-03-19,2023-07-08
OPP-0001926,ACC-000271,CO-0030443,Commercial,new_business,ISR,REP-00010,True,,Commit,15000.0,17524.89,0.1441,,2023-03-19,2023-04-07
OPP-0001927,ACC-000290,CO-0017156,Commercial,new_business,ISR,REP-00008,True,,Commit,20030.21,21343.5,0.0615,,2023-03-19,2023-05-01
OPP-0001928,ACC-000553,CO-0073953,SMB,new_business,system,,True,,Commit,3069.95,3097.44,0.0089,,2023-03-19,2023-03-19
OPP-0001929,ACC-002097,CO-0066537,SMB,new_business,system,,True,,Commit,1262.39,1289.56,0.0211,,2023-03-19,2023-03-19
OPP-0001930,ACC-003412,CO-0083673,SMB,new_business,system,,True,,Commit,592.12,605.4,0.0219,,2023-03-19,2023-03-19
OPP-0001931,ACC-005271,CO-0054333,SMB,new_business,system,,True,,Commit,1997.91,2049.05,0.025,,2023-03-19,2023-03-19
OPP-0001932,ACC-006736,CO-0104539,SMB,new_business,system,,True,,Commit,2021.11,2117.47,0.0455,,2023-03-19,2023-03-19
OPP-0001933,ACC-006655,CO-0059405,Commercial,expansion,AM,REP-00044,True,,Commit,15000.0,16730.13,0.1034,,2023-03-20,2023-05-01
OPP-0001934,,CO-0092254,Commercial,new_business,ISR,REP-00013,False,no_decision,Pipeline,29253.25,31611.02,0.0746,,2023-03-20,2023-04-24
OPP-0001935,ACC-001210,CO-0119070,SMB,new_business,system,,True,,Commit,726.7,733.63,0.0095,,2023-03-20,2023-03-20
OPP-0001936,ACC-005550,CO-0088143,SMB,new_business,system,,True,,Commit,4099.86,4230.14,0.0308,,2023-03-20,2023-03-20
OPP-0001937,ACC-002960,CO-0015818,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,18498.19,0.1891,,2023-03-21,2023-05-01
OPP-0001938,,CO-0004271,Enterprise,new_business,AE,REP-00023,False,price,Best Case,226028.4,292515.66,0.2273,fail,2023-03-21,2023-09-09
OPP-0001939,ACC-002645,CO-0114287,SMB,new_business,system,,True,,Commit,1247.9,1258.99,0.0088,,2023-03-21,2023-03-21
OPP-0001940,,CO-0102998,Commercial,new_business,ISR,REP-00015,False,no_decision,Pipeline,27440.12,30989.0,0.1145,,2023-03-22,2023-04-24
OPP-0001941,ACC-002688,CO-0009674,SMB,new_business,system,,True,,Commit,1267.65,1333.41,0.0493,,2023-03-22,2023-03-22
OPP-0001942,ACC-005296,CO-0009998,SMB,new_business,system,,True,,Commit,3343.53,3450.49,0.031,,2023-03-22,2023-03-22
OPP-0001943,ACC-000220,CO-0081587,Commercial,renewal,AM,REP-00018,True,,Commit,18430.49,22441.32,0.1787,,2023-03-23,2023-06-18
OPP-0001944,ACC-000818,CO-0059008,Commercial,renewal,AM,REP-00044,True,,Commit,25352.91,28914.59,0.1232,,2023-03-23,2023-05-01
OPP-0001945,ACC-000827,CO-0082626,SMB,new_business,system,,True,,Commit,1814.16,1819.47,0.0029,,2023-03-23,2023-03-23
OPP-0001946,ACC-001249,CO-0091377,SMB,new_business,system,,True,,Commit,2684.32,2819.84,0.0481,,2023-03-23,2023-03-23
OPP-0001947,ACC-003058,CO-0031189,SMB,new_business,system,,True,,Commit,1907.98,1995.86,0.044,,2023-03-23,2023-03-23
OPP-0001948,ACC-004557,CO-0057491,SMB,new_business,system,,True,,Commit,2302.49,2402.3,0.0415,,2023-03-23,2023-03-23
OPP-0001949,ACC-005080,CO-0046814,SMB,new_business,system,,True,,Commit,1193.37,1242.41,0.0395,,2023-03-23,2023-03-23
OPP-0001950,ACC-006435,CO-0084874,SMB,new_business,system,,True,,Commit,5452.67,5601.3,0.0265,,2023-03-23,2023-03-23
OPP-0001951,ACC-004830,CO-0103577,SMB,new_business,system,,True,,Commit,2057.89,2089.46,0.0151,,2023-03-24,2023-03-24
OPP-0001952,ACC-005076,CO-0026735,SMB,new_business,system,,True,,Commit,922.95,970.17,0.0487,,2023-03-24,2023-03-24
OPP-0001953,ACC-005765,CO-0045127,SMB,new_business,system,,True,,Commit,1786.72,1834.14,0.0259,,2023-03-24,2023-03-24
OPP-0001954,ACC-006517,CO-0010701,SMB,new_business,system,,True,,Commit,1766.02,1831.03,0.0355,,2023-03-24,2023-03-24
OPP-0001955,ACC-000284,CO-0102435,Commercial,new_business,ISR,REP-00002,True,,Commit,15000.0,17362.69,0.1361,,2023-03-25,2023-05-01
OPP-0001956,ACC-002074,CO-0071585,SMB,new_business,system,,True,,Commit,3508.59,3594.45,0.0239,,2023-03-25,2023-03-25
OPP-0001957,ACC-004308,CO-0018570,SMB,new_business,system,,True,,Commit,1383.73,1444.6,0.0421,,2023-03-25,2023-03-25
OPP-0001958,ACC-005840,CO-0065697,SMB,new_business,system,,True,,Commit,1427.28,1477.69,0.0341,,2023-03-25,2023-03-25
OPP-0001959,ACC-006711,CO-0063508,SMB,new_business,system,,True,,Commit,1332.03,1356.54,0.0181,,2023-03-25,2023-03-25
OPP-0001960,ACC-006937,CO-0093742,SMB,new_business,system,,True,,Commit,717.33,748.94,0.0422,,2023-03-25,2023-03-25
OPP-0001961,ACC-001405,CO-0045548,SMB,new_business,system,,True,,Commit,1578.96,1581.35,0.0015,,2023-03-26,2023-03-26
OPP-0001962,ACC-002204,CO-0064077,SMB,new_business,system,,True,,Commit,932.35,943.88,0.0122,,2023-03-26,2023-03-26
OPP-0001963,ACC-003199,CO-0021463,SMB,new_business,system,,True,,Commit,1576.51,1601.55,0.0156,,2023-03-26,2023-03-26
OPP-0001964,ACC-004768,CO-0016028,SMB,new_business,system,,True,,Commit,1910.13,1932.54,0.0116,,2023-03-26,2023-03-26
OPP-0001965,ACC-006127,CO-0051698,SMB,new_business,system,,True,,Commit,1432.19,1463.79,0.0216,,2023-03-26,2023-03-26
OPP-0001966,ACC-006214,CO-0064482,SMB,new_business,system,,True,,Commit,1774.03,1787.79,0.0077,,2023-03-26,2023-03-26
OPP-0001967,ACC-007120,CO-0048845,SMB,new_business,system,,True,,Commit,2073.53,2084.71,0.0054,,2023-03-26,2023-03-26
OPP-0001968,,CO-0050539,Commercial,new_business,ISR,REP-00021,False,competitive,Pipeline,27905.21,29863.65,0.0656,,2023-03-27,2023-04-10
OPP-0001969,,CO-0085147,Commercial,new_business,ISR,REP-00021,False,competitive,Pipeline,23367.33,26998.16,0.1345,,2023-03-27,2023-04-25
OPP-0001970,,CO-0004259,Commercial,new_business,ISR,REP-00007,False,price,Omitted,21944.05,24577.97,0.1072,,2023-03-27,2023-04-24
OPP-0001971,ACC-003491,CO-0063497,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,17388.56,0.1374,,2023-03-27,2023-06-01
OPP-0001972,ACC-003423,CO-0073519,SMB,new_business,system,,True,,Commit,4768.78,4934.66,0.0336,,2023-03-27,2023-03-27
OPP-0001973,ACC-003655,CO-0050555,SMB,new_business,system,,True,,Commit,2948.27,3039.3,0.0299,,2023-03-27,2023-03-27
OPP-0001974,,CO-0053359,Commercial,new_business,ISR,REP-00010,False,competitive,Best Case,44125.6,52337.19,0.1569,,2023-03-28,2023-04-24
OPP-0001975,ACC-000274,CO-0042093,Commercial,new_business,ISR,REP-00007,True,,Commit,19412.64,22699.51,0.1448,,2023-03-28,2023-04-25
OPP-0001976,ACC-004491,CO-0109319,SMB,new_business,system,,True,,Commit,2487.28,2520.52,0.0132,,2023-03-28,2023-03-28
OPP-0001977,ACC-005839,CO-0062924,SMB,new_business,system,,True,,Commit,2413.53,2463.89,0.0204,,2023-03-28,2023-03-28
OPP-0001978,ACC-006493,CO-0111393,SMB,new_business,system,,True,,Commit,2979.0,3058.4,0.026,,2023-03-28,2023-03-28
OPP-0001979,,CO-0118918,Commercial,new_business,ISR,REP-00007,False,no_decision,Omitted,27540.0,30026.41,0.0828,,2023-03-30,2023-05-02
OPP-0001980,ACC-005136,CO-0100890,Commercial,renewal,AM,REP-00044,False,price,Best Case,15000.0,17683.13,0.1517,,2023-03-31,2023-06-01
OPP-0001981,ACC-000809,CO-0017304,Commercial,expansion,AM,REP-00044,True,,Commit,15000.0,16369.86,0.0837,,2023-04-01,2023-05-01
OPP-0001982,ACC-001697,CO-0045406,SMB,new_business,system,,True,,Commit,2217.29,2319.35,0.044,,2023-04-01,2023-04-01
OPP-0001983,ACC-007203,CO-0092474,SMB,new_business,system,,True,,Commit,2333.67,2356.92,0.0099,,2023-04-01,2023-04-01
OPP-0001984,ACC-007297,CO-0093248,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,16583.75,0.0955,,2023-04-02,2023-05-01
OPP-0001985,,CO-0067829,Commercial,new_business,ISR,REP-00010,False,competitive,Pipeline,57652.98,66316.35,0.1306,,2023-04-02,2023-05-14
OPP-0001986,ACC-002578,CO-0008980,SMB,new_business,system,,True,,Commit,999.57,1032.03,0.0315,,2023-04-02,2023-04-02
OPP-0001987,ACC-007512,CO-0080150,SMB,new_business,system,,True,,Commit,3931.51,3946.17,0.0037,,2023-04-02,2023-04-02
OPP-0001988,ACC-004696,CO-0102867,Commercial,expansion,AM,REP-00018,True,,Commit,15000.0,17244.41,0.1302,,2023-04-03,2023-05-01
OPP-0001989,,CO-0001666,Commercial,new_business,ISR,REP-00001,False,price,Pipeline,29483.34,34760.92,0.1518,,2023-04-03,2023-04-27
OPP-0001990,ACC-003760,CO-0064450,SMB,new_business,system,,True,,Commit,1946.71,1960.69,0.0071,,2023-04-03,2023-04-03
OPP-0001991,ACC-004190,CO-0065330,SMB,new_business,system,,True,,Commit,1288.95,1339.02,0.0374,,2023-04-03,2023-04-03
OPP-0001992,ACC-006627,CO-0036863,SMB,new_business,system,,True,,Commit,853.99,872.9,0.0217,,2023-04-03,2023-04-03
OPP-0001993,ACC-000269,CO-0100485,Commercial,renewal,AM,REP-00044,True,,Commit,15000.0,15929.52,0.0584,,2023-04-04,2023-06-04
OPP-0001994,ACC-001503,CO-0015352,SMB,new_business,system,,True,,Commit,1738.03,1775.43,0.0211,,2023-04-04,2023-04-04
OPP-0001995,ACC-002953,CO-0065461,SMB,new_business,system,,True,,Commit,1892.08,1940.81,0.0251,,2023-04-04,2023-04-04
OPP-0001996,ACC-004972,CO-0053663,SMB,new_business,system,,True,,Commit,2430.5,2436.92,0.0026,,2023-04-04,2023-04-04
OPP-0001997,,CO-0028926,Commercial,new_business,ISR,REP-00021,False,price,Omitted,28052.41,30344.58,0.0755,,2023-04-05,2023-05-11
OPP-0001998,ACC-002776,CO-0113021,Commercial,renewal,AM,REP-00044,True,,Commit,22873.91,26312.72,0.1307,,2023-04-05,2023-07-01
OPP-0001999,ACC-000455,CO-0096222,Commercial,new_business,ISR,REP-00010,True,,Commit,15428.25,16403.68,0.0595,,2023-04-05,2023-04-27
OPP-0002000,,CO-0070093,Commercial,new_business,ISR,REP-00010,False,price,Omitted,20889.03,25382.37,0.177,,2023-04-06,2023-05-20
OPP-0002001,,CO-0084691,Commercial,new_business,ISR,REP-00015,False,no_decision,Omitted,15000.0,17102.64,0.1229,,2023-04-06,2023-04-26
OPP-0002002,ACC-006679,CO-0058408,SMB,new_business,system,,True,,Commit,1182.57,1203.35,0.0173,,2023-04-06,2023-04-06
OPP-0002003,,CO-0021344,Commercial,new_business,ISR,REP-00013,False,other,Pipeline,58011.22,61930.23,0.0633,,2023-04-07,2023-05-08
OPP-0002004,,CO-0073497,Commercial,new_business,ISR,REP-00010,False,competitive,Omitted,19360.28,23461.48,0.1748,,2023-04-07,2023-05-05
OPP-0002005,ACC-000988,CO-0067644,SMB,new_business,system,,True,,Commit,2357.61,2362.0,0.0019,,2023-04-07,2023-04-07
OPP-0002006,ACC-001647,CO-0068422,SMB,new_business,system,,True,,Commit,2199.9,2267.01,0.0296,,2023-04-07,2023-04-07
OPP-0002007,ACC-006429,CO-0063485,SMB,new_business,system,,True,,Commit,1395.56,1431.98,0.0254,,2023-04-07,2023-04-07
OPP-0002008,,CO-0121329,Commercial,new_business,ISR,REP-00008,False,price,Pipeline,19916.25,22755.46,0.1248,,2023-04-08,2023-05-19
OPP-0002009,,CO-0035210,Enterprise,new_business,AE,REP-00029,False,competitive,Best Case,179019.3,244954.68,0.2692,fail,2023-04-08,2023-07-16
OPP-0002010,ACC-000429,CO-0039528,Commercial,expansion,AM,REP-00018,True,,Commit,19282.32,22114.03,0.1281,,2023-04-08,2023-05-28
OPP-0002011,ACC-000975,CO-0113586,SMB,new_business,system,,True,,Commit,5770.4,5950.45,0.0303,,2023-04-08,2023-04-08
OPP-0002012,ACC-001800,CO-0018348,SMB,new_business,system,,True,,Commit,827.24,853.62,0.0309,,2023-04-08,2023-04-08
OPP-0002013,ACC-003854,CO-0085300,SMB,new_business,system,,True,,Commit,1625.48,1635.13,0.0059,,2023-04-08,2023-04-08
OPP-0002014,ACC-005390,CO-0101953,SMB,new_business,system,,True,,Commit,938.98,978.01,0.0399,,2023-04-08,2023-04-08
OPP-0002015,,CO-0082539,Commercial,new_business,ISR,REP-00013,False,no_decision,Best Case,23370.55,25428.79,0.0809,,2023-04-09,2023-05-22
OPP-0002016,ACC-001028,CO-0103011,SMB,new_business,system,,True,,Commit,2800.63,2941.05,0.0477,,2023-04-09,2023-04-09
OPP-0002017,ACC-004731,CO-0104255,SMB,new_business,system,,True,,Commit,3180.45,3292.51,0.034,,2023-04-09,2023-04-09
OPP-0002018,,CO-0041760,Commercial,new_business,ISR,REP-00032,False,competitive,Best Case,21178.71,25067.33,0.1551,,2023-04-10,2023-05-06
OPP-0002019,ACC-005284,CO-0033890,SMB,new_business,system,,True,,Commit,1445.55,1481.03,0.024,,2023-04-10,2023-04-10
OPP-0002020,ACC-007457,CO-0083212,SMB,new_business,system,,True,,Commit,1898.84,1913.48,0.0077,,2023-04-10,2023-04-10
OPP-0002021,,CO-0038313,Enterprise,new_business,AE,REP-00019,False,competitive,Pipeline,229105.95,312704.54,0.2673,fail,2023-04-11,2023-09-05
OPP-0002022,ACC-002711,CO-0029638,SMB,new_business,system,,True,,Commit,1320.73,1358.91,0.0281,,2023-04-11,2023-04-11
OPP-0002023,,CO-0060793,Commercial,new_business,ISR,REP-00007,False,competitive,Pipeline,19866.87,21146.62,0.0605,,2023-04-12,2023-05-06
OPP-0002024,,CO-0105778,Commercial,new_business,ISR,REP-00016,False,competitive,Omitted,28121.99,33401.84,0.1581,,2023-04-12,2023-05-26
OPP-0002025,,CO-0097808,Enterprise,new_business,AE,REP-00043,False,price,Pipeline,143803.69,169431.05,0.1513,fail,2023-04-12,2023-08-02
OPP-0002026,ACC-005351,CO-0090073,SMB,new_business,system,,True,,Commit,1028.15,1037.45,0.009,,2023-04-12,2023-04-12
OPP-0002027,ACC-006449,CO-0093933,SMB,new_business,system,,True,,Commit,588.45,615.22,0.0435,,2023-04-12,2023-04-12
OPP-0002028,ACC-007474,CO-0093343,SMB,new_business,system,,True,,Commit,1894.46,1941.67,0.0243,,2023-04-12,2023-04-12
OPP-0002029,ACC-003672,CO-0113288,SMB,new_business,system,,True,,Commit,535.33,548.24,0.0235,,2023-04-13,2023-04-13
OPP-0002030,ACC-004248,CO-0073263,SMB,new_business,system,,True,,Commit,2059.08,2096.87,0.018,,2023-04-13,2023-04-13
OPP-0002031,ACC-004290,CO-0001457,SMB,new_business,system,,True,,Commit,920.45,934.19,0.0147,,2023-04-13,2023-04-13
OPP-0002032,ACC-004755,CO-0098119,SMB,new_business,system,,True,,Commit,1120.56,1150.18,0.0257,,2023-04-13,2023-04-13
OPP-0002033,ACC-006438,CO-0121432,SMB,new_business,system,,True,,Commit,1906.01,1924.96,0.0098,,2023-04-13,2023-04-13
OPP-0002034,ACC-000321,CO-0015351,Commercial,new_business,ISR,REP-00007,True,,Commit,15000.0,17271.83,0.1315,,2023-04-14,2023-04-28
OPP-0002035,ACC-003265,CO-0121014,SMB,new_business,system,,True,,Commit,2232.18,2338.2,0.0453,,2023-04-14,2023-04-14
OPP-0002036,ACC-006705,CO-0078279,SMB,new_business,system,,True,,Commit,877.04,912.64,0.039,,2023-04-14,2023-04-14
OPP-0002037,ACC-007015,CO-0057580,SMB,new_business,system,,True,,Commit,1904.63,1970.84,0.0336,,2023-04-14,2023-04-14
OPP-0002038,ACC-002910,CO-0015327,SMB,new_business,system,,True,,Commit,1252.71,1263.12,0.0082,,2023-04-15,2023-04-15
OPP-0002039,ACC-005783,CO-0041219,SMB,new_business,system,,True,,Commit,3162.98,3257.06,0.0289,,2023-04-15,2023-04-15
OPP-0002040,ACC-003363,CO-0030729,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,16667.32,0.1,,2023-04-16,2023-05-01
OPP-0002041,,CO-0002683,Enterprise,new_business,AE,REP-00040,False,competitive,Pipeline,270866.16,355958.04,0.2391,fail,2023-04-16,2023-07-02
OPP-0002042,ACC-000694,CO-0094823,SMB,new_business,system,,True,,Commit,882.66,899.38,0.0186,,2023-04-16,2023-04-16
OPP-0002043,ACC-001359,CO-0106382,SMB,new_business,system,,True,,Commit,1303.66,1331.21,0.0207,,2023-04-16,2023-04-16
OPP-0002044,ACC-001932,CO-0009804,SMB,new_business,system,,True,,Commit,2876.58,2999.61,0.041,,2023-04-16,2023-04-16
OPP-0002045,ACC-002297,CO-0032166,SMB,new_business,system,,True,,Commit,863.91,870.78,0.0079,,2023-04-16,2023-04-16
OPP-0002046,,CO-0095782,Commercial,new_business,ISR,REP-00032,False,no_decision,Pipeline,17753.25,19839.22,0.1051,,2023-04-17,2023-05-23
OPP-0002047,ACC-005836,CO-0103922,SMB,new_business,system,,True,,Commit,1570.22,1571.02,0.0005,,2023-04-17,2023-04-17
OPP-0002048,ACC-003781,CO-0104454,SMB,new_business,system,,True,,Commit,4133.05,4177.49,0.0106,,2023-04-18,2023-04-18
OPP-0002049,ACC-007051,CO-0037225,SMB,new_business,system,,True,,Commit,1005.03,1047.49,0.0405,,2023-04-18,2023-04-18
OPP-0002050,ACC-007165,CO-0026374,SMB,new_business,system,,True,,Commit,2020.53,2109.43,0.0421,,2023-04-18,2023-04-18
OPP-0002051,,CO-0039923,Enterprise,new_business,AE,REP-00045,False,competitive,Pipeline,170968.38,208550.96,0.1802,pass,2023-04-19,2023-09-03
OPP-0002052,ACC-000925,CO-0081152,Commercial,renewal,AM,REP-00018,True,,Commit,15000.0,16223.77,0.0754,,2023-04-19,2023-07-01
OPP-0002053,ACC-001272,CO-0092016,SMB,new_business,system,,True,,Commit,3196.74,3207.75,0.0034,,2023-04-19,2023-04-19
OPP-0002054,ACC-004020,CO-0027219,SMB,new_business,system,,True,,Commit,1229.67,1236.85,0.0058,,2023-04-19,2023-04-19
OPP-0002055,ACC-005987,CO-0018491,SMB,new_business,system,,True,,Commit,957.09,995.78,0.0388,,2023-04-19,2023-04-19
OPP-0002056,ACC-000892,CO-0122351,SMB,new_business,system,,True,,Commit,723.97,762.03,0.0499,,2023-04-20,2023-04-20
OPP-0002057,ACC-001172,CO-0077746,SMB,new_business,system,,True,,Commit,1655.67,1729.7,0.0428,,2023-04-20,2023-04-20
OPP-0002058,,CO-0119574,Enterprise,new_business,AE,REP-00024,False,no_decision,Pipeline,119054.99,164612.1,0.2768,fail,2023-04-21,2023-07-25
OPP-0002059,ACC-006557,CO-0015970,SMB,new_business,system,,True,,Commit,2286.65,2395.17,0.0453,,2023-04-21,2023-04-21
OPP-0002060,ACC-001292,CO-0088183,Commercial,expansion,AM,REP-00018,True,,Commit,15000.0,17936.92,0.1637,,2023-04-22,2023-06-01
OPP-0002061,ACC-007213,CO-0120682,SMB,new_business,system,,True,,Commit,2049.8,2060.58,0.0052,,2023-04-22,2023-04-22
OPP-0002062,,CO-0006195,Commercial,new_business,ISR,REP-00015,False,competitive,Pipeline,31396.6,37296.57,0.1582,,2023-04-23,2023-05-16
OPP-0002063,,CO-0011991,Commercial,new_business,ISR,REP-00016,False,no_decision,Pipeline,31512.31,33964.08,0.0722,,2023-04-23,2023-05-13
OPP-0002064,,CO-0065016,Commercial,new_business,ISR,REP-00012,False,other,Pipeline,25206.61,28920.51,0.1284,,2023-04-23,2023-05-20
OPP-0002065,,CO-0003059,Commercial,new_business,ISR,REP-00002,False,price,Pipeline,15000.0,17964.39,0.165,,2023-04-23,2023-05-09
OPP-0002066,ACC-000031,CO-0091581,Enterprise,new_business,AE,REP-00000,True,,Commit,256987.82,320565.73,0.1983,pass,2023-04-23,2023-08-23
OPP-0002067,ACC-004552,CO-0021707,SMB,new_business,system,,True,,Commit,3326.34,3415.52,0.0261,,2023-04-23,2023-04-23
OPP-0002068,ACC-004786,CO-0032594,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,17045.87,0.12,,2023-04-24,2023-06-01
OPP-0002069,,CO-0035135,Commercial,new_business,ISR,REP-00032,False,competitive,Omitted,43369.95,51945.04,0.1651,,2023-04-24,2023-05-10
OPP-0002070,ACC-003494,CO-0000522,SMB,new_business,system,,True,,Commit,3063.55,3097.25,0.0109,,2023-04-24,2023-04-24
OPP-0002071,ACC-006180,CO-0085715,SMB,new_business,system,,True,,Commit,2158.34,2200.54,0.0192,,2023-04-24,2023-04-24
OPP-0002072,ACC-007490,CO-0044765,SMB,new_business,system,,True,,Commit,1061.85,1106.9,0.0407,,2023-04-24,2023-04-24
OPP-0002073,ACC-000317,CO-0027136,Commercial,renewal,AM,REP-00018,True,,Commit,15000.0,18483.95,0.1885,,2023-04-25,2023-06-23
OPP-0002074,ACC-005748,CO-0099689,Commercial,renewal,AM,REP-00018,True,,Commit,15000.0,16594.04,0.0961,,2023-04-25,2023-07-01
OPP-0002075,ACC-000757,CO-0043992,SMB,new_business,system,,True,,Commit,4282.64,4400.84,0.0269,,2023-04-25,2023-04-25
OPP-0002076,ACC-002124,CO-0067093,SMB,new_business,system,,True,,Commit,1984.79,2066.44,0.0395,,2023-04-25,2023-04-25
OPP-0002077,ACC-004707,CO-0071844,SMB,new_business,system,,True,,Commit,1562.86,1640.42,0.0473,,2023-04-25,2023-04-25
OPP-0002078,ACC-005112,CO-0086659,SMB,new_business,system,,True,,Commit,1495.45,1512.49,0.0113,,2023-04-25,2023-04-25
OPP-0002079,ACC-006188,CO-0061597,SMB,new_business,system,,True,,Commit,1201.42,1249.62,0.0386,,2023-04-25,2023-04-25
OPP-0002080,ACC-007262,CO-0024783,SMB,new_business,system,,True,,Commit,1677.7,1677.76,0.0,,2023-04-25,2023-04-25
OPP-0002081,,CO-0071103,Enterprise,new_business,AE,REP-00040,False,competitive,Pipeline,178896.76,235689.77,0.241,fail,2023-04-26,2023-09-16
OPP-0002082,ACC-000357,CO-0120807,Commercial,new_business,ISR,REP-00021,True,,Commit,15000.0,16998.32,0.1176,,2023-04-26,2023-05-18
OPP-0002083,ACC-002034,CO-0012754,SMB,new_business,system,,True,,Commit,1471.79,1483.19,0.0077,,2023-04-26,2023-04-26
OPP-0002084,ACC-001804,CO-0094666,SMB,new_business,system,,True,,Commit,2555.5,2564.32,0.0034,,2023-04-27,2023-04-27
OPP-0002085,ACC-003204,CO-0035862,SMB,new_business,system,,True,,Commit,3923.76,3954.37,0.0077,,2023-04-27,2023-04-27
OPP-0002086,ACC-005578,CO-0085408,SMB,new_business,system,,True,,Commit,1580.78,1608.29,0.0171,,2023-04-27,2023-04-27
OPP-0002087,ACC-006316,CO-0087287,SMB,new_business,system,,True,,Commit,1743.58,1807.48,0.0354,,2023-04-27,2023-04-27
OPP-0002088,,CO-0029077,Commercial,new_business,ISR,REP-00013,False,competitive,Omitted,20957.86,22925.54,0.0858,,2023-04-28,2023-05-22
OPP-0002089,ACC-000096,CO-0071985,Enterprise,new_business,AE,REP-00023,True,,Commit,214613.89,260943.03,0.1775,pass,2023-04-28,2023-08-20
OPP-0002090,ACC-002891,CO-0021571,SMB,new_business,system,,True,,Commit,5309.21,5456.49,0.027,,2023-04-28,2023-04-28
OPP-0002091,ACC-003196,CO-0106910,SMB,new_business,system,,True,,Commit,1839.97,1844.44,0.0024,,2023-04-28,2023-04-28
OPP-0002092,ACC-003967,CO-0098624,SMB,new_business,system,,True,,Commit,2311.68,2356.11,0.0189,,2023-04-28,2023-04-28
OPP-0002093,ACC-005278,CO-0005351,SMB,new_business,system,,True,,Commit,1085.44,1105.71,0.0183,,2023-04-28,2023-04-28
OPP-0002094,ACC-005749,CO-0074294,SMB,new_business,system,,True,,Commit,1318.19,1355.07,0.0272,,2023-04-28,2023-04-28
OPP-0002095,,CO-0023970,Enterprise,new_business,AE,REP-00042,False,competitive,Omitted,248474.31,287478.96,0.1357,fail,2023-04-29,2023-08-22
OPP-0002096,,CO-0118686,Enterprise,new_business,AE,REP-00022,False,other,Best Case,198013.64,279486.98,0.2915,pass,2023-04-29,2023-08-06
