account_id,month,segment,actions_consumed,active_workflows
ACC-001145,2024-02-01,SMB,5154,11
ACC-001145,2024-03-01,SMB,5645,12
ACC-001145,2024-04-01,SMB,5728,12
ACC-001145,2024-05-01,SMB,5064,11
ACC-001145,2024-06-01,SMB,4393,10
ACC-001145,2024-07-01,SMB,4578,11
ACC-001145,2024-08-01,SMB,5074,11
ACC-001145,2024-09-01,SMB,4921,11
ACC-001145,2024-10-01,SMB,5945,12
ACC-001145,2024-11-01,SMB,5395,12
ACC-001145,2024-12-01,SMB,4941,11
ACC-001145,2025-01-01,SMB,5336,12
ACC-001145,2025-02-01,SMB,5981,12
ACC-001145,2025-03-01,SMB,5162,11
ACC-001145,2025-04-01,SMB,5171,11
ACC-001145,2025-05-01,SMB,5833,12
ACC-001145,2025-06-01,SMB,5744,12
ACC-001145,2025-07-01,SMB,5104,11
ACC-001145,2025-08-01,SMB,5909,12
ACC-001145,2025-09-01,SMB,5401,12
ACC-001145,2025-10-01,SMB,6367,13
ACC-001145,2025-11-01,SMB,6119,12
ACC-001145,2025-12-01,SMB,5289,11
ACC-001146,2024-09-01,SMB,712,4
ACC-001146,2024-10-01,SMB,6360,13
ACC-001146,2024-11-01,SMB,7756,14
ACC-001146,2024-12-01,SMB,4765,11
ACC-001146,2025-01-01,SMB,5854,12
ACC-001146,2025-02-01,SMB,6227,12
ACC-001146,2025-03-01,SMB,6525,13
ACC-001146,2025-04-01,SMB,2591,8
ACC-001146,2025-05-01,SMB,3871,10
ACC-001146,2025-06-01,SMB,1806,7
ACC-001146,2025-07-01,SMB,1659,6
ACC-001146,2025-08-01,SMB,816,5
ACC-001147,2025-07-01,SMB,433,3
ACC-001147,2025-08-01,SMB,3838,10
ACC-001147,2025-09-01,SMB,4725,11
ACC-001147,2025-10-01,SMB,4554,11
ACC-001147,2025-11-01,SMB,4460,11
ACC-001147,2025-12-01,SMB,3933,10
ACC-001148,2025-07-01,SMB,573,4
ACC-001148,2025-08-01,SMB,5166,11
ACC-001148,2025-09-01,SMB,6683,13
ACC-001148,2025-10-01,SMB,6522,13
ACC-001148,2025-11-01,SMB,6042,12
ACC-001148,2025-12-01,SMB,5242,11
ACC-001149,2022-02-01,SMB,540,4
ACC-001149,2022-03-01,SMB,5867,12
ACC-001149,2022-04-01,SMB,6317,13
ACC-001149,2022-05-01,SMB,5951,12
ACC-001149,2022-06-01,SMB,4825,11
ACC-001149,2022-07-01,SMB,5539,12
ACC-001149,2022-08-01,SMB,5630,12
ACC-001149,2022-09-01,SMB,7414,14
ACC-001149,2022-10-01,SMB,5521,12
ACC-001149,2022-11-01,SMB,7585,14
ACC-001149,2022-12-01,SMB,5860,12
ACC-001149,2023-01-01,SMB,7559,14
ACC-001149,2023-02-01,SMB,7559,14
ACC-001149,2023-03-01,SMB,7401,14
ACC-001149,2023-04-01,SMB,6181,12
ACC-001149,2023-05-01,SMB,5576,12
ACC-001149,2023-06-01,SMB,6329,13
ACC-001149,2023-07-01,SMB,5502,12
ACC-001149,2023-08-01,SMB,5585,12
ACC-001149,2023-09-01,SMB,6638,13
ACC-001149,2023-10-01,SMB,6687,13
ACC-001149,2023-11-01,SMB,7539,14
ACC-001149,2023-12-01,SMB,6387,13
ACC-001149,2024-01-01,SMB,7885,14
ACC-001149,2024-02-01,SMB,7215,13
ACC-001149,2024-03-01,SMB,7226,13
ACC-001149,2024-04-01,SMB,8157,14
ACC-001149,2024-05-01,SMB,8243,14
ACC-001149,2024-06-01,SMB,7634,14
ACC-001149,2024-07-01,SMB,6699,13
ACC-001149,2024-08-01,SMB,7203,13
ACC-001149,2024-09-01,SMB,7620,14
ACC-001149,2024-10-01,SMB,7567,14
ACC-001149,2024-11-01,SMB,7595,14
ACC-001149,2024-12-01,SMB,7916,14
ACC-001149,2025-01-01,SMB,9697,16
ACC-001149,2025-02-01,SMB,7300,14
ACC-001149,2025-03-01,SMB,8317,14
ACC-001149,2025-04-01,SMB,9516,15
ACC-001149,2025-05-01,SMB,8354,14
ACC-001149,2025-06-01,SMB,7663,14
ACC-001149,2025-07-01,SMB,8215,14
ACC-001149,2025-08-01,SMB,6305,13
ACC-001149,2025-09-01,SMB,8569,15
ACC-001149,2025-10-01,SMB,9290,15
ACC-001149,2025-11-01,SMB,10141,16
ACC-001149,2025-12-01,SMB,6898,13
ACC-001150,2025-01-01,SMB,834,5
ACC-001150,2025-02-01,SMB,6499,13
ACC-001150,2025-03-01,SMB,6915,13
ACC-001150,2025-04-01,SMB,6812,13
ACC-001150,2025-05-01,SMB,8763,15
ACC-001150,2025-06-01,SMB,8141,14
ACC-001150,2025-07-01,SMB,6965,13
ACC-001150,2025-08-01,SMB,6911,13
ACC-001150,2025-09-01,SMB,8102,14
ACC-001150,2025-10-01,SMB,6984,13
ACC-001150,2025-11-01,SMB,8198,14
ACC-001150,2025-12-01,SMB,6921,13
ACC-001151,2023-06-01,SMB,283,3
ACC-001151,2023-07-01,SMB,2585,8
ACC-001151,2023-08-01,SMB,2660,8
ACC-001151,2023-09-01,SMB,3176,9
ACC-001151,2023-10-01,SMB,3133,9
ACC-001151,2023-11-01,SMB,3581,9
ACC-001151,2023-12-01,SMB,2488,8
ACC-001151,2024-01-01,SMB,3759,10
ACC-001151,2024-02-01,SMB,3282,9
ACC-001151,2024-03-01,SMB,3369,9
ACC-001151,2024-04-01,SMB,3400,9
ACC-001151,2024-05-01,SMB,3456,9
ACC-001151,2024-06-01,SMB,2710,8
ACC-001151,2024-07-01,SMB,3561,9
ACC-001151,2024-08-01,SMB,3387,9
ACC-001151,2024-09-01,SMB,3466,9
ACC-001151,2024-10-01,SMB,3870,10
ACC-001151,2024-11-01,SMB,3193,9
ACC-001151,2024-12-01,SMB,2866,8
ACC-001151,2025-01-01,SMB,4627,11
ACC-001151,2025-02-01,SMB,1916,7
ACC-001151,2025-03-01,SMB,1910,7
ACC-001151,2025-04-01,SMB,926,5
ACC-001151,2025-05-01,SMB,770,4
ACC-001151,2025-06-01,SMB,203,2
ACC-001152,2025-02-01,SMB,644,4
ACC-001152,2025-03-01,SMB,4989,11
ACC-001152,2025-04-01,SMB,5474,12
ACC-001152,2025-05-01,SMB,4970,11
ACC-001152,2025-06-01,SMB,6080,12
ACC-001152,2025-07-01,SMB,5337,12
ACC-001152,2025-08-01,SMB,5346,12
ACC-001152,2025-09-01,SMB,4421,11
ACC-001152,2025-10-01,SMB,6539,13
ACC-001152,2025-11-01,SMB,5847,12
ACC-001152,2025-12-01,SMB,5054,11
ACC-001153,2022-10-01,SMB,402,3
ACC-001153,2022-11-01,SMB,4726,11
ACC-001153,2022-12-01,SMB,3986,10
ACC-001153,2023-01-01,SMB,4117,10
ACC-001153,2023-02-01,SMB,4323,10
ACC-001153,2023-03-01,SMB,3931,10
ACC-001153,2023-04-01,SMB,3955,10
ACC-001153,2023-05-01,SMB,3794,10
ACC-001153,2023-06-01,SMB,4633,11
ACC-001153,2023-07-01,SMB,3750,10
ACC-001153,2023-08-01,SMB,4755,11
ACC-001153,2023-09-01,SMB,4678,11
ACC-001153,2023-10-01,SMB,4544,11
ACC-001153,2023-11-01,SMB,4869,11
ACC-001153,2023-12-01,SMB,4380,10
ACC-001153,2024-01-01,SMB,5390,12
ACC-001153,2024-02-01,SMB,5213,11
ACC-001153,2024-03-01,SMB,5751,12
ACC-001153,2024-04-01,SMB,4989,11
ACC-001153,2024-05-01,SMB,5553,12
ACC-001153,2024-06-01,SMB,4789,11
ACC-001153,2024-07-01,SMB,4870,11
ACC-001153,2024-08-01,SMB,4540,11
ACC-001153,2024-09-01,SMB,5071,11
ACC-001153,2024-10-01,SMB,6387,13
ACC-001153,2024-11-01,SMB,5123,11
ACC-001153,2024-12-01,SMB,5194,11
ACC-001153,2025-01-01,SMB,5510,12
ACC-001153,2025-02-01,SMB,6693,13
ACC-001153,2025-03-01,SMB,5916,12
ACC-001153,2025-04-01,SMB,5563,12
ACC-001154,2024-07-01,SMB,251,3
ACC-001154,2024-08-01,SMB,2725,8
ACC-001154,2024-09-01,SMB,3181,9
ACC-001154,2024-10-01,SMB,2956,9
ACC-001154,2024-11-01,SMB,3218,9
ACC-001154,2024-12-01,SMB,2291,8
ACC-001154,2025-01-01,SMB,3342,9
ACC-001154,2025-02-01,SMB,2762,8
ACC-001154,2025-03-01,SMB,2770,8
ACC-001154,2025-04-01,SMB,3368,9
ACC-001154,2025-05-01,SMB,2900,9
ACC-001154,2025-06-01,SMB,2600,8
ACC-001154,2025-07-01,SMB,2770,8
ACC-001154,2025-08-01,SMB,3067,9
ACC-001154,2025-09-01,SMB,3065,9
ACC-001154,2025-10-01,SMB,3546,9
ACC-001154,2025-11-01,SMB,3367,9
ACC-001154,2025-12-01,SMB,2453,8
ACC-001155,2021-10-01,SMB,399,3
ACC-001155,2021-11-01,SMB,4205,10
ACC-001155,2021-12-01,SMB,3921,10
ACC-001155,2022-01-01,SMB,3475,9
ACC-001155,2022-02-01,SMB,4255,10
ACC-001155,2022-03-01,SMB,4062,10
ACC-001155,2022-04-01,SMB,3712,10
ACC-001155,2022-05-01,SMB,4183,10
ACC-001155,2022-06-01,SMB,3460,9
ACC-001155,2022-07-01,SMB,3518,9
ACC-001155,2022-08-01,SMB,3252,9
ACC-001155,2022-09-01,SMB,3648,10
ACC-001155,2022-10-01,SMB,4670,11
ACC-001155,2022-11-01,SMB,4499,11
ACC-001155,2022-12-01,SMB,3832,10
ACC-001155,2023-01-01,SMB,4468,11
ACC-001155,2023-02-01,SMB,4414,11
ACC-001155,2023-03-01,SMB,4412,11
ACC-001155,2023-04-01,SMB,4755,11
ACC-001155,2023-05-01,SMB,4117,10
ACC-001155,2023-06-01,SMB,3581,9
ACC-001155,2023-07-01,SMB,3866,10
ACC-001155,2023-08-01,SMB,4525,11
ACC-001155,2023-09-01,SMB,5087,11
ACC-001155,2023-10-01,SMB,5248,11
ACC-001155,2023-11-01,SMB,5180,11
ACC-001155,2023-12-01,SMB,4484,11
ACC-001155,2024-01-01,SMB,5036,11
ACC-001155,2024-02-01,SMB,6341,13
ACC-001155,2024-03-01,SMB,5586,12
ACC-001155,2024-04-01,SMB,4403,10
ACC-001155,2024-05-01,SMB,5167,11
ACC-001155,2024-06-01,SMB,4611,11
ACC-001155,2024-07-01,SMB,4869,11
ACC-001155,2024-08-01,SMB,4559,11
ACC-001155,2024-09-01,SMB,5975,12
ACC-001155,2024-10-01,SMB,5504,12
ACC-001156,2024-04-01,SMB,430,3
ACC-001156,2024-05-01,SMB,4341,10
ACC-001156,2024-06-01,SMB,5106,11
ACC-001156,2024-07-01,SMB,4756,11
ACC-001156,2024-08-01,SMB,3680,10
ACC-001156,2024-09-01,SMB,5538,12
ACC-001156,2024-10-01,SMB,5111,11
ACC-001156,2024-11-01,SMB,5065,11
ACC-001156,2024-12-01,SMB,4255,10
ACC-001156,2025-01-01,SMB,5747,12
ACC-001156,2025-02-01,SMB,5620,12
ACC-001156,2025-03-01,SMB,4928,11
ACC-001156,2025-04-01,SMB,5578,12
ACC-001156,2025-05-01,SMB,5624,12
ACC-001156,2025-06-01,SMB,5375,12
ACC-001156,2025-07-01,SMB,5007,11
ACC-001156,2025-08-01,SMB,5314,12
ACC-001156,2025-09-01,SMB,6046,12
ACC-001156,2025-10-01,SMB,6827,13
ACC-001156,2025-11-01,SMB,4934,11
ACC-001156,2025-12-01,SMB,4804,11
ACC-001157,2023-07-01,SMB,642,4
ACC-001157,2023-08-01,SMB,4502,11
ACC-001157,2023-09-01,SMB,5072,11
ACC-001157,2023-10-01,SMB,4921,11
ACC-001157,2023-11-01,SMB,5677,12
ACC-001157,2023-12-01,SMB,4566,11
ACC-001157,2024-01-01,SMB,5919,12
ACC-001157,2024-02-01,SMB,5685,12
ACC-001157,2024-03-01,SMB,6538,13
ACC-001157,2024-04-01,SMB,5386,12
ACC-001157,2024-05-01,SMB,5050,11
ACC-001157,2024-06-01,SMB,5868,12
ACC-001157,2024-07-01,SMB,5613,12
ACC-001157,2024-08-01,SMB,5576,12
ACC-001157,2024-09-01,SMB,6036,12
ACC-001157,2024-10-01,SMB,5515,12
ACC-001157,2024-11-01,SMB,5388,12
ACC-001157,2024-12-01,SMB,5761,12
ACC-001157,2025-01-01,SMB,4877,11
ACC-001157,2025-02-01,SMB,5183,11
ACC-001157,2025-03-01,SMB,5357,12
ACC-001157,2025-04-01,SMB,6465,13
ACC-001157,2025-05-01,SMB,5542,12
ACC-001157,2025-06-01,SMB,6603,13
ACC-001157,2025-07-01,SMB,5441,12
ACC-001157,2025-08-01,SMB,5624,12
ACC-001157,2025-09-01,SMB,7167,13
ACC-001157,2025-10-01,SMB,6058,12
ACC-001157,2025-11-01,SMB,6787,13
ACC-001157,2025-12-01,SMB,6240,12
ACC-001158,2025-06-01,SMB,308,3
ACC-001158,2025-07-01,SMB,3068,9
ACC-001158,2025-08-01,SMB,3377,9
ACC-001158,2025-09-01,SMB,3425,9
ACC-001158,2025-10-01,SMB,3397,9
ACC-001158,2025-11-01,SMB,3768,10
ACC-001158,2025-12-01,SMB,2971,9
ACC-001159,2024-01-01,SMB,317,3
ACC-001159,2024-02-01,SMB,3733,10
ACC-001159,2024-03-01,SMB,3748,10
ACC-001159,2024-04-01,SMB,2944,9
ACC-001159,2024-05-01,SMB,3315,9
ACC-001159,2024-06-01,SMB,3680,10
ACC-001159,2024-07-01,SMB,3352,9
ACC-001159,2024-08-01,SMB,3247,9
ACC-001159,2024-09-01,SMB,3047,9
ACC-001159,2024-10-01,SMB,3316,9
ACC-001159,2024-11-01,SMB,3932,10
ACC-001160,2023-06-01,SMB,302,3
ACC-001160,2023-07-01,SMB,2523,8
ACC-001160,2023-08-01,SMB,2313,8
ACC-001160,2023-09-01,SMB,2872,8
ACC-001160,2023-10-01,SMB,3359,9
ACC-001160,2023-11-01,SMB,3706,10
ACC-001160,2023-12-01,SMB,2629,8
ACC-001160,2024-01-01,SMB,2899,9
ACC-001160,2024-02-01,SMB,3057,9
ACC-001160,2024-03-01,SMB,2823,8
ACC-001160,2024-04-01,SMB,3465,9
ACC-001160,2024-05-01,SMB,3643,10
ACC-001160,2024-06-01,SMB,3064,9
ACC-001160,2024-07-01,SMB,3355,9
ACC-001160,2024-08-01,SMB,3096,9
ACC-001160,2024-09-01,SMB,3647,10
ACC-001160,2024-10-01,SMB,3574,9
ACC-001160,2024-11-01,SMB,3467,9
ACC-001160,2024-12-01,SMB,3129,9
ACC-001160,2025-01-01,SMB,3356,9
ACC-001160,2025-02-01,SMB,3367,9
ACC-001160,2025-03-01,SMB,3794,10
ACC-001160,2025-04-01,SMB,3318,9
ACC-001160,2025-05-01,SMB,4154,10
ACC-001160,2025-06-01,SMB,1968,7
ACC-001160,2025-07-01,SMB,1845,7
ACC-001160,2025-08-01,SMB,1033,5
ACC-001160,2025-09-01,SMB,830,5
ACC-001160,2025-10-01,SMB,608,4
ACC-001161,2023-10-01,SMB,386,3
ACC-001161,2023-11-01,SMB,4169,10
ACC-001161,2023-12-01,SMB,3115,9
ACC-001161,2024-01-01,SMB,3495,9
ACC-001161,2024-02-01,SMB,3516,9
ACC-001161,2024-03-01,SMB,4002,10
ACC-001161,2024-04-01,SMB,3674,10
ACC-001161,2024-05-01,SMB,3298,9
ACC-001161,2024-06-01,SMB,3516,9
ACC-001161,2024-07-01,SMB,3770,10
ACC-001161,2024-08-01,SMB,4083,10
ACC-001161,2024-09-01,SMB,3407,9
ACC-001161,2024-10-01,SMB,4494,11
ACC-001161,2024-11-01,SMB,3276,9
ACC-001161,2024-12-01,SMB,3472,9
ACC-001161,2025-01-01,SMB,3798,10
ACC-001161,2025-02-01,SMB,3816,10
ACC-001161,2025-03-01,SMB,4339,10
ACC-001161,2025-04-01,SMB,4394,10
ACC-001161,2025-05-01,SMB,3528,9
ACC-001161,2025-06-01,SMB,3904,10
ACC-001161,2025-07-01,SMB,3983,10
ACC-001161,2025-08-01,SMB,4191,10
ACC-001161,2025-09-01,SMB,4215,10
ACC-001161,2025-10-01,SMB,4412,11
ACC-001161,2025-11-01,SMB,4158,10
ACC-001161,2025-12-01,SMB,3709,10
ACC-001162,2025-07-01,SMB,596,4
ACC-001162,2025-08-01,SMB,6425,13
ACC-001162,2025-09-01,SMB,7203,13
ACC-001162,2025-10-01,SMB,7642,14
ACC-001162,2025-11-01,SMB,6523,13
ACC-001162,2025-12-01,SMB,5551,12
ACC-001163,2025-06-01,SMB,157,2
ACC-001163,2025-07-01,SMB,1611,6
ACC-001163,2025-08-01,Commercial,8595,15
ACC-001163,2025-09-01,Commercial,15201,19
ACC-001163,2025-10-01,Commercial,12318,18
ACC-001163,2025-11-01,Commercial,10339,16
ACC-001163,2025-12-01,Commercial,11364,17
ACC-001164,2025-06-01,SMB,352,3
ACC-001164,2025-07-01,SMB,3351,9
ACC-001164,2025-08-01,SMB,3461,9
ACC-001164,2025-09-01,SMB,3651,10
ACC-001164,2025-10-01,SMB,4172,10
ACC-001164,2025-11-01,SMB,3999,10
ACC-001164,2025-12-01,SMB,3461,9
ACC-001165,2023-08-01,SMB,370,3
ACC-001165,2023-09-01,SMB,4923,11
ACC-001165,2023-10-01,SMB,4528,11
ACC-001165,2023-11-01,SMB,3677,10
ACC-001165,2023-12-01,SMB,3042,9
ACC-001165,2024-01-01,SMB,3912,10
ACC-001165,2024-02-01,SMB,4020,10
ACC-001165,2024-03-01,SMB,4132,10
ACC-001165,2024-04-01,SMB,4094,10
ACC-001165,2024-05-01,SMB,3991,10
ACC-001165,2024-06-01,SMB,4270,10
ACC-001165,2024-07-01,SMB,3754,10
ACC-001165,2024-08-01,SMB,4082,10
ACC-001165,2024-09-01,SMB,5106,11
ACC-001165,2024-10-01,SMB,4200,10
ACC-001165,2024-11-01,SMB,4725,11
ACC-001165,2024-12-01,SMB,3884,10
ACC-001165,2025-01-01,SMB,5178,11
ACC-001165,2025-02-01,SMB,4946,11
ACC-001165,2025-03-01,SMB,5745,12
ACC-001165,2025-04-01,SMB,4982,11
ACC-001165,2025-05-01,SMB,4651,11
ACC-001165,2025-06-01,SMB,4286,10
ACC-001165,2025-07-01,SMB,4462,11
ACC-001165,2025-08-01,SMB,4599,11
ACC-001165,2025-09-01,SMB,5504,12
ACC-001165,2025-10-01,SMB,5774,12
ACC-001165,2025-11-01,SMB,5080,11
ACC-001165,2025-12-01,SMB,4902,11
ACC-001166,2023-11-01,SMB,304,3
ACC-001166,2023-12-01,SMB,2539,8
ACC-001166,2024-01-01,SMB,3082,9
ACC-001166,2024-02-01,SMB,2653,8
ACC-001166,2024-03-01,SMB,2982,9
ACC-001166,2024-04-01,SMB,3359,9
ACC-001166,2024-05-01,SMB,2889,8
ACC-001166,2024-06-01,SMB,2646,8
ACC-001166,2024-07-01,SMB,2349,8
ACC-001166,2024-08-01,SMB,3049,9
ACC-001166,2024-09-01,SMB,2807,8
ACC-001166,2024-10-01,SMB,2986,9
ACC-001167,2021-10-01,SMB,302,3
ACC-001167,2021-11-01,SMB,2840,8
ACC-001167,2021-12-01,SMB,2588,8
ACC-001167,2022-01-01,SMB,2910,9
ACC-001167,2022-02-01,SMB,2728,8
ACC-001167,2022-03-01,SMB,3338,9
ACC-001167,2022-04-01,SMB,3315,9
ACC-001167,2022-05-01,SMB,2826,8
ACC-001167,2022-06-01,SMB,2808,8
ACC-001167,2022-07-01,SMB,2591,8
ACC-001167,2022-08-01,SMB,2641,8
ACC-001167,2022-09-01,SMB,3499,9
ACC-001167,2022-10-01,SMB,3545,9
ACC-001167,2022-11-01,SMB,3188,9
ACC-001167,2022-12-01,SMB,2960,9
ACC-001167,2023-01-01,SMB,3207,9
ACC-001167,2023-02-01,SMB,3559,9
ACC-001167,2023-03-01,SMB,3317,9
ACC-001167,2023-04-01,SMB,3591,9
ACC-001167,2023-05-01,SMB,3037,9
ACC-001167,2023-06-01,SMB,3317,9
ACC-001167,2023-07-01,SMB,3122,9
ACC-001167,2023-08-01,SMB,2852,8
ACC-001167,2023-09-01,SMB,3439,9
ACC-001167,2023-10-01,SMB,4264,10
ACC-001167,2023-11-01,SMB,3506,9
ACC-001167,2023-12-01,SMB,2926,9
ACC-001167,2024-01-01,SMB,3717,10
ACC-001167,2024-02-01,SMB,3207,9
ACC-001167,2024-03-01,SMB,3215,9
ACC-001167,2024-04-01,SMB,3243,9
ACC-001167,2024-05-01,SMB,3635,10
ACC-001167,2024-06-01,SMB,3847,10
ACC-001167,2024-07-01,SMB,3313,9
ACC-001167,2024-08-01,SMB,3087,9
ACC-001167,2024-09-01,SMB,3376,9
ACC-001167,2024-10-01,SMB,3490,9
ACC-001167,2024-11-01,SMB,3641,10
ACC-001167,2024-12-01,SMB,3462,9
ACC-001167,2025-01-01,SMB,3810,10
ACC-001167,2025-02-01,SMB,4412,11
ACC-001167,2025-03-01,SMB,3585,9
ACC-001167,2025-04-01,SMB,3404,9
ACC-001167,2025-05-01,SMB,3483,9
ACC-001167,2025-06-01,SMB,3500,9
ACC-001167,2025-07-01,SMB,3780,10
ACC-001167,2025-08-01,SMB,3026,9
ACC-001167,2025-09-01,SMB,4358,10
ACC-001167,2025-10-01,SMB,4026,10
ACC-001167,2025-11-01,SMB,3651,10
ACC-001167,2025-12-01,SMB,3504,9
ACC-001168,2025-12-01,SMB,218,2
ACC-001169,2024-10-01,SMB,772,4
ACC-001169,2024-11-01,SMB,7296,14
ACC-001169,2024-12-01,SMB,7141,13
ACC-001169,2025-01-01,SMB,7414,14
ACC-001169,2025-02-01,SMB,8453,15
ACC-001169,2025-03-01,SMB,8232,14
ACC-001169,2025-04-01,SMB,8651,15
ACC-001169,2025-05-01,SMB,8888,15
ACC-001169,2025-06-01,SMB,9045,15
ACC-001169,2025-07-01,SMB,7409,14
ACC-001169,2025-08-01,SMB,7760,14
ACC-001169,2025-09-01,SMB,9196,15
ACC-001169,2025-10-01,SMB,9580,15
ACC-001169,2025-11-01,SMB,8243,14
ACC-001169,2025-12-01,SMB,7817,14
ACC-001170,2024-03-01,SMB,398,3
ACC-001170,2024-04-01,SMB,5237,11
ACC-001170,2024-05-01,SMB,4927,11
ACC-001170,2024-06-01,SMB,4143,10
ACC-001170,2024-07-01,SMB,4262,10
ACC-001170,2024-08-01,SMB,4402,10
ACC-001170,2024-09-01,SMB,5368,12
ACC-001170,2024-10-01,SMB,5344,12
ACC-001170,2024-11-01,SMB,5095,11
ACC-001170,2024-12-01,SMB,4214,10
ACC-001170,2025-01-01,SMB,6013,12
ACC-001170,2025-02-01,SMB,5808,12
ACC-001170,2025-03-01,SMB,6104,12
ACC-001170,2025-04-01,SMB,5188,11
ACC-001170,2025-05-01,SMB,6021,12
ACC-001170,2025-06-01,SMB,5110,11
ACC-001170,2025-07-01,SMB,5964,12
ACC-001170,2025-08-01,SMB,5136,11
ACC-001170,2025-09-01,SMB,6124,12
ACC-001170,2025-10-01,SMB,6775,13
ACC-001170,2025-11-01,SMB,5636,12
ACC-001170,2025-12-01,SMB,4914,11
ACC-001171,2023-08-01,SMB,377,3
ACC-001171,2023-09-01,SMB,3740,10
ACC-001171,2023-10-01,SMB,4645,11
ACC-001171,2023-11-01,SMB,4658,11
ACC-001171,2023-12-01,SMB,4816,11
ACC-001171,2024-01-01,SMB,6917,13
ACC-001171,2024-02-01,SMB,7937,14
ACC-001171,2024-03-01,SMB,11344,17
ACC-001171,2024-04-01,SMB,12468,18
ACC-001171,2024-05-01,SMB,15189,19
ACC-001171,2024-06-01,SMB,18091,21
ACC-001171,2024-07-01,SMB,17816,21
ACC-001171,2024-08-01,SMB,27088,26
ACC-001171,2024-09-01,SMB,30451,28
ACC-001171,2024-10-01,SMB,32894,29
ACC-001171,2024-11-01,SMB,42067,32
ACC-001171,2024-12-01,Commercial,22647,24
ACC-001171,2025-01-01,Commercial,30053,27
ACC-001171,2025-02-01,Commercial,25236,25
ACC-001171,2025-03-01,Commercial,28254,27
ACC-001171,2025-04-01,Commercial,26921,26
ACC-001171,2025-05-01,Commercial,31746,28
ACC-001171,2025-06-01,Commercial,24660,25
ACC-001171,2025-07-01,Commercial,25776,25
ACC-001171,2025-08-01,Commercial,31425,28
ACC-001171,2025-09-01,Commercial,32286,28
ACC-001171,2025-10-01,Commercial,34240,29
ACC-001171,2025-11-01,Commercial,26644,26
ACC-001171,2025-12-01,Commercial,28012,26
ACC-001172,2023-04-01,SMB,348,3
ACC-001172,2023-05-01,SMB,3693,10
ACC-001172,2023-06-01,SMB,3805,10
ACC-001172,2023-07-01,SMB,3596,9
ACC-001172,2023-08-01,SMB,3387,9
ACC-001172,2023-09-01,SMB,3955,10
ACC-001172,2023-10-01,SMB,4943,11
ACC-001172,2023-11-01,SMB,3951,10
ACC-001172,2023-12-01,SMB,3503,9
ACC-001172,2024-01-01,SMB,4499,11
ACC-001172,2024-02-01,SMB,4606,11
ACC-001172,2024-03-01,SMB,3894,10
ACC-001172,2024-04-01,SMB,3940,10
ACC-001172,2024-05-01,SMB,4079,10
ACC-001172,2024-06-01,SMB,4194,10
ACC-001172,2024-07-01,SMB,3933,10
ACC-001172,2024-08-01,SMB,1824,7
ACC-001172,2024-09-01,SMB,2360,8
ACC-001172,2024-10-01,SMB,2381,8
ACC-001172,2024-11-01,SMB,1172,5
ACC-001172,2024-12-01,SMB,822,5
ACC-001173,2021-08-01,SMB,220,2
ACC-001173,2021-09-01,SMB,2738,8
ACC-001173,2021-10-01,SMB,2630,8
ACC-001173,2021-11-01,SMB,2870,8
ACC-001173,2021-12-01,SMB,1968,7
ACC-001173,2022-01-01,SMB,2889,8
ACC-001173,2022-02-01,SMB,2620,8
ACC-001173,2022-03-01,SMB,2838,8
ACC-001173,2022-04-01,SMB,2509,8
ACC-001173,2022-05-01,SMB,2116,7
ACC-001173,2022-06-01,SMB,2866,8
ACC-001173,2022-07-01,SMB,2672,8
ACC-001173,2022-08-01,SMB,2646,8
ACC-001173,2022-09-01,SMB,2639,8
ACC-001173,2022-10-01,SMB,2788,8
ACC-001173,2022-11-01,SMB,3066,9
ACC-001173,2022-12-01,SMB,2464,8
ACC-001173,2023-01-01,SMB,1184,5
ACC-001173,2023-02-01,SMB,1149,5
ACC-001173,2023-03-01,SMB,1256,6
ACC-001173,2023-04-01,SMB,848,5
ACC-001173,2023-05-01,SMB,499,4
ACC-001174,2025-04-01,SMB,403,3
ACC-001174,2025-05-01,SMB,4918,11
ACC-001174,2025-06-01,SMB,3837,10
ACC-001174,2025-07-01,SMB,3821,10
ACC-001174,2025-08-01,SMB,4140,10
ACC-001174,2025-09-01,SMB,4102,10
ACC-001174,2025-10-01,SMB,5326,12
ACC-001174,2025-11-01,SMB,4634,11
ACC-001174,2025-12-01,SMB,4094,10
ACC-001175,2024-12-01,SMB,192,2
ACC-001175,2025-01-01,SMB,2436,8
ACC-001175,2025-02-01,SMB,2201,7
ACC-001175,2025-03-01,SMB,2303,8
ACC-001176,2025-09-01,SMB,251,3
ACC-001176,2025-10-01,SMB,2789,8
ACC-001176,2025-11-01,SMB,2068,7
ACC-001176,2025-12-01,SMB,1812,7
ACC-001177,2025-06-01,SMB,619,4
ACC-001177,2025-07-01,SMB,4798,11
ACC-001177,2025-08-01,SMB,4703,11
ACC-001177,2025-09-01,SMB,5027,11
ACC-001177,2025-10-01,SMB,5500,12
ACC-001177,2025-11-01,SMB,5682,12
ACC-001177,2025-12-01,SMB,4538,11
ACC-001178,2024-10-01,SMB,183,2
ACC-001178,2024-11-01,SMB,1703,7
ACC-001178,2024-12-01,SMB,1592,6
ACC-001178,2025-01-01,SMB,2015,7
ACC-001178,2025-02-01,SMB,1507,6
ACC-001178,2025-03-01,SMB,1715,7
ACC-001178,2025-04-01,SMB,1573,6
ACC-001178,2025-05-01,SMB,1740,7
ACC-001178,2025-06-01,SMB,1845,7
