ticket_id,account_id,segment,created_date,resolved_date,severity,resolution_time_hours,csat_score
TCK-0004320,ACC-000913,Commercial,2023-07-09,2023-07-10,medium,45.2,4.0
TCK-0004321,ACC-000913,Commercial,2023-07-23,2023-07-24,critical,40.6,2.0
TCK-0004322,ACC-000913,Commercial,2023-09-19,2023-09-21,medium,56.1,4.0
TCK-0004323,ACC-000913,Commercial,2024-02-23,2024-02-24,medium,28.1,4.0
TCK-0004324,ACC-000913,Commercial,2025-03-06,2025-03-06,low,18.7,
TCK-0004325,ACC-000913,Commercial,2025-05-31,2025-05-31,low,21.3,
TCK-0004326,ACC-000914,SMB,2020-07-19,2020-07-19,low,1.2,3.0
TCK-0004327,ACC-000914,SMB,2021-02-25,2021-03-01,high,99.4,
TCK-0004328,ACC-000915,SMB,2020-07-23,2020-07-23,low,17.1,
TCK-0004329,ACC-000915,SMB,2021-02-07,2021-02-07,low,15.1,5.0
TCK-0004330,ACC-000915,SMB,2021-06-05,2021-06-05,low,5.5,
TCK-0004331,ACC-000915,SMB,2021-11-13,2021-11-13,low,21.0,4.0
TCK-0004332,ACC-000915,SMB,2022-03-04,2022-03-05,critical,47.7,1.0
TCK-0004333,ACC-000915,SMB,2022-09-12,2022-09-12,low,14.7,5.0
TCK-0004334,ACC-000915,SMB,2023-09-18,2023-09-18,low,1.9,5.0
TCK-0004335,ACC-000915,SMB,2023-10-17,2023-10-17,low,15.4,
TCK-0004336,ACC-000915,SMB,2025-02-12,2025-02-12,low,1.5,
TCK-0004337,ACC-000916,SMB,2023-02-13,2023-02-13,high,21.5,3.0
TCK-0004338,ACC-000916,SMB,2024-01-10,2024-01-10,low,17.3,
TCK-0004339,ACC-000916,SMB,2024-09-27,2024-09-27,medium,20.0,4.0
TCK-0004340,ACC-000917,SMB,2021-08-31,2021-08-31,low,20.5,5.0
TCK-0004341,ACC-000918,Commercial,2025-09-18,2025-09-19,high,27.2,
TCK-0004342,ACC-000919,SMB,2024-06-20,2024-06-22,medium,60.7,4.0
TCK-0004343,ACC-000919,SMB,2024-09-20,2024-09-22,medium,55.1,
TCK-0004344,ACC-000919,SMB,2025-02-20,2025-02-22,medium,62.1,5.0
TCK-0004345,ACC-000920,SMB,2022-04-30,2022-05-01,medium,44.1,
TCK-0004346,ACC-000920,SMB,2022-09-23,2022-09-23,medium,4.5,
TCK-0004347,ACC-000920,SMB,2024-01-24,2024-01-27,high,82.9,
TCK-0004348,ACC-000920,SMB,2024-05-06,2024-05-06,low,5.2,5.0
TCK-0004349,ACC-000920,SMB,2024-07-03,2024-07-03,medium,8.1,
TCK-0004350,ACC-000920,SMB,2025-03-26,2025-03-26,low,5.7,
TCK-0004351,ACC-000920,SMB,2025-07-31,2025-07-31,medium,11.9,5.0
TCK-0004352,ACC-000920,SMB,2025-08-16,2025-08-20,high,100.7,3.0
TCK-0004353,ACC-000920,SMB,2025-11-09,2025-11-09,low,13.4,
TCK-0004354,ACC-000921,SMB,2020-01-15,2020-01-15,medium,11.2,
TCK-0004355,ACC-000922,SMB,2024-04-20,2024-04-20,low,19.5,4.0
TCK-0004356,ACC-000922,SMB,2024-05-22,2024-05-23,medium,30.3,4.0
TCK-0004357,ACC-000922,SMB,2024-11-05,2024-11-05,low,13.6,
TCK-0004358,ACC-000922,SMB,2025-07-09,2025-07-09,low,17.2,5.0
TCK-0004359,ACC-000923,SMB,2025-12-31,,low,,
TCK-0004360,ACC-000924,SMB,2023-10-26,2023-10-27,critical,45.4,5.0
TCK-0004361,ACC-000924,SMB,2024-04-21,2024-04-21,low,6.4,5.0
TCK-0004362,ACC-000925,Commercial,2020-06-03,2020-06-05,medium,50.7,
TCK-0004363,ACC-000925,Commercial,2020-12-24,2020-12-24,low,14.5,
TCK-0004364,ACC-000925,Commercial,2021-04-10,2021-04-10,low,8.9,
TCK-0004365,ACC-000925,Commercial,2021-06-04,2021-06-04,low,2.1,
TCK-0004366,ACC-000925,Commercial,2021-08-27,2021-08-27,medium,4.0,
TCK-0004367,ACC-000925,Commercial,2021-09-17,2021-09-17,low,15.8,
TCK-0004368,ACC-000925,Commercial,2021-10-27,2021-10-27,low,15.9,5.0
TCK-0004369,ACC-000925,Commercial,2023-01-19,2023-01-19,low,17.8,
TCK-0004370,ACC-000925,Commercial,2025-04-20,2025-04-20,low,4.6,5.0
TCK-0004371,ACC-000925,Commercial,2025-05-20,2025-05-20,low,17.5,5.0
TCK-0004372,ACC-000925,Commercial,2025-10-06,2025-10-06,low,2.0,
TCK-0004373,ACC-000927,SMB,2024-01-08,2024-01-08,low,11.4,5.0
TCK-0004374,ACC-000927,SMB,2024-07-22,2024-07-25,high,86.2,
TCK-0004375,ACC-000928,Commercial,2022-10-19,2022-10-19,low,23.8,4.0
TCK-0004376,ACC-000928,Commercial,2022-11-14,2022-11-14,low,8.0,5.0
TCK-0004377,ACC-000928,Commercial,2023-01-31,2023-01-31,low,20.1,4.0
TCK-0004378,ACC-000928,Commercial,2023-01-28,2023-01-28,medium,7.0,
TCK-0004379,ACC-000928,Commercial,2023-06-04,2023-06-04,low,9.6,
TCK-0004380,ACC-000928,Commercial,2024-06-13,2024-06-13,low,13.3,3.0
TCK-0004381,ACC-000929,SMB,2022-02-12,2022-02-14,medium,65.9,4.0
TCK-0004382,ACC-000929,SMB,2022-05-01,2022-05-01,low,1.1,5.0
TCK-0004383,ACC-000929,SMB,2023-03-20,2023-03-22,medium,62.6,
TCK-0004384,ACC-000930,SMB,2025-07-15,2025-07-15,medium,6.6,
TCK-0004385,ACC-000930,SMB,2025-10-02,2025-10-02,low,9.3,
TCK-0004386,ACC-000930,SMB,2025-12-30,,medium,,
TCK-0004387,ACC-000931,Commercial,2020-10-22,2020-10-22,medium,19.8,
TCK-0004388,ACC-000931,Commercial,2020-10-30,2020-10-30,low,11.3,4.0
TCK-0004389,ACC-000931,Commercial,2020-11-11,2020-11-11,low,15.8,4.0
TCK-0004390,ACC-000931,Commercial,2020-12-27,2020-12-27,medium,12.9,
TCK-0004391,ACC-000931,Commercial,2023-02-16,2023-02-17,high,33.1,3.0
TCK-0004392,ACC-000931,Commercial,2023-09-09,2023-09-10,medium,37.0,
TCK-0004393,ACC-000931,Commercial,2023-10-19,2023-10-19,low,18.2,4.0
TCK-0004394,ACC-000931,Commercial,2023-10-16,2023-10-16,low,11.3,
TCK-0004395,ACC-000931,Commercial,2024-03-04,2024-03-06,medium,53.2,5.0
TCK-0004396,ACC-000931,Commercial,2024-04-04,2024-04-04,low,20.8,
TCK-0004397,ACC-000931,Commercial,2024-06-06,2024-06-06,low,5.5,
TCK-0004398,ACC-000931,Commercial,2024-09-03,2024-09-05,medium,71.9,
TCK-0004399,ACC-000931,Commercial,2024-10-09,2024-10-09,low,17.6,
TCK-0004400,ACC-000931,Commercial,2025-05-07,2025-05-07,medium,16.4,5.0
TCK-0004401,ACC-000932,SMB,2023-11-05,2023-11-05,low,3.1,
TCK-0004402,ACC-000932,SMB,2024-08-13,2024-08-13,low,22.7,
TCK-0004403,ACC-000933,SMB,2024-03-27,2024-03-28,medium,32.5,3.0
TCK-0004404,ACC-000933,SMB,2024-03-28,2024-03-28,low,8.0,
TCK-0004405,ACC-000933,SMB,2025-04-08,2025-04-08,low,20.5,
TCK-0004406,ACC-000933,SMB,2025-10-03,2025-10-03,low,5.0,
TCK-0004407,ACC-000934,SMB,2025-02-03,2025-02-04,high,36.9,
TCK-0004408,ACC-000934,SMB,2025-08-21,2025-08-21,low,11.9,
TCK-0004409,ACC-000934,SMB,2025-12-11,,low,,
TCK-0004410,ACC-000935,Commercial,2025-01-29,2025-01-29,medium,4.3,
TCK-0004411,ACC-000935,Commercial,2025-02-10,2025-02-11,medium,28.9,4.0
TCK-0004412,ACC-000935,Commercial,2025-04-17,2025-04-18,medium,34.3,
TCK-0004413,ACC-000935,Commercial,2025-09-07,2025-09-07,low,19.7,
TCK-0004414,ACC-000937,Commercial,2023-12-16,2023-12-18,medium,69.0,
TCK-0004415,ACC-000937,Commercial,2024-05-07,2024-05-07,low,22.3,
TCK-0004416,ACC-000938,SMB,2022-10-29,2022-10-29,low,17.2,5.0
TCK-0004417,ACC-000938,SMB,2022-11-07,2022-11-07,low,21.0,5.0
TCK-0004418,ACC-000938,SMB,2025-01-25,2025-01-26,medium,43.8,3.0
TCK-0004419,ACC-000938,SMB,2025-03-24,2025-03-26,high,69.9,
TCK-0004420,ACC-000940,SMB,2024-01-21,2024-01-21,medium,12.4,4.0
TCK-0004421,ACC-000940,SMB,2025-02-10,2025-02-12,medium,61.3,
TCK-0004422,ACC-000940,SMB,2025-03-04,2025-03-08,high,118.1,3.0
TCK-0004423,ACC-000942,Commercial,2025-08-15,2025-08-17,high,50.5,
TCK-0004424,ACC-000942,Commercial,2025-09-12,2025-09-13,critical,34.8,2.0
TCK-0004425,ACC-000944,SMB,2024-12-23,2024-12-23,low,22.8,
TCK-0004426,ACC-000945,SMB,2023-02-06,2023-02-08,medium,54.5,
TCK-0004427,ACC-000945,SMB,2023-11-04,2023-11-04,medium,19.2,
TCK-0004428,ACC-000945,SMB,2024-01-07,2024-01-07,low,21.8,5.0
TCK-0004429,ACC-000945,SMB,2024-09-10,2024-09-11,medium,42.4,
TCK-0004430,ACC-000948,SMB,2022-12-25,2022-12-25,low,4.1,
TCK-0004431,ACC-000948,SMB,2023-05-07,2023-05-07,low,12.8,5.0
TCK-0004432,ACC-000948,SMB,2023-07-12,2023-07-12,low,17.2,
TCK-0004433,ACC-000948,SMB,2023-09-16,2023-09-18,high,54.1,4.0
TCK-0004434,ACC-000948,SMB,2024-03-01,2024-03-03,medium,69.1,
TCK-0004435,ACC-000948,SMB,2025-08-19,2025-08-20,medium,28.3,5.0
TCK-0004436,ACC-000951,SMB,2022-10-01,2022-10-04,high,82.9,
TCK-0004437,ACC-000951,SMB,2023-01-01,2023-01-01,low,2.6,
TCK-0004438,ACC-000951,SMB,2023-04-19,2023-04-19,low,11.2,
TCK-0004439,ACC-000951,SMB,2023-04-24,2023-04-25,medium,31.8,3.0
TCK-0004440,ACC-000951,SMB,2025-01-26,2025-01-27,high,27.5,
TCK-0004441,ACC-000951,SMB,2025-05-25,2025-05-25,low,2.8,5.0
TCK-0004442,ACC-000951,SMB,2025-09-23,2025-09-25,medium,67.2,3.0
TCK-0004443,ACC-000951,SMB,2025-11-21,2025-11-22,medium,26.5,5.0
TCK-0004444,ACC-000952,SMB,2025-04-23,2025-04-24,medium,28.4,
TCK-0004445,ACC-000955,SMB,2025-11-09,2025-11-09,low,12.6,
TCK-0004446,ACC-000956,SMB,2024-11-06,2024-11-06,low,14.1,
TCK-0004447,ACC-000957,SMB,2023-07-21,2023-07-21,critical,22.6,2.0
TCK-0004448,ACC-000957,SMB,2024-10-09,2024-10-09,low,3.5,
TCK-0004449,ACC-000957,SMB,2024-12-20,2024-12-20,low,16.8,
TCK-0004450,ACC-000957,SMB,2025-06-22,2025-06-22,medium,15.2,
TCK-0004451,ACC-000957,SMB,2025-11-04,2025-11-04,low,3.7,
TCK-0004452,ACC-000958,Commercial,2021-11-02,2021-11-02,low,7.0,
TCK-0004453,ACC-000958,Commercial,2021-12-02,2021-12-02,critical,8.0,
TCK-0004454,ACC-000958,Commercial,2023-02-15,2023-02-15,low,17.4,4.0
TCK-0004455,ACC-000958,Commercial,2023-06-12,2023-06-12,low,10.8,
TCK-0004456,ACC-000958,Commercial,2023-11-08,2023-11-08,low,17.2,
TCK-0004457,ACC-000958,Commercial,2024-01-10,2024-01-10,low,21.2,
TCK-0004458,ACC-000958,Commercial,2024-10-02,2024-10-02,low,8.0,5.0
TCK-0004459,ACC-000958,Commercial,2024-10-04,2024-10-04,low,11.2,
TCK-0004460,ACC-000958,Commercial,2024-12-19,2024-12-20,high,41.4,
TCK-0004461,ACC-000958,Commercial,2024-12-10,2024-12-10,low,1.6,
TCK-0004462,ACC-000958,Commercial,2025-07-21,2025-07-21,low,14.2,
TCK-0004463,ACC-000958,Commercial,2025-08-30,2025-08-30,low,2.0,
TCK-0004464,ACC-000958,Commercial,2025-11-07,2025-11-08,medium,43.3,
TCK-0004465,ACC-000959,Commercial,2020-11-02,2020-11-03,critical,44.8,
TCK-0004466,ACC-000959,Commercial,2023-03-20,2023-03-23,high,91.0,3.0
TCK-0004467,ACC-000959,Commercial,2023-11-11,2023-11-11,low,17.0,
TCK-0004468,ACC-000959,Commercial,2024-03-04,2024-03-06,medium,63.5,
TCK-0004469,ACC-000959,Commercial,2024-05-23,2024-05-23,low,20.0,4.0
TCK-0004470,ACC-000959,Commercial,2024-06-15,2024-06-16,high,31.6,
TCK-0004471,ACC-000959,Commercial,2024-09-15,2024-09-19,high,110.7,
TCK-0004472,ACC-000959,Commercial,2025-04-24,2025-04-24,low,11.3,5.0
TCK-0004473,ACC-000960,SMB,2021-10-06,2021-10-07,medium,47.3,
TCK-0004474,ACC-000960,SMB,2022-12-06,2022-12-10,high,113.3,
TCK-0004475,ACC-000960,SMB,2023-02-26,2023-02-27,high,40.4,4.0
TCK-0004476,ACC-000960,SMB,2024-04-19,2024-04-19,low,1.3,5.0
TCK-0004477,ACC-000960,SMB,2025-09-24,2025-09-24,low,8.0,5.0
TCK-0004478,ACC-000960,SMB,2025-12-27,,medium,,
TCK-0004479,ACC-000961,SMB,2025-11-08,2025-11-09,medium,46.3,4.0
TCK-0004480,ACC-000962,SMB,2023-08-30,2023-08-30,low,10.3,
TCK-0004481,ACC-000962,SMB,2024-01-28,2024-01-28,low,20.1,5.0
TCK-0004482,ACC-000962,SMB,2025-04-19,2025-04-19,low,3.0,
TCK-0004483,ACC-000962,SMB,2025-07-23,2025-07-23,low,7.1,
TCK-0004484,ACC-000962,SMB,2025-07-08,2025-07-08,low,14.3,5.0
TCK-0004485,ACC-000963,SMB,2025-10-28,2025-10-28,low,18.6,4.0
TCK-0004486,ACC-000963,SMB,2025-11-28,2025-11-28,low,3.6,
TCK-0004487,ACC-000963,SMB,2025-11-23,2025-11-23,low,19.8,
TCK-0004488,ACC-000964,SMB,2025-04-24,2025-04-24,medium,19.2,
TCK-0004489,ACC-000964,SMB,2025-08-12,2025-08-12,low,13.2,5.0
TCK-0004490,ACC-000965,SMB,2024-10-05,2024-10-06,medium,41.2,
TCK-0004491,ACC-000965,SMB,2025-01-13,2025-01-13,low,12.8,4.0
TCK-0004492,ACC-000965,SMB,2025-11-20,2025-11-20,low,1.3,
TCK-0004493,ACC-000966,SMB,2022-02-21,2022-02-24,high,88.8,
TCK-0004494,ACC-000966,SMB,2022-03-16,2022-03-18,medium,51.1,
TCK-0004495,ACC-000966,SMB,2022-05-22,2022-05-22,low,1.4,
TCK-0004496,ACC-000966,SMB,2023-04-05,2023-04-07,high,69.3,
TCK-0004497,ACC-000966,SMB,2023-07-27,2023-07-27,low,18.1,5.0
TCK-0004498,ACC-000967,SMB,2025-02-27,2025-02-27,low,19.8,
TCK-0004499,ACC-000967,SMB,2025-02-17,2025-02-19,medium,68.2,5.0
TCK-0004500,ACC-000968,SMB,2025-05-25,2025-05-25,medium,10.4,
TCK-0004501,ACC-000969,SMB,2025-09-01,2025-09-02,high,38.2,
TCK-0004502,ACC-000970,Enterprise,2024-08-28,2024-08-28,low,23.2,
TCK-0004503,ACC-000970,Enterprise,2024-10-20,2024-10-22,medium,63.5,
TCK-0004504,ACC-000970,Enterprise,2024-11-20,2024-11-22,medium,63.0,
TCK-0004505,ACC-000970,Enterprise,2025-03-03,2025-03-05,medium,52.8,3.0
TCK-0004506,ACC-000970,Enterprise,2025-05-05,2025-05-06,medium,45.5,3.0
TCK-0004507,ACC-000970,Enterprise,2025-11-05,2025-11-05,medium,13.1,5.0
TCK-0004508,ACC-000971,SMB,2025-07-10,2025-07-12,medium,52.4,
TCK-0004509,ACC-000972,SMB,2025-07-27,2025-07-27,low,17.2,
TCK-0004510,ACC-000973,Commercial,2024-01-17,2024-01-17,low,17.9,
TCK-0004511,ACC-000973,Commercial,2024-05-19,2024-05-19,medium,12.3,4.0
TCK-0004512,ACC-000973,Commercial,2024-12-15,2024-12-16,high,43.1,
TCK-0004513,ACC-000973,Commercial,2024-12-23,2024-12-23,medium,13.3,
TCK-0004514,ACC-000973,Commercial,2025-09-15,2025-09-15,low,9.8,
TCK-0004515,ACC-000973,Commercial,2025-10-20,2025-10-20,low,7.7,
TCK-0004516,ACC-000973,Commercial,2025-12-19,,medium,,
TCK-0004517,ACC-000974,SMB,2023-12-25,2023-12-25,low,20.6,
TCK-0004518,ACC-000974,SMB,2025-04-18,2025-04-18,low,1.3,
TCK-0004519,ACC-000975,SMB,2023-04-08,2023-04-08,low,7.6,
TCK-0004520,ACC-000975,SMB,2023-08-20,2023-08-20,medium,9.1,4.0
TCK-0004521,ACC-000975,SMB,2023-11-02,2023-11-04,medium,55.8,4.0
TCK-0004522,ACC-000976,SMB,2024-02-22,2024-02-22,low,11.8,
TCK-0004523,ACC-000976,SMB,2024-06-28,2024-06-29,medium,29.0,4.0
TCK-0004524,ACC-000976,SMB,2024-07-21,2024-07-21,low,6.0,
TCK-0004525,ACC-000977,SMB,2025-04-26,2025-04-26,low,9.6,
TCK-0004526,ACC-000979,SMB,2023-07-28,2023-07-28,low,15.8,5.0
TCK-0004527,ACC-000979,SMB,2023-09-25,2023-09-26,high,42.6,5.0
TCK-0004528,ACC-000979,SMB,2024-03-14,2024-03-14,medium,7.8,5.0
TCK-0004529,ACC-000979,SMB,2024-07-13,2024-07-13,low,1.2,4.0
TCK-0004530,ACC-000979,SMB,2024-10-03,2024-10-03,low,23.0,5.0
TCK-0004531,ACC-000979,SMB,2024-11-02,2024-11-02,low,11.1,5.0
TCK-0004532,ACC-000979,SMB,2025-07-06,2025-07-06,low,22.6,5.0
TCK-0004533,ACC-000980,SMB,2025-10-06,2025-10-06,low,8.5,
TCK-0004534,ACC-000981,SMB,2021-08-01,2021-08-01,low,20.3,5.0
TCK-0004535,ACC-000983,SMB,2025-06-30,2025-07-01,critical,27.5,
TCK-0004536,ACC-000984,SMB,2023-03-25,2023-03-25,low,13.3,
TCK-0004537,ACC-000984,SMB,2023-03-24,2023-03-24,low,21.8,4.0
TCK-0004538,ACC-000984,SMB,2023-04-30,2023-05-01,medium,40.7,3.0
TCK-0004539,ACC-000984,SMB,2023-05-15,2023-05-15,low,14.5,5.0
TCK-0004540,ACC-000985,SMB,2020-10-15,2020-10-17,medium,69.9,
TCK-0004541,ACC-000985,SMB,2021-05-17,2021-05-18,medium,29.5,
TCK-0004542,ACC-000986,SMB,2024-03-18,2024-03-18,low,13.8,5.0
TCK-0004543,ACC-000986,SMB,2024-07-28,2024-07-28,low,19.0,
TCK-0004544,ACC-000986,SMB,2024-09-20,2024-09-20,high,17.1,3.0
TCK-0004545,ACC-000986,SMB,2024-09-26,2024-09-30,high,103.9,
TCK-0004546,ACC-000986,SMB,2024-12-01,2024-12-01,low,2.9,5.0
TCK-0004547,ACC-000986,SMB,2024-12-16,2024-12-16,low,9.7,
TCK-0004548,ACC-000986,SMB,2025-03-19,2025-03-20,medium,33.0,5.0
TCK-0004549,ACC-000986,SMB,2025-04-19,2025-04-19,low,18.9,
TCK-0004550,ACC-000986,SMB,2025-04-28,2025-04-28,low,20.8,5.0
TCK-0004551,ACC-000987,SMB,2024-02-20,2024-02-22,high,51.2,
TCK-0004552,ACC-000987,SMB,2024-10-04,2024-10-08,high,96.9,3.0
TCK-0004553,ACC-000987,SMB,2024-11-30,2024-12-01,medium,26.2,
TCK-0004554,ACC-000987,SMB,2025-02-03,2025-02-03,low,19.1,5.0
TCK-0004555,ACC-000987,SMB,2025-02-12,2025-02-12,medium,6.3,4.0
TCK-0004556,ACC-000987,SMB,2025-03-26,2025-03-26,medium,21.3,
TCK-0004557,ACC-000987,SMB,2025-07-01,2025-07-01,low,10.4,5.0
TCK-0004558,ACC-000987,SMB,2025-10-01,2025-10-01,low,5.6,
TCK-0004559,ACC-000988,SMB,2023-04-21,2023-04-21,low,13.7,
TCK-0004560,ACC-000988,SMB,2023-11-26,2023-11-26,low,1.7,
TCK-0004561,ACC-000988,SMB,2023-12-07,2023-12-07,low,8.7,
TCK-0004562,ACC-000988,SMB,2024-01-28,2024-01-28,medium,23.4,4.0
TCK-0004563,ACC-000988,SMB,2024-01-18,2024-01-19,medium,27.5,4.0
TCK-0004564,ACC-000988,SMB,2024-02-22,2024-02-23,critical,43.7,2.0
TCK-0004565,ACC-000989,SMB,2022-05-12,2022-05-14,medium,51.5,3.0
TCK-0004566,ACC-000989,SMB,2023-10-18,2023-10-19,medium,41.9,4.0
TCK-0004567,ACC-000989,SMB,2024-07-20,2024-07-22,high,65.0,4.0
TCK-0004568,ACC-000989,SMB,2024-07-27,2024-07-27,medium,6.7,3.0
TCK-0004569,ACC-000991,SMB,2024-01-10,2024-01-10,low,17.4,
TCK-0004570,ACC-000991,SMB,2024-07-10,2024-07-10,low,9.7,
TCK-0004571,ACC-000991,SMB,2025-12-03,,low,,
TCK-0004572,ACC-000992,SMB,2022-04-09,2022-04-09,low,22.0,
TCK-0004573,ACC-000992,SMB,2022-11-28,2022-11-30,high,62.4,4.0
TCK-0004574,ACC-000992,SMB,2023-01-05,2023-01-06,medium,31.2,3.0
TCK-0004575,ACC-000993,SMB,2025-04-07,2025-04-11,high,106.4,
TCK-0004576,ACC-000994,SMB,2024-12-20,2024-12-21,high,41.0,4.0
TCK-0004577,ACC-000994,SMB,2025-11-04,2025-11-06,high,70.3,
TCK-0004578,ACC-000995,SMB,2025-07-15,2025-07-16,medium,27.0,4.0
TCK-0004579,ACC-000995,SMB,2025-07-12,2025-07-12,medium,20.6,
TCK-0004580,ACC-000995,SMB,2025-07-09,2025-07-09,low,1.3,4.0
TCK-0004581,ACC-000996,Commercial,2020-10-14,2020-10-14,low,17.6,
TCK-0004582,ACC-000996,Commercial,2020-11-23,2020-11-24,medium,45.3,
TCK-0004583,ACC-000996,Commercial,2021-01-19,2021-01-19,low,2.5,5.0
TCK-0004584,ACC-000996,Commercial,2021-07-16,2021-07-16,low,13.6,
TCK-0004585,ACC-000996,Commercial,2021-10-29,2021-10-29,low,3.9,5.0
TCK-0004586,ACC-000996,Commercial,2021-11-27,2021-11-30,high,76.9,2.0
TCK-0004587,ACC-000996,Commercial,2021-11-15,2021-11-16,high,45.4,
TCK-0004588,ACC-000996,Commercial,2022-01-26,2022-01-26,low,1.7,
TCK-0004589,ACC-000996,Commercial,2022-06-01,2022-06-01,low,23.3,
TCK-0004590,ACC-000996,Commercial,2022-10-12,2022-10-12,low,5.0,
TCK-0004591,ACC-000996,Commercial,2023-04-17,2023-04-17,low,1.4,5.0
TCK-0004592,ACC-000996,Commercial,2024-07-18,2024-07-18,low,7.4,
TCK-0004593,ACC-000996,Commercial,2025-01-16,2025-01-16,low,23.7,
TCK-0004594,ACC-000996,Commercial,2025-03-13,2025-03-15,medium,49.4,3.0
TCK-0004595,ACC-000996,Commercial,2025-05-27,2025-05-27,low,21.9,4.0
TCK-0004596,ACC-000996,Commercial,2025-07-05,2025-07-07,medium,56.6,3.0
TCK-0004597,ACC-000996,Commercial,2025-10-27,2025-10-31,high,112.7,
TCK-0004598,ACC-000997,SMB,2024-08-27,2024-08-29,medium,54.1,
TCK-0004599,ACC-000997,SMB,2024-08-28,2024-08-28,low,19.1,5.0
TCK-0004600,ACC-000997,SMB,2024-08-29,2024-08-31,medium,69.6,
TCK-0004601,ACC-000998,SMB,2022-02-20,2022-02-24,high,114.0,3.0
TCK-0004602,ACC-000998,SMB,2023-09-10,2023-09-10,high,15.6,4.0
TCK-0004603,ACC-000998,SMB,2025-11-26,2025-11-28,medium,70.4,
TCK-0004604,ACC-000998,SMB,2025-11-25,2025-11-25,low,8.5,
TCK-0004605,ACC-000999,SMB,2022-07-07,2022-07-08,medium,34.9,
TCK-0004606,ACC-000999,SMB,2024-02-25,2024-02-25,low,4.0,
TCK-0004607,ACC-000999,SMB,2025-02-06,2025-02-06,low,4.0,5.0
TCK-0004608,ACC-001000,SMB,2025-02-09,2025-02-09,low,4.5,
TCK-0004609,ACC-001000,SMB,2025-03-07,2025-03-07,low,2.2,5.0
TCK-0004610,ACC-001001,SMB,2025-09-18,2025-09-19,high,45.2,4.0
TCK-0004611,ACC-001002,SMB,2025-02-27,2025-02-27,low,9.5,4.0
TCK-0004612,ACC-001002,SMB,2025-02-28,2025-02-28,low,19.3,
TCK-0004613,ACC-001002,SMB,2025-10-20,2025-10-20,low,11.9,
TCK-0004614,ACC-001002,SMB,2025-10-13,2025-10-13,low,16.1,5.0
TCK-0004615,ACC-001004,SMB,2020-05-15,2020-05-16,medium,45.2,4.0
TCK-0004616,ACC-001004,SMB,2021-02-15,2021-02-15,low,8.4,
TCK-0004617,ACC-001004,SMB,2022-02-02,2022-02-02,low,10.1,
TCK-0004618,ACC-001004,SMB,2022-03-09,2022-03-09,low,3.0,3.0
TCK-0004619,ACC-001004,SMB,2022-10-06,2022-10-06,low,20.7,
TCK-0004620,ACC-001004,SMB,2023-09-25,2023-09-25,low,4.3,5.0
TCK-0004621,ACC-001004,SMB,2023-09-24,2023-09-24,low,8.3,5.0
TCK-0004622,ACC-001004,SMB,2023-09-18,2023-09-19,medium,46.1,4.0
TCK-0004623,ACC-001007,SMB,2025-04-19,2025-04-20,medium,25.1,
TCK-0004624,ACC-001007,SMB,2025-08-17,2025-08-17,critical,8.4,3.0
TCK-0004625,ACC-001010,SMB,2024-02-01,2024-02-02,medium,32.8,3.0
TCK-0004626,ACC-001012,SMB,2025-06-21,2025-06-21,low,19.5,
TCK-0004627,ACC-001013,SMB,2022-12-26,2022-12-26,medium,12.5,
TCK-0004628,ACC-001013,SMB,2023-06-23,2023-06-23,low,18.1,5.0
TCK-0004629,ACC-001013,SMB,2023-08-18,2023-08-18,medium,18.9,4.0
TCK-0004630,ACC-001015,SMB,2025-02-11,2025-02-11,low,21.5,4.0
TCK-0004631,ACC-001016,SMB,2023-06-12,2023-06-12,medium,21.5,
TCK-0004632,ACC-001016,SMB,2023-07-27,2023-07-27,low,19.2,
TCK-0004633,ACC-001016,SMB,2023-08-11,2023-08-11,low,14.2,
TCK-0004634,ACC-001016,SMB,2025-05-12,2025-05-12,low,4.7,
TCK-0004635,ACC-001018,SMB,2024-07-30,2024-08-01,medium,63.3,4.0
TCK-0004636,ACC-001018,SMB,2024-07-30,2024-07-30,low,5.9,
TCK-0004637,ACC-001018,SMB,2025-10-10,2025-10-10,low,15.2,4.0
TCK-0004638,ACC-001018,SMB,2025-12-01,2025-12-01,low,12.1,
TCK-0004639,ACC-001019,SMB,2025-10-24,2025-10-24,low,6.9,4.0
TCK-0004640,ACC-001019,SMB,2025-10-21,2025-10-21,low,11.3,4.0
TCK-0004641,ACC-001019,SMB,2025-11-16,2025-11-17,medium,28.7,4.0
TCK-0004642,ACC-001019,SMB,2025-11-13,2025-11-15,medium,71.0,5.0
TCK-0004643,ACC-001021,SMB,2024-12-24,2024-12-24,low,13.1,4.0
TCK-0004644,ACC-001021,SMB,2025-12-17,,low,,
TCK-0004645,ACC-001023,SMB,2025-05-31,2025-06-03,high,93.3,3.0
TCK-0004646,ACC-001023,SMB,2025-07-29,2025-07-31,medium,67.6,
TCK-0004647,ACC-001023,SMB,2025-09-13,2025-09-13,critical,11.1,
TCK-0004648,ACC-001024,Commercial,2025-02-19,2025-02-19,low,15.5,
TCK-0004649,ACC-001024,Commercial,2025-04-28,2025-04-28,low,8.3,
TCK-0004650,ACC-001024,Commercial,2025-07-04,2025-07-06,medium,67.9,
TCK-0004651,ACC-001024,Commercial,2025-10-25,2025-10-27,medium,70.1,
TCK-0004652,ACC-001026,SMB,2024-01-14,2024-01-14,medium,11.1,
TCK-0004653,ACC-001026,SMB,2024-02-13,2024-02-13,medium,4.5,
