activity_id,account_id,segment,am_rep_id,activity_date,activity_type,sentiment_score
AMT-0006607,ACC-000336,Enterprise,REP-00033,2025-12-18,QBR,3.87
AMT-0006608,ACC-000336,Enterprise,REP-00033,2025-12-20,QBR,2.89
AMT-0006609,ACC-000336,Enterprise,REP-00033,2025-12-17,QBR,3.26
AMT-0006610,ACC-000337,Commercial,REP-00005,2022-03-15,check_in,3.34
AMT-0006611,ACC-000337,Commercial,REP-00005,2022-04-10,check_in,3.55
AMT-0006612,ACC-000337,Commercial,REP-00005,2022-06-03,check_in,3.54
AMT-0006613,ACC-000337,Commercial,REP-00005,2022-09-26,check_in,4.35
AMT-0006614,ACC-000337,Commercial,REP-00005,2022-09-28,check_in,4.36
AMT-0006615,ACC-000337,Commercial,REP-00005,2022-12-15,check_in,4.35
AMT-0006616,ACC-000337,Commercial,REP-00005,2023-02-26,check_in,4.39
AMT-0006617,ACC-000337,Commercial,REP-00005,2023-02-16,check_in,4.01
AMT-0006618,ACC-000337,Commercial,REP-00005,2023-07-16,check_in,3.84
AMT-0006619,ACC-000337,Commercial,REP-00005,2023-07-02,check_in,2.72
AMT-0006620,ACC-000337,Commercial,REP-00005,2023-10-19,check_in,2.83
AMT-0006621,ACC-000337,Commercial,REP-00005,2023-10-28,check_in,4.2
AMT-0006622,ACC-000337,Commercial,REP-00005,2023-11-09,check_in,4.67
AMT-0006623,ACC-000337,Commercial,REP-00005,2023-11-18,check_in,4.4
AMT-0006624,ACC-000337,Commercial,REP-00005,2024-02-07,check_in,4.0
AMT-0006625,ACC-000337,Commercial,REP-00005,2024-03-26,check_in,4.11
AMT-0006626,ACC-000337,Commercial,REP-00005,2024-04-23,check_in,4.6
AMT-0006627,ACC-000337,Commercial,REP-00005,2024-06-21,check_in,4.6
AMT-0006628,ACC-000337,Commercial,REP-00005,2024-06-20,check_in,3.01
AMT-0006629,ACC-000337,Commercial,REP-00005,2024-07-11,check_in,2.68
AMT-0006630,ACC-000337,Commercial,REP-00005,2024-07-27,check_in,3.85
AMT-0006631,ACC-000337,Commercial,REP-00005,2024-09-29,check_in,3.13
AMT-0006632,ACC-000337,Commercial,REP-00005,2024-09-07,check_in,3.83
AMT-0006633,ACC-000337,Commercial,REP-00005,2025-03-24,check_in,2.61
AMT-0006634,ACC-000337,Commercial,REP-00005,2025-04-13,check_in,4.12
AMT-0006635,ACC-000337,Commercial,REP-00005,2025-04-18,check_in,3.66
AMT-0006636,ACC-000337,Commercial,REP-00005,2025-05-25,check_in,4.16
AMT-0006637,ACC-000337,Commercial,REP-00005,2025-05-22,check_in,4.33
AMT-0006638,ACC-000337,Commercial,REP-00005,2025-08-11,check_in,4.41
AMT-0006639,ACC-000337,Commercial,REP-00005,2025-08-01,check_in,3.29
AMT-0006640,ACC-000337,Commercial,REP-00005,2025-11-16,check_in,3.44
AMT-0006641,ACC-000337,Commercial,REP-00005,2025-11-13,check_in,3.69
AMT-0006642,ACC-000337,Commercial,REP-00005,2025-11-07,check_in,4.53
AMT-0006643,ACC-000337,Commercial,REP-00005,2025-11-23,check_in,3.38
AMT-0006644,ACC-000337,Commercial,REP-00005,2025-12-19,check_in,2.83
AMT-0006645,ACC-000338,Commercial,REP-00005,2020-11-30,check_in,4.1
AMT-0006646,ACC-000338,Commercial,REP-00005,2020-12-30,check_in,3.61
AMT-0006647,ACC-000338,Commercial,REP-00005,2021-05-22,check_in,3.73
AMT-0006648,ACC-000338,Commercial,REP-00005,2021-06-30,check_in,3.3
AMT-0006649,ACC-000338,Commercial,REP-00005,2021-07-16,check_in,4.18
AMT-0006650,ACC-000339,Commercial,REP-00005,2020-02-20,check_in,2.94
AMT-0006651,ACC-000339,Commercial,REP-00005,2020-04-01,check_in,3.98
AMT-0006652,ACC-000339,Commercial,REP-00005,2020-08-10,check_in,3.59
AMT-0006653,ACC-000339,Commercial,REP-00005,2021-01-27,check_in,3.72
AMT-0006654,ACC-000339,Commercial,REP-00005,2021-02-07,check_in,3.23
AMT-0006655,ACC-000339,Commercial,REP-00005,2021-05-29,check_in,4.0
AMT-0006656,ACC-000339,Commercial,REP-00005,2021-06-28,check_in,2.45
AMT-0006657,ACC-000339,Commercial,REP-00005,2021-11-15,check_in,4.5
AMT-0006658,ACC-000339,Commercial,REP-00005,2022-02-02,check_in,3.69
AMT-0006659,ACC-000339,Commercial,REP-00005,2022-02-12,check_in,3.22
AMT-0006660,ACC-000340,Commercial,REP-00061,2025-06-30,check_in,3.85
AMT-0006661,ACC-000341,Commercial,REP-00044,2023-02-12,check_in,4.71
AMT-0006662,ACC-000341,Commercial,REP-00044,2023-02-28,check_in,2.52
AMT-0006663,ACC-000341,Commercial,REP-00044,2023-05-07,check_in,3.95
AMT-0006664,ACC-000341,Commercial,REP-00044,2023-09-07,check_in,3.34
AMT-0006665,ACC-000341,Commercial,REP-00044,2023-10-23,check_in,4.77
AMT-0006666,ACC-000341,Commercial,REP-00044,2023-11-29,check_in,4.05
AMT-0006667,ACC-000341,Commercial,REP-00044,2024-02-01,check_in,4.27
AMT-0006668,ACC-000341,Commercial,REP-00044,2024-05-26,check_in,3.99
AMT-0006669,ACC-000341,Commercial,REP-00044,2024-08-25,check_in,4.67
AMT-0006670,ACC-000341,Commercial,REP-00044,2024-10-26,check_in,3.54
AMT-0006671,ACC-000341,Commercial,REP-00044,2024-11-23,check_in,4.11
AMT-0006672,ACC-000341,Commercial,REP-00044,2024-12-04,check_in,3.37
AMT-0006673,ACC-000341,Commercial,REP-00044,2025-01-09,check_in,3.12
AMT-0006674,ACC-000341,Commercial,REP-00044,2025-03-17,check_in,3.47
AMT-0006675,ACC-000341,Commercial,REP-00044,2025-03-25,check_in,4.72
AMT-0006676,ACC-000341,Commercial,REP-00044,2025-03-09,check_in,3.62
AMT-0006677,ACC-000341,Commercial,REP-00044,2025-06-19,check_in,3.24
AMT-0006678,ACC-000341,Commercial,REP-00044,2025-10-02,check_in,3.3
AMT-0006679,ACC-000341,Commercial,REP-00044,2025-11-28,check_in,2.87
AMT-0006680,ACC-000341,Commercial,REP-00044,2025-11-11,check_in,4.22
AMT-0006681,ACC-000342,Commercial,REP-00018,2022-04-03,check_in,3.38
AMT-0006682,ACC-000342,Commercial,REP-00018,2022-04-19,check_in,3.6
AMT-0006683,ACC-000342,Commercial,REP-00018,2022-05-19,check_in,3.68
AMT-0006684,ACC-000342,Commercial,REP-00018,2022-06-08,check_in,4.18
AMT-0006685,ACC-000342,Commercial,REP-00018,2022-06-19,check_in,4.85
AMT-0006686,ACC-000342,Commercial,REP-00018,2022-08-28,check_in,3.9
AMT-0006687,ACC-000342,Commercial,REP-00018,2022-08-06,check_in,3.83
AMT-0006688,ACC-000342,Commercial,REP-00018,2022-09-24,check_in,3.61
AMT-0006689,ACC-000342,Commercial,REP-00018,2022-10-30,check_in,2.47
AMT-0006690,ACC-000342,Commercial,REP-00018,2022-11-29,check_in,3.76
AMT-0006691,ACC-000342,Commercial,REP-00018,2023-02-27,check_in,3.71
AMT-0006692,ACC-000342,Commercial,REP-00018,2023-05-25,check_in,5.0
AMT-0006693,ACC-000342,Commercial,REP-00018,2023-08-30,check_in,3.49
AMT-0006694,ACC-000342,Commercial,REP-00018,2023-08-09,check_in,3.7
AMT-0006695,ACC-000342,Commercial,REP-00018,2023-10-30,check_in,3.5
AMT-0006696,ACC-000342,Commercial,REP-00018,2023-12-08,check_in,4.68
AMT-0006697,ACC-000342,Commercial,REP-00018,2024-04-11,check_in,4.14
AMT-0006698,ACC-000342,Commercial,REP-00018,2024-05-11,check_in,4.3
AMT-0006699,ACC-000342,Commercial,REP-00018,2024-07-13,check_in,3.36
AMT-0006700,ACC-000342,Commercial,REP-00018,2024-07-21,check_in,3.98
AMT-0006701,ACC-000342,Commercial,REP-00018,2024-08-12,check_in,2.8
AMT-0006702,ACC-000342,Commercial,REP-00018,2024-09-21,check_in,3.48
AMT-0006703,ACC-000342,Commercial,REP-00018,2024-10-06,check_in,4.51
AMT-0006704,ACC-000342,Commercial,REP-00018,2024-12-05,check_in,3.54
AMT-0006705,ACC-000342,Commercial,REP-00018,2024-12-29,check_in,3.42
AMT-0006706,ACC-000342,Commercial,REP-00018,2025-03-28,check_in,3.59
AMT-0006707,ACC-000342,Commercial,REP-00018,2025-04-20,check_in,3.84
AMT-0006708,ACC-000342,Commercial,REP-00018,2025-04-17,check_in,4.64
AMT-0006709,ACC-000342,Commercial,REP-00018,2025-05-04,check_in,2.73
AMT-0006710,ACC-000342,Commercial,REP-00018,2025-07-14,check_in,4.08
AMT-0006711,ACC-000342,Commercial,REP-00018,2025-07-12,check_in,3.56
AMT-0006712,ACC-000342,Commercial,REP-00018,2025-10-14,check_in,3.27
AMT-0006713,ACC-000342,Commercial,REP-00018,2025-12-29,check_in,4.37
AMT-0006714,ACC-000343,Commercial,REP-00044,2023-07-29,check_in,3.75
AMT-0006715,ACC-000343,Commercial,REP-00044,2023-07-31,check_in,2.69
AMT-0006716,ACC-000343,Commercial,REP-00044,2023-08-30,check_in,3.23
AMT-0006717,ACC-000343,Commercial,REP-00044,2023-09-20,check_in,5.0
AMT-0006718,ACC-000343,Commercial,REP-00044,2023-09-05,check_in,4.44
AMT-0006719,ACC-000343,Commercial,REP-00044,2023-12-04,check_in,3.92
AMT-0006720,ACC-000343,Commercial,REP-00044,2023-12-25,check_in,3.56
AMT-0006721,ACC-000343,Commercial,REP-00044,2024-03-06,check_in,3.89
AMT-0006722,ACC-000343,Commercial,REP-00044,2024-07-02,check_in,3.22
AMT-0006723,ACC-000343,Commercial,REP-00044,2024-10-06,check_in,3.86
AMT-0006724,ACC-000343,Commercial,REP-00044,2024-10-15,check_in,3.93
AMT-0006725,ACC-000343,Commercial,REP-00044,2025-01-26,check_in,3.9
AMT-0006726,ACC-000343,Commercial,REP-00044,2025-03-02,check_in,4.08
AMT-0006727,ACC-000343,Commercial,REP-00044,2025-06-19,check_in,3.42
AMT-0006728,ACC-000343,Commercial,REP-00044,2025-06-02,check_in,3.48
AMT-0006729,ACC-000343,Commercial,REP-00044,2025-07-07,check_in,3.5
AMT-0006730,ACC-000343,Commercial,REP-00044,2025-08-10,check_in,3.46
AMT-0006731,ACC-000343,Commercial,REP-00044,2025-11-15,check_in,3.83
AMT-0006732,ACC-000343,Commercial,REP-00044,2025-12-31,check_in,3.68
AMT-0006733,ACC-000344,Commercial,REP-00018,2025-11-24,check_in,2.92
AMT-0006734,ACC-000345,Commercial,REP-00005,2024-12-17,check_in,3.79
AMT-0006735,ACC-000345,Commercial,REP-00005,2025-01-26,check_in,3.45
AMT-0006736,ACC-000345,Commercial,REP-00005,2025-01-11,check_in,3.2
AMT-0006737,ACC-000345,Commercial,REP-00005,2025-04-02,check_in,3.49
AMT-0006738,ACC-000345,Commercial,REP-00005,2025-06-16,check_in,3.3
AMT-0006739,ACC-000345,Commercial,REP-00005,2025-06-02,check_in,4.69
AMT-0006740,ACC-000345,Commercial,REP-00005,2025-07-25,check_in,3.49
AMT-0006741,ACC-000345,Commercial,REP-00005,2025-07-04,check_in,3.2
AMT-0006742,ACC-000345,Commercial,REP-00005,2025-11-01,check_in,3.74
AMT-0006743,ACC-000345,Commercial,REP-00005,2025-12-22,check_in,4.11
AMT-0006744,ACC-000346,Commercial,REP-00018,2022-11-09,check_in,3.34
AMT-0006745,ACC-000346,Commercial,REP-00018,2022-11-26,check_in,3.84
AMT-0006746,ACC-000346,Commercial,REP-00018,2023-02-21,check_in,2.91
AMT-0006747,ACC-000346,Commercial,REP-00018,2023-07-05,check_in,4.7
AMT-0006748,ACC-000346,Commercial,REP-00018,2023-08-15,check_in,4.04
AMT-0006749,ACC-000346,Commercial,REP-00018,2023-10-21,check_in,3.43
AMT-0006750,ACC-000346,Commercial,REP-00018,2023-11-22,check_in,3.35
AMT-0006751,ACC-000346,Commercial,REP-00018,2023-11-23,check_in,4.18
AMT-0006752,ACC-000346,Commercial,REP-00018,2024-01-31,check_in,3.71
AMT-0006753,ACC-000346,Commercial,REP-00018,2024-02-25,check_in,3.82
AMT-0006754,ACC-000346,Commercial,REP-00018,2024-03-29,check_in,2.99
AMT-0006755,ACC-000346,Commercial,REP-00018,2024-05-11,check_in,4.23
AMT-0006756,ACC-000346,Commercial,REP-00018,2024-05-07,check_in,4.11
AMT-0006757,ACC-000346,Commercial,REP-00018,2024-06-14,check_in,3.53
AMT-0006758,ACC-000346,Commercial,REP-00018,2024-06-21,check_in,3.37
AMT-0006759,ACC-000346,Commercial,REP-00018,2024-06-07,check_in,4.36
AMT-0006760,ACC-000346,Commercial,REP-00018,2024-07-10,check_in,4.37
AMT-0006761,ACC-000346,Commercial,REP-00018,2024-08-27,check_in,3.12
AMT-0006762,ACC-000346,Commercial,REP-00018,2024-08-23,check_in,4.64
AMT-0006763,ACC-000346,Commercial,REP-00018,2024-09-02,check_in,4.03
AMT-0006764,ACC-000346,Commercial,REP-00018,2024-12-21,check_in,3.38
AMT-0006765,ACC-000346,Commercial,REP-00018,2025-01-17,check_in,3.23
AMT-0006766,ACC-000346,Commercial,REP-00018,2025-02-11,check_in,2.57
AMT-0006767,ACC-000346,Commercial,REP-00018,2025-03-02,check_in,3.76
AMT-0006768,ACC-000346,Commercial,REP-00018,2025-03-08,check_in,3.23
AMT-0006769,ACC-000346,Commercial,REP-00018,2025-03-03,check_in,3.82
AMT-0006770,ACC-000346,Commercial,REP-00018,2025-03-14,check_in,2.8
AMT-0006771,ACC-000346,Commercial,REP-00018,2025-04-11,check_in,3.42
AMT-0006772,ACC-000346,Commercial,REP-00018,2025-04-22,check_in,3.02
AMT-0006773,ACC-000346,Commercial,REP-00018,2025-07-14,check_in,3.36
AMT-0006774,ACC-000346,Commercial,REP-00018,2025-08-04,check_in,5.0
AMT-0006775,ACC-000346,Commercial,REP-00018,2025-09-16,check_in,4.53
AMT-0006776,ACC-000346,Commercial,REP-00018,2025-10-23,check_in,3.37
AMT-0006777,ACC-000347,Commercial,REP-00005,2024-08-11,check_in,4.78
AMT-0006778,ACC-000347,Commercial,REP-00005,2024-10-12,check_in,5.0
AMT-0006779,ACC-000347,Commercial,REP-00005,2025-02-28,check_in,4.64
AMT-0006780,ACC-000347,Commercial,REP-00005,2025-04-06,check_in,4.65
AMT-0006781,ACC-000347,Commercial,REP-00005,2025-06-28,check_in,3.11
AMT-0006782,ACC-000347,Commercial,REP-00005,2025-08-14,check_in,3.26
AMT-0006783,ACC-000347,Commercial,REP-00005,2025-08-13,check_in,4.27
AMT-0006784,ACC-000347,Commercial,REP-00005,2025-09-13,check_in,4.04
AMT-0006785,ACC-000347,Commercial,REP-00005,2025-09-26,check_in,4.22
AMT-0006786,ACC-000347,Commercial,REP-00005,2025-09-21,check_in,3.49
AMT-0006787,ACC-000347,Commercial,REP-00005,2025-09-19,check_in,3.78
AMT-0006788,ACC-000347,Commercial,REP-00005,2025-09-03,check_in,4.31
AMT-0006789,ACC-000347,Commercial,REP-00005,2025-11-21,check_in,3.53
AMT-0006790,ACC-000347,Commercial,REP-00005,2025-12-18,check_in,4.06
AMT-0006791,ACC-000348,Enterprise,REP-00053,2025-02-07,QBR,4.85
AMT-0006792,ACC-000348,Enterprise,REP-00053,2025-04-27,QBR,4.42
AMT-0006793,ACC-000348,Enterprise,REP-00053,2025-04-19,QBR,3.9
AMT-0006794,ACC-000348,Enterprise,REP-00053,2025-04-24,QBR,3.29
AMT-0006795,ACC-000348,Enterprise,REP-00053,2025-05-29,QBR,2.93
AMT-0006796,ACC-000348,Enterprise,REP-00053,2025-06-10,QBR,3.88
AMT-0006797,ACC-000348,Enterprise,REP-00053,2025-07-05,QBR,3.88
AMT-0006798,ACC-000348,Enterprise,REP-00053,2025-07-30,QBR,2.76
AMT-0006799,ACC-000348,Enterprise,REP-00053,2025-08-19,QBR,3.79
AMT-0006800,ACC-000348,Enterprise,REP-00053,2025-09-15,QBR,3.2
AMT-0006801,ACC-000348,Enterprise,REP-00053,2025-09-19,QBR,3.76
AMT-0006802,ACC-000348,Enterprise,REP-00053,2025-10-17,QBR,5.0
AMT-0006803,ACC-000348,Enterprise,REP-00053,2025-10-25,QBR,4.39
AMT-0006804,ACC-000348,Enterprise,REP-00053,2025-12-19,QBR,3.77
AMT-0006805,ACC-000348,Enterprise,REP-00053,2025-12-26,QBR,4.89
AMT-0006806,ACC-000348,Enterprise,REP-00053,2025-12-31,QBR,3.2
AMT-0006807,ACC-000349,Commercial,REP-00005,2025-10-13,check_in,3.7
AMT-0006808,ACC-000349,Commercial,REP-00005,2025-12-16,check_in,4.29
AMT-0006809,ACC-000350,Commercial,REP-00044,2024-07-22,check_in,3.55
AMT-0006810,ACC-000350,Commercial,REP-00044,2024-07-18,check_in,4.21
AMT-0006811,ACC-000350,Commercial,REP-00044,2024-08-26,check_in,3.65
AMT-0006812,ACC-000350,Commercial,REP-00044,2024-09-07,check_in,3.55
AMT-0006813,ACC-000350,Commercial,REP-00044,2024-10-13,check_in,3.46
AMT-0006814,ACC-000350,Commercial,REP-00044,2024-12-20,check_in,4.06
AMT-0006815,ACC-000350,Commercial,REP-00044,2025-01-10,check_in,3.12
AMT-0006816,ACC-000350,Commercial,REP-00044,2025-04-22,check_in,3.52
AMT-0006817,ACC-000350,Commercial,REP-00044,2025-06-05,check_in,3.54
AMT-0006818,ACC-000350,Commercial,REP-00044,2025-08-02,check_in,3.81
AMT-0006819,ACC-000350,Commercial,REP-00044,2025-09-25,check_in,4.09
AMT-0006820,ACC-000350,Commercial,REP-00044,2025-09-09,check_in,3.76
AMT-0006821,ACC-000350,Commercial,REP-00044,2025-12-11,check_in,3.57
AMT-0006822,ACC-000351,Commercial,REP-00005,2024-10-16,check_in,3.19
AMT-0006823,ACC-000351,Commercial,REP-00005,2024-11-06,check_in,2.6
AMT-0006824,ACC-000351,Commercial,REP-00005,2025-02-17,check_in,4.01
AMT-0006825,ACC-000351,Commercial,REP-00005,2025-04-17,check_in,4.18
AMT-0006826,ACC-000351,Commercial,REP-00005,2025-05-01,check_in,4.31
AMT-0006827,ACC-000351,Commercial,REP-00005,2025-06-06,check_in,3.42
AMT-0006828,ACC-000352,Enterprise,REP-00028,2024-06-30,QBR,4.05
AMT-0006829,ACC-000352,Enterprise,REP-00028,2024-07-07,QBR,3.97
AMT-0006830,ACC-000352,Enterprise,REP-00028,2024-07-08,QBR,4.3
AMT-0006831,ACC-000352,Enterprise,REP-00028,2024-08-15,QBR,3.36
AMT-0006832,ACC-000352,Enterprise,REP-00028,2024-09-21,QBR,4.06
AMT-0006833,ACC-000352,Enterprise,REP-00028,2025-01-28,QBR,3.7
AMT-0006834,ACC-000352,Enterprise,REP-00028,2025-01-24,QBR,2.71
AMT-0006835,ACC-000352,Enterprise,REP-00028,2025-01-21,QBR,4.24
AMT-0006836,ACC-000352,Enterprise,REP-00028,2025-02-13,QBR,3.52
AMT-0006837,ACC-000352,Enterprise,REP-00028,2025-02-17,QBR,3.94
AMT-0006838,ACC-000352,Enterprise,REP-00028,2025-02-18,QBR,2.69
AMT-0006839,ACC-000352,Enterprise,REP-00028,2025-02-09,QBR,3.81
AMT-0006840,ACC-000352,Enterprise,REP-00028,2025-03-30,QBR,3.62
AMT-0006841,ACC-000352,Enterprise,REP-00028,2025-04-18,QBR,4.08
AMT-0006842,ACC-000352,Enterprise,REP-00028,2025-06-26,QBR,1.87
AMT-0006843,ACC-000352,Enterprise,REP-00028,2025-06-03,QBR,2.99
AMT-0006844,ACC-000352,Enterprise,REP-00028,2025-07-11,QBR,2.7
AMT-0006845,ACC-000352,Enterprise,REP-00028,2025-08-11,QBR,3.65
AMT-0006846,ACC-000352,Enterprise,REP-00028,2025-08-15,QBR,3.7
AMT-0006847,ACC-000352,Enterprise,REP-00028,2025-09-02,QBR,3.64
AMT-0006848,ACC-000352,Enterprise,REP-00028,2025-10-09,QBR,3.53
AMT-0006849,ACC-000352,Enterprise,REP-00028,2025-10-26,QBR,2.63
AMT-0006850,ACC-000352,Enterprise,REP-00028,2025-11-29,QBR,4.31
AMT-0006851,ACC-000352,Enterprise,REP-00028,2025-11-21,QBR,4.21
AMT-0006852,ACC-000352,Enterprise,REP-00028,2025-12-04,QBR,5.0
AMT-0006853,ACC-000353,Commercial,REP-00044,2024-04-09,check_in,3.88
AMT-0006854,ACC-000353,Commercial,REP-00044,2024-05-10,check_in,4.97
AMT-0006855,ACC-000353,Commercial,REP-00044,2024-07-09,check_in,3.32
AMT-0006856,ACC-000353,Commercial,REP-00044,2024-10-23,check_in,5.0
AMT-0006857,ACC-000353,Commercial,REP-00044,2024-12-22,check_in,3.96
AMT-0006858,ACC-000353,Commercial,REP-00044,2025-02-15,check_in,4.53
AMT-0006859,ACC-000353,Commercial,REP-00044,2025-02-03,check_in,3.59
AMT-0006860,ACC-000353,Commercial,REP-00044,2025-02-09,check_in,3.68
AMT-0006861,ACC-000353,Commercial,REP-00044,2025-03-08,check_in,4.41
AMT-0006862,ACC-000353,Commercial,REP-00044,2025-06-27,check_in,3.29
AMT-0006863,ACC-000353,Commercial,REP-00044,2025-07-27,check_in,4.07
AMT-0006864,ACC-000353,Commercial,REP-00044,2025-09-29,check_in,3.94
AMT-0006865,ACC-000353,Commercial,REP-00044,2025-10-24,check_in,3.53
AMT-0006866,ACC-000353,Commercial,REP-00044,2025-10-08,check_in,3.72
AMT-0006867,ACC-000353,Commercial,REP-00044,2025-10-16,check_in,4.04
AMT-0006868,ACC-000355,Commercial,REP-00061,2025-07-29,check_in,3.04
AMT-0006869,ACC-000355,Commercial,REP-00061,2025-09-12,check_in,3.56
AMT-0006870,ACC-000356,Commercial,REP-00005,2023-08-31,check_in,4.87
AMT-0006871,ACC-000356,Commercial,REP-00005,2023-09-19,check_in,4.84
AMT-0006872,ACC-000356,Commercial,REP-00005,2023-11-18,check_in,4.93
AMT-0006873,ACC-000356,Commercial,REP-00005,2023-11-22,check_in,3.83
AMT-0006874,ACC-000356,Commercial,REP-00005,2023-12-08,check_in,4.04
AMT-0006875,ACC-000356,Commercial,REP-00005,2023-12-04,check_in,4.51
AMT-0006876,ACC-000356,Commercial,REP-00005,2024-02-24,check_in,3.66
AMT-0006877,ACC-000356,Commercial,REP-00005,2024-03-21,check_in,3.62
AMT-0006878,ACC-000356,Commercial,REP-00005,2024-04-07,check_in,4.28
AMT-0006879,ACC-000356,Commercial,REP-00005,2024-07-07,check_in,3.51
AMT-0006880,ACC-000357,Commercial,REP-00018,2023-06-17,check_in,4.42
AMT-0006881,ACC-000357,Commercial,REP-00018,2023-07-14,check_in,4.1
AMT-0006882,ACC-000357,Commercial,REP-00018,2023-10-05,check_in,3.03
AMT-0006883,ACC-000357,Commercial,REP-00018,2023-11-19,check_in,3.61
AMT-0006884,ACC-000357,Commercial,REP-00018,2023-12-08,check_in,4.0
AMT-0006885,ACC-000357,Commercial,REP-00018,2024-04-10,check_in,2.47
AMT-0006886,ACC-000357,Commercial,REP-00018,2024-05-08,check_in,2.89
AMT-0006887,ACC-000357,Commercial,REP-00018,2024-05-18,check_in,2.41
AMT-0006888,ACC-000358,Commercial,REP-00044,2025-10-02,check_in,3.12
AMT-0006889,ACC-000358,Commercial,REP-00044,2025-11-01,check_in,2.37
AMT-0006890,ACC-000358,Commercial,REP-00044,2025-11-28,check_in,3.69
AMT-0006891,ACC-000358,Commercial,REP-00044,2025-12-13,check_in,3.65
AMT-0006892,ACC-000359,Commercial,REP-00018,2025-10-23,check_in,4.53
AMT-0006893,ACC-000359,Commercial,REP-00018,2025-11-08,check_in,4.04
AMT-0006894,ACC-000360,Commercial,REP-00005,2022-07-26,check_in,3.56
AMT-0006895,ACC-000360,Commercial,REP-00005,2022-11-19,check_in,3.73
AMT-0006896,ACC-000360,Commercial,REP-00005,2022-11-25,check_in,3.21
AMT-0006897,ACC-000360,Commercial,REP-00005,2023-01-26,check_in,3.6
AMT-0006898,ACC-000360,Commercial,REP-00005,2023-02-27,check_in,4.32
AMT-0006899,ACC-000360,Commercial,REP-00005,2023-03-04,check_in,4.34
AMT-0006900,ACC-000360,Commercial,REP-00005,2023-03-21,check_in,5.0
AMT-0006901,ACC-000360,Commercial,REP-00005,2023-04-29,check_in,3.97
AMT-0006902,ACC-000360,Commercial,REP-00005,2023-04-13,check_in,3.85
AMT-0006903,ACC-000360,Commercial,REP-00005,2023-06-29,check_in,4.28
AMT-0006904,ACC-000360,Commercial,REP-00005,2023-08-02,check_in,4.11
AMT-0006905,ACC-000360,Commercial,REP-00005,2023-12-22,check_in,3.13
AMT-0006906,ACC-000360,Commercial,REP-00005,2023-12-10,check_in,4.14
AMT-0006907,ACC-000360,Commercial,REP-00005,2024-05-09,check_in,4.25
AMT-0006908,ACC-000360,Commercial,REP-00005,2024-09-02,check_in,4.27
AMT-0006909,ACC-000360,Commercial,REP-00005,2024-11-15,check_in,3.87
AMT-0006910,ACC-000360,Commercial,REP-00005,2024-11-18,check_in,4.74
AMT-0006911,ACC-000360,Commercial,REP-00005,2025-01-22,check_in,4.47
AMT-0006912,ACC-000360,Commercial,REP-00005,2025-03-06,check_in,2.99
AMT-0006913,ACC-000360,Commercial,REP-00005,2025-05-13,check_in,3.74
AMT-0006914,ACC-000360,Commercial,REP-00005,2025-05-13,check_in,2.31
AMT-0006915,ACC-000360,Commercial,REP-00005,2025-09-24,check_in,4.2
AMT-0006916,ACC-000360,Commercial,REP-00005,2025-11-02,check_in,3.88
AMT-0006917,ACC-000361,Commercial,REP-00044,2025-02-15,check_in,3.54
AMT-0006918,ACC-000361,Commercial,REP-00044,2025-03-29,check_in,4.26
AMT-0006919,ACC-000361,Commercial,REP-00044,2025-03-23,check_in,3.23
AMT-0006920,ACC-000361,Commercial,REP-00044,2025-04-23,check_in,4.14
AMT-0006921,ACC-000361,Commercial,REP-00044,2025-04-15,check_in,4.33
AMT-0006922,ACC-000361,Commercial,REP-00044,2025-04-11,check_in,3.68
AMT-0006923,ACC-000361,Commercial,REP-00044,2025-05-01,check_in,4.12
AMT-0006924,ACC-000361,Commercial,REP-00044,2025-05-08,check_in,3.86
AMT-0006925,ACC-000361,Commercial,REP-00044,2025-08-23,check_in,2.23
AMT-0006926,ACC-000361,Commercial,REP-00044,2025-11-16,check_in,3.62
AMT-0006927,ACC-000362,Enterprise,REP-00020,2025-07-10,QBR,4.1
AMT-0006928,ACC-000362,Enterprise,REP-00020,2025-07-07,QBR,3.29
AMT-0006929,ACC-000362,Enterprise,REP-00020,2025-09-27,QBR,4.08
AMT-0006930,ACC-000362,Enterprise,REP-00020,2025-12-31,QBR,4.75
AMT-0006931,ACC-000362,Enterprise,REP-00020,2025-12-09,QBR,3.95
AMT-0006932,ACC-000363,Commercial,REP-00005,2023-03-15,check_in,2.97
AMT-0006933,ACC-000363,Commercial,REP-00005,2023-04-10,check_in,3.44
AMT-0006934,ACC-000363,Commercial,REP-00005,2023-05-31,check_in,4.81
AMT-0006935,ACC-000363,Commercial,REP-00005,2023-07-06,check_in,3.83
AMT-0006936,ACC-000363,Commercial,REP-00005,2023-08-02,check_in,4.07
