account_id,month,upstream_actions,downstream_actions
ACC-002481,2024-11-01,5432,5143
ACC-002481,2024-12-01,4701,4471
ACC-002481,2025-01-01,6134,5972
ACC-002481,2025-02-01,5609,5467
ACC-002481,2025-03-01,6200,5938
ACC-002481,2025-04-01,5349,5207
ACC-002481,2025-05-01,5676,5088
ACC-002481,2025-06-01,5574,4863
ACC-002481,2025-07-01,5375,5246
ACC-002481,2025-08-01,4978,4451
ACC-002481,2025-09-01,5918,5088
ACC-002481,2025-10-01,6726,5928
ACC-002481,2025-11-01,6044,5437
ACC-002481,2025-12-01,5092,4690
ACC-002482,2025-04-01,442,386
ACC-002482,2025-05-01,3873,3591
ACC-002482,2025-06-01,4144,3822
ACC-002482,2025-07-01,3625,3184
ACC-002482,2025-08-01,3894,3529
ACC-002482,2025-09-01,4353,3729
ACC-002482,2025-10-01,4955,4831
ACC-002482,2025-11-01,4414,4254
ACC-002482,2025-12-01,3935,3365
ACC-002483,2022-05-01,202,194
ACC-002483,2022-06-01,2501,2215
ACC-002483,2022-07-01,2266,2108
ACC-002483,2022-08-01,2361,2199
ACC-002483,2022-09-01,2524,2159
ACC-002483,2022-10-01,2843,2626
ACC-002483,2022-11-01,2458,2103
ACC-002483,2022-12-01,1956,1686
ACC-002483,2023-01-01,2981,2901
ACC-002483,2023-02-01,3345,3163
ACC-002483,2023-03-01,3311,2923
ACC-002483,2023-04-01,2771,2360
ACC-002483,2023-05-01,3200,2910
ACC-002483,2023-06-01,2547,2329
ACC-002483,2023-07-01,2581,2398
ACC-002483,2023-08-01,2660,2434
ACC-002483,2023-09-01,2928,2616
ACC-002483,2023-10-01,3014,2795
ACC-002483,2023-11-01,2781,2547
ACC-002483,2023-12-01,2557,2294
ACC-002483,2024-01-01,3388,3237
ACC-002483,2024-02-01,3050,2767
ACC-002483,2024-03-01,3441,2961
ACC-002483,2024-04-01,3125,2870
ACC-002483,2024-05-01,3529,3347
ACC-002483,2024-06-01,3577,3045
ACC-002483,2024-07-01,2904,2783
ACC-002483,2024-08-01,3076,2780
ACC-002483,2024-09-01,3328,3074
ACC-002483,2024-10-01,3410,2970
ACC-002483,2024-11-01,3098,2710
ACC-002483,2024-12-01,2804,2722
ACC-002484,2023-01-01,656,615
ACC-002484,2023-02-01,5698,4937
ACC-002484,2023-03-01,5287,5097
ACC-002484,2023-04-01,7243,6790
ACC-002484,2023-05-01,6519,6299
ACC-002484,2023-06-01,5784,5171
ACC-002484,2023-07-01,5307,4965
ACC-002484,2023-08-01,5187,4646
ACC-002484,2023-09-01,6478,6173
ACC-002484,2023-10-01,6260,5618
ACC-002484,2023-11-01,6098,5508
ACC-002484,2023-12-01,5562,4916
ACC-002484,2024-01-01,5873,4994
ACC-002484,2024-02-01,6199,6014
ACC-002484,2024-03-01,7149,6629
ACC-002484,2024-04-01,6668,5969
ACC-002484,2024-05-01,7640,6654
ACC-002484,2024-06-01,5396,4839
ACC-002484,2024-07-01,5950,5539
ACC-002484,2024-08-01,7393,6836
ACC-002484,2024-09-01,7879,7609
ACC-002484,2024-10-01,8080,7708
ACC-002484,2024-11-01,7318,6580
ACC-002484,2024-12-01,6736,6118
ACC-002484,2025-01-01,8983,7983
ACC-002484,2025-02-01,7401,6424
ACC-002484,2025-03-01,7608,6564
ACC-002484,2025-04-01,7735,7088
ACC-002484,2025-05-01,6648,5972
ACC-002484,2025-06-01,8138,7076
ACC-002484,2025-07-01,7314,6866
ACC-002484,2025-08-01,8254,7847
ACC-002484,2025-09-01,8318,7272
ACC-002484,2025-10-01,7686,7515
ACC-002484,2025-11-01,8945,7826
ACC-002484,2025-12-01,8284,7101
ACC-002485,2021-05-01,294,268
ACC-002485,2021-06-01,2597,2340
ACC-002485,2021-07-01,2533,2439
ACC-002485,2021-08-01,2228,2102
ACC-002485,2021-09-01,3007,2766
ACC-002485,2021-10-01,3206,2944
ACC-002485,2021-11-01,3549,3079
ACC-002485,2021-12-01,2793,2697
ACC-002485,2022-01-01,3245,3132
ACC-002485,2022-02-01,4264,3816
ACC-002485,2022-03-01,3308,2845
ACC-002485,2022-04-01,3308,2821
ACC-002485,2022-05-01,3195,2827
ACC-002485,2022-06-01,3328,3168
ACC-002485,2022-07-01,3063,2653
ACC-002485,2022-08-01,2816,2742
ACC-002485,2022-09-01,3301,3097
ACC-002485,2022-10-01,2995,2923
ACC-002485,2022-11-01,3263,3013
ACC-002485,2022-12-01,3404,3255
ACC-002485,2023-01-01,3409,2979
ACC-002485,2023-02-01,3703,3151
ACC-002485,2023-03-01,3732,3204
ACC-002485,2023-04-01,3928,3695
ACC-002485,2023-05-01,4122,3638
ACC-002485,2023-06-01,3460,3371
ACC-002485,2023-07-01,3150,2735
ACC-002485,2023-08-01,3771,3587
ACC-002485,2023-09-01,4035,3554
ACC-002485,2023-10-01,4218,3799
ACC-002485,2023-11-01,3998,3457
ACC-002485,2023-12-01,3501,3125
ACC-002485,2024-01-01,3950,3770
ACC-002485,2024-02-01,3945,3567
ACC-002485,2024-03-01,3718,3228
ACC-002485,2024-04-01,3706,3615
ACC-002485,2024-05-01,4263,3872
ACC-002485,2024-06-01,3360,3144
ACC-002485,2024-07-01,3794,3231
ACC-002485,2024-08-01,4732,4095
ACC-002485,2024-09-01,4317,3906
ACC-002485,2024-10-01,4449,3887
ACC-002485,2024-11-01,4508,4340
ACC-002485,2024-12-01,3883,3713
ACC-002485,2025-01-01,4578,4225
ACC-002485,2025-02-01,4720,4338
ACC-002485,2025-03-01,4031,3900
ACC-002485,2025-04-01,5217,5058
ACC-002485,2025-05-01,5658,5446
ACC-002485,2025-06-01,4978,4655
ACC-002485,2025-07-01,4412,3909
ACC-002485,2025-08-01,4861,4251
ACC-002485,2025-09-01,5495,4853
ACC-002485,2025-10-01,4909,4456
ACC-002485,2025-11-01,5227,4538
ACC-002485,2025-12-01,3951,3544
ACC-002486,2023-05-01,375,365
ACC-002486,2023-06-01,3229,2958
ACC-002486,2023-07-01,3180,2840
ACC-002486,2023-08-01,3187,2985
ACC-002486,2023-09-01,3693,3257
ACC-002486,2023-10-01,3969,3678
ACC-002486,2023-11-01,3983,3399
ACC-002486,2023-12-01,3357,3193
ACC-002486,2024-01-01,4265,3949
ACC-002486,2024-02-01,4094,3534
ACC-002486,2024-03-01,4535,4335
ACC-002486,2024-04-01,4321,3704
ACC-002486,2024-05-01,4409,3895
ACC-002486,2024-06-01,4059,3690
ACC-002486,2024-07-01,3908,3425
ACC-002486,2024-08-01,4194,3741
ACC-002486,2024-09-01,4612,4144
ACC-002486,2024-10-01,4833,4306
ACC-002486,2024-11-01,4899,4602
ACC-002486,2024-12-01,4612,4509
ACC-002486,2025-01-01,5055,4469
ACC-002486,2025-02-01,5136,4409
ACC-002486,2025-03-01,4763,4545
ACC-002486,2025-04-01,5067,4852
ACC-002486,2025-05-01,5010,4528
ACC-002486,2025-06-01,4797,4565
ACC-002486,2025-07-01,4588,4039
ACC-002486,2025-08-01,4580,4401
ACC-002486,2025-09-01,4846,4563
ACC-002486,2025-10-01,5535,5075
ACC-002486,2025-11-01,5409,4795
ACC-002486,2025-12-01,4183,3679
ACC-002487,2024-05-01,617,543
ACC-002487,2024-06-01,6151,5752
ACC-002487,2024-07-01,5788,5384
ACC-002487,2024-08-01,5282,4779
ACC-002487,2024-09-01,6287,6148
ACC-002487,2024-10-01,5795,2699
ACC-002487,2024-11-01,5519,2960
ACC-002487,2024-12-01,3101,1159
ACC-002487,2025-01-01,2360,1443
ACC-002487,2025-02-01,1006,425
ACC-002488,2025-08-01,308,279
ACC-002488,2025-09-01,3150,2954
ACC-002488,2025-10-01,3587,3327
ACC-002488,2025-11-01,3198,3040
ACC-002488,2025-12-01,2780,2573
ACC-002489,2025-10-01,537,464
ACC-002489,2025-11-01,5002,4694
ACC-002489,2025-12-01,4326,3985
ACC-002490,2024-07-01,402,379
ACC-002490,2024-08-01,4212,3790
ACC-002490,2024-09-01,4946,4349
ACC-002490,2024-10-01,4304,4154
ACC-002490,2024-11-01,5428,5067
ACC-002490,2024-12-01,4842,4434
ACC-002490,2025-01-01,5906,5247
ACC-002490,2025-02-01,5278,4976
ACC-002490,2025-03-01,5367,5052
ACC-002490,2025-04-01,5191,4961
ACC-002490,2025-05-01,5343,4922
ACC-002490,2025-06-01,4929,4422
ACC-002490,2025-07-01,4843,4527
ACC-002490,2025-08-01,5507,5010
ACC-002490,2025-09-01,5657,5508
ACC-002490,2025-10-01,5343,5100
ACC-002490,2025-11-01,6610,6458
ACC-002490,2025-12-01,4783,4165
ACC-002491,2024-02-01,315,276
ACC-002491,2024-03-01,3097,2954
ACC-002491,2024-04-01,2601,2315
ACC-002491,2024-05-01,3234,2939
ACC-002491,2024-06-01,2940,2749
ACC-002491,2024-07-01,2859,2703
ACC-002491,2024-08-01,2990,2578
ACC-002491,2024-09-01,3285,2887
ACC-002492,2022-07-01,332,293
ACC-002492,2022-08-01,3353,2916
ACC-002492,2022-09-01,3757,3566
ACC-002492,2022-10-01,3817,3291
ACC-002492,2022-11-01,4149,3922
ACC-002492,2022-12-01,3500,3227
ACC-002492,2023-01-01,4000,3799
ACC-002492,2023-02-01,4486,4144
ACC-002492,2023-03-01,4183,3753
ACC-002492,2023-04-01,3915,3459
ACC-002492,2023-05-01,4048,3545
ACC-002492,2023-06-01,3740,3252
ACC-002492,2023-07-01,3887,3470
ACC-002492,2023-08-01,3788,3272
ACC-002492,2023-09-01,4484,3988
ACC-002492,2023-10-01,4489,3997
ACC-002492,2023-11-01,4383,3926
ACC-002492,2023-12-01,3654,3237
ACC-002492,2024-01-01,4577,4212
ACC-002492,2024-02-01,4609,4445
ACC-002492,2024-03-01,5055,4876
ACC-002492,2024-04-01,4793,4612
ACC-002492,2024-05-01,4581,4424
ACC-002492,2024-06-01,4510,3948
ACC-002492,2024-07-01,4287,3998
ACC-002492,2024-08-01,4248,3648
ACC-002492,2024-09-01,4598,4318
ACC-002492,2024-10-01,5473,4689
ACC-002492,2024-11-01,5048,4909
ACC-002492,2024-12-01,3947,3701
ACC-002492,2025-01-01,5538,4789
ACC-002492,2025-02-01,4996,4517
ACC-002492,2025-03-01,4622,4123
ACC-002492,2025-04-01,5424,5041
ACC-002492,2025-05-01,4989,4867
ACC-002492,2025-06-01,5374,5188
ACC-002492,2025-07-01,5134,4420
ACC-002492,2025-08-01,5411,4878
ACC-002492,2025-09-01,4983,4768
ACC-002492,2025-10-01,6389,5858
ACC-002492,2025-11-01,5143,4946
ACC-002492,2025-12-01,4908,4683
ACC-002493,2023-04-01,441,426
ACC-002493,2023-05-01,4349,4249
ACC-002493,2023-06-01,8453,7906
ACC-002493,2023-07-01,13051,11488
ACC-002493,2023-08-01,22224,21295
ACC-002493,2023-09-01,35927,32083
ACC-002493,2023-10-01,48096,41523
ACC-002493,2023-11-01,34833,29701
ACC-002493,2023-12-01,23168,21868
ACC-002493,2024-01-01,31334,27905
ACC-002493,2024-02-01,32878,30195
ACC-002493,2024-03-01,32975,30162
ACC-002493,2024-04-01,34179,29671
ACC-002493,2024-05-01,32184,27616
ACC-002493,2024-06-01,35395,34378
ACC-002493,2024-07-01,34664,20199
ACC-002493,2024-08-01,26462,11344
ACC-002493,2024-09-01,24834,12009
ACC-002493,2024-10-01,19711,11206
ACC-002493,2024-11-01,13293,8554
ACC-002494,2020-12-01,360,349
ACC-002494,2021-01-01,5331,4684
ACC-002494,2021-02-01,5307,4887
ACC-002494,2021-03-01,5034,4360
ACC-002494,2021-04-01,4684,4296
ACC-002494,2021-05-01,4818,4654
ACC-002494,2021-06-01,4791,4632
ACC-002494,2021-07-01,4774,4526
ACC-002494,2021-08-01,5222,4670
ACC-002494,2021-09-01,5112,4524
ACC-002494,2021-10-01,4760,4123
ACC-002494,2021-11-01,5420,5238
ACC-002494,2021-12-01,4405,4079
ACC-002494,2022-01-01,5910,5462
ACC-002494,2022-02-01,5456,5313
ACC-002494,2022-03-01,5401,5068
ACC-002494,2022-04-01,4683,4302
ACC-002494,2022-05-01,5172,5038
ACC-002494,2022-06-01,5680,5496
ACC-002494,2022-07-01,5454,4829
ACC-002494,2022-08-01,5149,4770
ACC-002494,2022-09-01,5326,4572
ACC-002494,2022-10-01,6634,6074
ACC-002494,2022-11-01,5830,4958
ACC-002494,2022-12-01,5004,4381
ACC-002494,2023-01-01,6381,6013
ACC-002494,2023-02-01,6018,5592
ACC-002494,2023-03-01,6121,5360
ACC-002494,2023-04-01,6169,5322
ACC-002494,2023-05-01,6030,5420
ACC-002494,2023-06-01,6050,5200
ACC-002494,2023-07-01,5471,4925
ACC-002494,2023-08-01,5239,4550
ACC-002494,2023-09-01,6509,6320
ACC-002494,2023-10-01,6985,6608
ACC-002494,2023-11-01,6741,6234
ACC-002494,2023-12-01,4945,4722
ACC-002494,2024-01-01,6070,5587
ACC-002494,2024-02-01,5253,4522
ACC-002494,2024-03-01,7173,6835
ACC-002494,2024-04-01,6208,5909
ACC-002494,2024-05-01,7341,6809
ACC-002494,2024-06-01,6853,6120
ACC-002494,2024-07-01,5271,4710
ACC-002495,2021-03-01,533,454
ACC-002495,2021-04-01,6418,5481
ACC-002495,2021-05-01,15556,14288
ACC-002495,2021-06-01,39107,38165
ACC-002495,2021-07-01,47575,45206
ACC-002495,2021-08-01,48755,45770
ACC-002495,2021-09-01,52963,46735
ACC-002495,2021-10-01,49293,44427
ACC-002495,2021-11-01,47364,40277
ACC-002495,2021-12-01,43588,40662
ACC-002495,2022-01-01,54255,46641
ACC-002495,2022-02-01,49544,46013
ACC-002495,2022-03-01,52019,46974
ACC-002495,2022-04-01,50733,26456
ACC-002495,2022-05-01,41616,16866
ACC-002495,2022-06-01,35012,16851
ACC-002495,2022-07-01,25219,14262
ACC-002495,2022-08-01,15705,8738
ACC-002496,2021-04-01,335,292
ACC-002496,2021-05-01,3574,3190
ACC-002496,2021-06-01,4086,3689
ACC-002496,2021-07-01,3148,2685
ACC-002496,2021-08-01,4091,3680
ACC-002496,2021-09-01,3561,3085
ACC-002496,2021-10-01,3790,3232
ACC-002496,2021-11-01,3861,3460
ACC-002496,2021-12-01,3413,2902
ACC-002496,2022-01-01,3985,3792
ACC-002496,2022-02-01,3857,3665
ACC-002496,2022-03-01,4349,3707
ACC-002496,2022-04-01,3992,3707
ACC-002496,2022-05-01,4079,3475
ACC-002496,2022-06-01,3499,3092
ACC-002496,2022-07-01,4036,3434
ACC-002496,2022-08-01,3926,3710
ACC-002496,2022-09-01,3907,3591
ACC-002496,2022-10-01,4182,4009
ACC-002496,2022-11-01,3947,3497
ACC-002496,2022-12-01,3240,2798
ACC-002496,2023-01-01,4292,3937
ACC-002496,2023-02-01,4463,4266
ACC-002496,2023-03-01,3921,3590
ACC-002496,2023-04-01,4092,3549
ACC-002496,2023-05-01,4004,3760
ACC-002496,2023-06-01,3701,3230
ACC-002496,2023-07-01,4456,3974
ACC-002496,2023-08-01,4078,3531
ACC-002496,2023-09-01,4175,3701
ACC-002496,2023-10-01,4753,4490
ACC-002496,2023-11-01,4027,3515
ACC-002496,2023-12-01,3890,3542
ACC-002496,2024-01-01,4904,4733
ACC-002496,2024-02-01,5326,4646
ACC-002496,2024-03-01,4347,4250
ACC-002496,2024-04-01,4607,4112
ACC-002496,2024-05-01,4769,4570
ACC-002496,2024-06-01,4564,4109
ACC-002496,2024-07-01,4785,4353
ACC-002496,2024-08-01,4222,3879
ACC-002496,2024-09-01,4666,4404
ACC-002496,2024-10-01,5786,5581
ACC-002496,2024-11-01,5376,4570
ACC-002496,2024-12-01,4371,3823
ACC-002496,2025-01-01,5609,5048
ACC-002496,2025-02-01,5250,4754
ACC-002496,2025-03-01,5409,5160
ACC-002496,2025-04-01,5339,4760
ACC-002496,2025-05-01,5784,5361
ACC-002496,2025-06-01,5821,3160
ACC-002496,2025-07-01,4351,2151
ACC-002496,2025-08-01,3277,1203
ACC-002496,2025-09-01,3388,1716
ACC-002496,2025-10-01,1762,1101
ACC-002497,2025-10-01,661,612
ACC-002497,2025-11-01,6693,6359
ACC-002497,2025-12-01,5701,5201
ACC-002498,2025-01-01,609,544
ACC-002498,2025-02-01,5632,5131
ACC-002498,2025-03-01,5595,5450
ACC-002498,2025-04-01,6166,5586
ACC-002498,2025-05-01,5611,5142
ACC-002498,2025-06-01,5258,4788
ACC-002498,2025-07-01,5594,5401
ACC-002498,2025-08-01,5151,4645
ACC-002498,2025-09-01,5616,5152
ACC-002498,2025-10-01,5527,5092
ACC-002498,2025-11-01,6279,5571
ACC-002498,2025-12-01,5898,5454
ACC-002499,2025-08-01,335,310
ACC-002499,2025-09-01,3344,3117
ACC-002499,2025-10-01,3805,3479
ACC-002499,2025-11-01,3469,3162
ACC-002499,2025-12-01,2919,2740
ACC-002500,2022-05-01,307,292
ACC-002500,2022-06-01,2855,2632
ACC-002500,2022-07-01,2711,2582
ACC-002500,2022-08-01,2790,2709
ACC-002500,2022-09-01,2918,2512
ACC-002500,2022-10-01,3022,2690
ACC-002500,2022-11-01,3022,2793
ACC-002500,2022-12-01,2963,2780
ACC-002500,2023-01-01,3391,3277
ACC-002500,2023-02-01,3276,2970
ACC-002500,2023-03-01,3170,2955
ACC-002500,2023-04-01,3231,3127
ACC-002500,2023-05-01,3618,3415
ACC-002500,2023-06-01,3446,3262
ACC-002500,2023-07-01,3387,3168
ACC-002500,2023-08-01,3415,3017
ACC-002500,2023-09-01,3263,2929
ACC-002500,2023-10-01,3535,3116
ACC-002500,2023-11-01,3273,3179
ACC-002500,2023-12-01,3165,3065
ACC-002500,2024-01-01,4145,3836
ACC-002500,2024-02-01,3935,3488
ACC-002500,2024-03-01,3609,3118
ACC-002500,2024-04-01,3364,3229
ACC-002500,2024-05-01,3972,3377
ACC-002500,2024-06-01,3492,3205
ACC-002500,2024-07-01,4034,3769
ACC-002500,2024-08-01,3646,3339
ACC-002500,2024-09-01,3963,3567
ACC-002500,2024-10-01,4891,4363
ACC-002500,2024-11-01,3902,3575
ACC-002500,2024-12-01,3759,3342
ACC-002500,2025-01-01,4211,3747
ACC-002500,2025-02-01,4055,3471
ACC-002500,2025-03-01,4586,4377
ACC-002500,2025-04-01,4580,4027
ACC-002500,2025-05-01,4528,4434
ACC-002500,2025-06-01,4124,3531
ACC-002500,2025-07-01,3592,3197
ACC-002500,2025-08-01,4381,4209
ACC-002500,2025-09-01,5400,4935
ACC-002500,2025-10-01,4957,4530
ACC-002500,2025-11-01,4679,4543
ACC-002500,2025-12-01,4119,3962
ACC-002501,2022-10-01,424,412
ACC-002501,2022-11-01,4297,3701
ACC-002501,2022-12-01,6030,5137
ACC-002501,2023-01-01,12097,11100
ACC-002501,2023-02-01,13675,12314
ACC-002501,2023-03-01,20468,19416
ACC-002501,2023-04-01,27862,23761
ACC-002501,2023-05-01,41274,36233
ACC-002501,2023-06-01,48427,43428
ACC-002501,2023-07-01,51731,46252
ACC-002501,2023-08-01,63348,54696
ACC-002501,2023-09-01,91269,84840
ACC-002501,2023-10-01,97904,95516
ACC-002501,2023-11-01,121154,110476
ACC-002501,2023-12-01,113707,110739
ACC-002501,2024-01-01,219239,195862
ACC-002501,2024-02-01,218487,196010
ACC-002501,2024-03-01,232808,215364
ACC-002501,2024-04-01,297127,286304
ACC-002501,2024-05-01,355202,337501
ACC-002501,2024-06-01,504494,466836
ACC-002501,2024-07-01,459100,436627
ACC-002501,2024-08-01,637463,592608
ACC-002501,2024-09-01,652612,637366
ACC-002501,2024-10-01,774922,725565
ACC-002501,2024-11-01,572966,497881
ACC-002501,2024-12-01,589650,518631
ACC-002501,2025-01-01,744026,676438
ACC-002501,2025-02-01,749239,708941
ACC-002501,2025-03-01,707189,627542
ACC-002501,2025-04-01,813965,782338
ACC-002501,2025-05-01,843106,788785
ACC-002501,2025-06-01,885002,847382
ACC-002501,2025-07-01,867595,801841
ACC-002501,2025-08-01,779328,692352
ACC-002501,2025-09-01,934614,863767
ACC-002501,2025-10-01,1006453,902480
ACC-002501,2025-11-01,1028127,920676
ACC-002501,2025-12-01,871281,776296
ACC-002502,2022-12-01,347,303
ACC-002502,2023-01-01,4085,3685
ACC-002502,2023-02-01,4175,3705
ACC-002502,2023-03-01,4602,4366
ACC-002502,2023-04-01,4213,3682
ACC-002502,2023-05-01,3789,3549
ACC-002502,2023-06-01,4863,4690
ACC-002502,2023-07-01,3596,3367
ACC-002502,2023-08-01,4256,3925
ACC-002502,2023-09-01,4610,4138
ACC-002502,2023-10-01,4945,4465
ACC-002502,2023-11-01,4541,4273
ACC-002502,2023-12-01,3906,3817
ACC-002502,2024-01-01,5021,4805
ACC-002502,2024-02-01,4407,4064
ACC-002502,2024-03-01,5114,4472
ACC-002502,2024-04-01,4155,3800
ACC-002502,2024-05-01,4993,4355
ACC-002502,2024-06-01,4550,4357
ACC-002502,2024-07-01,4638,4533
ACC-002502,2024-08-01,4487,4113
ACC-002502,2024-09-01,5708,5445
ACC-002502,2024-10-01,5240,4567
ACC-002502,2024-11-01,6435,5859
ACC-002502,2024-12-01,4906,4315
ACC-002502,2025-01-01,6137,5801
ACC-002502,2025-02-01,5934,5286
ACC-002502,2025-03-01,5055,4675
ACC-002502,2025-04-01,5273,4981
ACC-002502,2025-05-01,6454,5835
ACC-002502,2025-06-01,5240,5036
ACC-002502,2025-07-01,5732,5146
ACC-002502,2025-08-01,5101,4619
ACC-002502,2025-09-01,5581,4752
ACC-002502,2025-10-01,5643,5098
ACC-002502,2025-11-01,7100,6483
ACC-002502,2025-12-01,5127,4402
ACC-002503,2025-01-01,380,328
ACC-002503,2025-02-01,3383,3075
ACC-002503,2025-03-01,4101,3861
ACC-002503,2025-04-01,3724,3336
ACC-002503,2025-05-01,3457,3177
ACC-002503,2025-06-01,3280,2923
ACC-002503,2025-07-01,3054,2623
ACC-002503,2025-08-01,3103,2894
ACC-002503,2025-09-01,3632,3483
ACC-002503,2025-10-01,4029,3890
ACC-002503,2025-11-01,3589,3349
ACC-002503,2025-12-01,2943,2669
ACC-002504,2024-06-01,547,518
ACC-002504,2024-07-01,4973,4533
ACC-002504,2024-08-01,5901,5162
ACC-002504,2024-09-01,5864,5636
ACC-002504,2024-10-01,7317,6756
ACC-002504,2024-11-01,6373,5697
ACC-002504,2024-12-01,5770,5542
ACC-002504,2025-01-01,5911,5332
ACC-002504,2025-02-01,7401,6432
ACC-002504,2025-03-01,6288,5924
ACC-002504,2025-04-01,5421,4804
ACC-002504,2025-05-01,6048,5446
ACC-002504,2025-06-01,6687,6488
ACC-002504,2025-07-01,5411,4765
ACC-002504,2025-08-01,6403,5692
ACC-002504,2025-09-01,6677,5914
ACC-002504,2025-10-01,6615,6037
ACC-002504,2025-11-01,6323,5755
ACC-002504,2025-12-01,6244,5813
ACC-002505,2020-10-01,884,823
ACC-002505,2020-11-01,7999,7300
ACC-002505,2020-12-01,7414,6418
ACC-002505,2021-01-01,7636,6986
ACC-002505,2021-02-01,9561,8516
ACC-002505,2021-03-01,8746,8030
ACC-002505,2021-04-01,7522,3788
ACC-002505,2021-05-01,7015,2660
ACC-002505,2021-06-01,5887,2875
ACC-002505,2021-07-01,3390,1194
ACC-002505,2021-08-01,1792,775
ACC-002506,2024-11-01,428,376
ACC-002506,2024-12-01,3884,3582
ACC-002506,2025-01-01,5320,5191
ACC-002506,2025-02-01,5066,4707
ACC-002506,2025-03-01,4864,4760
ACC-002506,2025-04-01,5162,4532
ACC-002506,2025-05-01,4263,3906
ACC-002506,2025-06-01,4708,4166
ACC-002506,2025-07-01,4261,4143
ACC-002506,2025-08-01,4635,4415
ACC-002506,2025-09-01,4603,4482
ACC-002506,2025-10-01,5295,4622
ACC-002506,2025-11-01,5342,5036
ACC-002506,2025-12-01,4766,4225
ACC-002507,2025-01-01,245,219
ACC-002507,2025-02-01,2717,2400
ACC-002507,2025-03-01,2557,2226
ACC-002507,2025-04-01,2937,2742
ACC-002507,2025-05-01,3057,2770
ACC-002507,2025-06-01,2808,2528
ACC-002507,2025-07-01,2848,2764
ACC-002507,2025-08-01,2642,2374
ACC-002507,2025-09-01,3035,2586
ACC-002507,2025-10-01,3022,2637
ACC-002507,2025-11-01,2730,2393
ACC-002507,2025-12-01,2323,2024
ACC-002508,2023-12-01,353,330
ACC-002508,2024-01-01,4720,4616
ACC-002508,2024-02-01,4072,3691
ACC-002508,2024-03-01,4050,3597
ACC-002508,2024-04-01,4156,3625
ACC-002508,2024-05-01,4093,3491
ACC-002508,2024-06-01,4907,4230
ACC-002508,2024-07-01,3979,3722
ACC-002508,2024-08-01,4173,3960
ACC-002508,2024-09-01,4520,4247
ACC-002508,2024-10-01,4763,4082
ACC-002508,2024-11-01,4520,4308
ACC-002508,2024-12-01,3990,3598
ACC-002508,2025-01-01,4971,4243
ACC-002508,2025-02-01,5292,5174
ACC-002508,2025-03-01,5025,4401
ACC-002508,2025-04-01,4182,3909
ACC-002508,2025-05-01,4768,4269
ACC-002508,2025-06-01,4235,4021
ACC-002508,2025-07-01,3916,3367
ACC-002508,2025-08-01,4096,3896
ACC-002508,2025-09-01,5322,4994
ACC-002508,2025-10-01,4809,4420
ACC-002508,2025-11-01,5381,4737
ACC-002508,2025-12-01,4570,4394
ACC-002509,2023-02-01,606,536
ACC-002509,2023-03-01,5123,4433
ACC-002509,2023-04-01,5823,5313
ACC-002509,2023-05-01,5547,5010
ACC-002509,2023-06-01,4737,4097
ACC-002509,2023-07-01,4955,4368
ACC-002509,2023-08-01,5109,4350
ACC-002509,2023-09-01,5859,5283
ACC-002509,2023-10-01,6293,5899
ACC-002509,2023-11-01,6105,5532
ACC-002509,2023-12-01,5370,4775
ACC-002509,2024-01-01,5718,5559
ACC-002509,2024-02-01,5899,5534
ACC-002509,2024-03-01,6589,6363
ACC-002509,2024-04-01,5710,5040
ACC-002509,2024-05-01,6757,6185
ACC-002509,2024-06-01,5710,5427
ACC-002509,2024-07-01,6135,5217
ACC-002509,2024-08-01,6159,5672
ACC-002509,2024-09-01,6277,5400
ACC-002509,2024-10-01,7009,6233
ACC-002509,2024-11-01,6877,6314
ACC-002509,2024-12-01,5502,5162
ACC-002509,2025-01-01,6127,5928
ACC-002509,2025-02-01,7610,6742
ACC-002509,2025-03-01,7008,6225
ACC-002509,2025-04-01,8448,7964
ACC-002509,2025-05-01,7530,6899
ACC-002509,2025-06-01,7509,6809
ACC-002509,2025-07-01,7007,6339
ACC-002509,2025-08-01,7383,6854
ACC-002509,2025-09-01,6480,6298
ACC-002509,2025-10-01,8366,7750
ACC-002509,2025-11-01,8117,7076
ACC-002509,2025-12-01,7233,6258
ACC-002510,2024-03-01,589,528
ACC-002510,2024-04-01,5517,4791
ACC-002510,2024-05-01,5429,5009
ACC-002510,2024-06-01,6165,5580
ACC-002510,2024-07-01,4560,3952
ACC-002510,2024-08-01,5649,5248
ACC-002510,2024-09-01,6376,5553
ACC-002510,2024-10-01,6669,5909
ACC-002510,2024-11-01,6837,6625
ACC-002510,2024-12-01,4610,4401
ACC-002510,2025-01-01,7897,7693
ACC-002510,2025-02-01,5717,5342
ACC-002510,2025-03-01,6939,6576
ACC-002510,2025-04-01,6309,5782
ACC-002510,2025-05-01,6507,5692
ACC-002510,2025-06-01,6608,6170
ACC-002510,2025-07-01,5532,4745
ACC-002510,2025-08-01,6119,5940
ACC-002510,2025-09-01,7512,6454
ACC-002510,2025-10-01,8258,7843
ACC-002510,2025-11-01,7901,7123
ACC-002510,2025-12-01,5457,4991
ACC-002511,2023-12-01,284,242
ACC-002511,2024-01-01,3475,3297
ACC-002511,2024-02-01,3447,3172
ACC-002511,2024-03-01,3075,2771
ACC-002511,2024-04-01,3531,3344
ACC-002511,2024-05-01,2818,2398
