opportunity_id,stage,entered_date
OPP-0002471,SAL,2023-07-29
OPP-0002471,SQO,2023-08-14
OPP-0002471,Proposal/Negotiation,2023-08-18
OPP-0002471,Closed Lost,2023-08-20
OPP-0002476,SAL,2023-08-01
OPP-0002476,SQO,2023-08-09
OPP-0002476,Proposal/Negotiation,2023-08-12
OPP-0002476,Closed Lost,2023-08-15
OPP-0002477,SAL,2023-07-17
OPP-0002477,SQO,2023-07-31
OPP-0002477,Proposal/Negotiation,2023-08-08
OPP-0002477,Closed Lost,2023-08-10
OPP-0002480,SAL,2023-07-27
OPP-0002480,SQO,2023-08-17
OPP-0002480,Proposal/Negotiation,2023-08-19
OPP-0002480,Closed Lost,2023-08-20
OPP-0002483,SAL,2023-08-10
OPP-0002483,SQO,2023-09-22
OPP-0002483,POC,2023-12-15
OPP-0002483,Proposal/Negotiation,2023-12-21
OPP-0002483,Closed Lost,2023-12-25
OPP-0002484,Open,2023-09-06
OPP-0002484,Negotiation,2023-10-04
OPP-0002484,Closed Lost,2023-10-08
OPP-0002485,SAL,2023-08-08
OPP-0002485,SQO,2023-08-21
OPP-0002485,Proposal/Negotiation,2023-08-22
OPP-0002485,Closed Won,2023-08-25
OPP-0002492,SAL,2023-07-20
OPP-0002492,SQO,2023-07-21
OPP-0002492,POC,2023-09-04
OPP-0002492,Proposal/Negotiation,2023-09-21
OPP-0002492,Closed Lost,2023-10-05
OPP-0002496,SAL,2023-07-21
OPP-0002496,SQO,2023-07-30
OPP-0002496,Proposal/Negotiation,2023-08-15
OPP-0002496,Closed Lost,2023-08-16
OPP-0002497,SAL,2023-08-10
OPP-0002497,SQO,2023-08-13
OPP-0002497,Proposal/Negotiation,2023-08-16
OPP-0002497,Closed Lost,2023-08-20
OPP-0002504,Open,2023-08-06
OPP-0002504,Negotiation,2023-08-20
OPP-0002504,Closed Won,2023-09-01
OPP-0002507,Open,2023-08-02
OPP-0002507,Negotiation,2023-08-21
OPP-0002507,Closed Won,2023-09-01
OPP-0002508,SAL,2023-07-27
OPP-0002508,SQO,2023-08-09
OPP-0002508,Proposal/Negotiation,2023-08-09
OPP-0002508,Closed Lost,2023-08-16
OPP-0002510,SAL,2023-07-26
OPP-0002510,SQO,2023-08-13
OPP-0002510,Proposal/Negotiation,2023-08-13
OPP-0002510,Closed Lost,2023-08-16
OPP-0002513,Open,2023-08-06
OPP-0002513,Negotiation,2023-08-25
OPP-0002513,Closed Won,2023-09-01
OPP-0002518,Open,2023-08-07
OPP-0002518,Negotiation,2023-08-13
OPP-0002518,Closed Won,2023-09-01
OPP-0002519,SAL,2023-10-09
OPP-0002519,SQO,2023-10-09
OPP-0002519,POC,2023-10-16
OPP-0002519,Proposal/Negotiation,2023-10-19
OPP-0002519,Closed Lost,2023-10-24
OPP-0002522,SAL,2023-08-16
OPP-0002522,SQO,2023-08-19
OPP-0002522,Proposal/Negotiation,2023-08-31
OPP-0002522,Closed Lost,2023-09-02
OPP-0002523,SAL,2023-08-05
OPP-0002523,SQO,2023-08-10
OPP-0002523,POC,2023-12-26
OPP-0002523,Proposal/Negotiation,2023-12-31
OPP-0002523,Closed Lost,2024-01-09
OPP-0002524,Open,2023-08-07
OPP-0002524,Negotiation,2023-09-07
OPP-0002524,Closed Won,2023-10-25
OPP-0002525,SAL,2023-08-15
OPP-0002525,SQO,2023-09-06
OPP-0002525,POC,2023-09-26
OPP-0002525,Proposal/Negotiation,2023-11-10
OPP-0002525,Closed Lost,2023-12-03
OPP-0002532,Open,2023-08-19
OPP-0002532,Negotiation,2023-08-19
OPP-0002532,Closed Won,2023-09-01
OPP-0002533,Open,2023-08-25
OPP-0002533,Negotiation,2023-09-05
OPP-0002533,Closed Won,2023-10-01
OPP-0002534,SAL,2023-08-16
OPP-0002534,SQO,2023-08-18
OPP-0002534,Proposal/Negotiation,2023-08-23
OPP-0002534,Closed Won,2023-09-12
OPP-0002545,SAL,2023-08-08
OPP-0002545,SQO,2023-08-19
OPP-0002545,Proposal/Negotiation,2023-09-01
OPP-0002545,Closed Lost,2023-09-06
OPP-0002546,SAL,2023-09-03
OPP-0002546,SQO,2023-09-08
OPP-0002546,Proposal/Negotiation,2023-09-10
OPP-0002546,Closed Lost,2023-09-17
OPP-0002553,SAL,2023-08-23
OPP-0002553,SQO,2023-09-01
OPP-0002553,Proposal/Negotiation,2023-09-02
OPP-0002553,Closed Won,2023-09-07
OPP-0002556,SAL,2023-08-08
OPP-0002556,SQO,2023-08-12
OPP-0002556,Proposal/Negotiation,2023-08-14
OPP-0002556,Closed Lost,2023-08-22
OPP-0002557,SAL,2023-08-08
OPP-0002557,SQO,2023-08-20
OPP-0002557,Proposal/Negotiation,2023-08-24
OPP-0002557,Closed Lost,2023-09-03
OPP-0002563,SAL,2023-08-27
OPP-0002563,SQO,2023-09-18
OPP-0002563,POC,2023-10-15
OPP-0002563,Proposal/Negotiation,2023-10-15
OPP-0002563,Closed Lost,2023-10-20
OPP-0002564,Open,2023-09-07
OPP-0002564,Negotiation,2023-09-15
OPP-0002564,Closed Won,2023-10-27
OPP-0002568,SAL,2023-08-15
OPP-0002568,SQO,2023-08-24
OPP-0002568,Proposal/Negotiation,2023-08-27
OPP-0002568,Closed Lost,2023-09-11
OPP-0002571,Open,2023-08-20
OPP-0002571,Negotiation,2023-08-31
OPP-0002571,Closed Won,2023-09-01
OPP-0002574,SAL,2023-08-11
OPP-0002574,SQO,2023-08-14
OPP-0002574,Proposal/Negotiation,2023-08-28
OPP-0002574,Closed Lost,2023-09-07
OPP-0002575,SAL,2023-09-15
OPP-0002575,SQO,2023-10-23
OPP-0002575,POC,2023-10-30
OPP-0002575,Proposal/Negotiation,2023-11-02
OPP-0002575,Closed Lost,2023-12-12
OPP-0002576,Open,2023-08-27
OPP-0002576,Negotiation,2023-09-18
OPP-0002576,Closed Lost,2023-11-01
OPP-0002584,SAL,2023-08-18
OPP-0002584,SQO,2023-08-20
OPP-0002584,Proposal/Negotiation,2023-08-23
OPP-0002584,Closed Lost,2023-08-28
OPP-0002588,SAL,2023-09-08
OPP-0002588,SQO,2023-09-10
OPP-0002588,Proposal/Negotiation,2023-09-17
OPP-0002588,Closed Won,2023-09-19
OPP-0002594,SAL,2023-09-01
OPP-0002594,SQO,2023-09-02
OPP-0002594,Proposal/Negotiation,2023-09-02
OPP-0002594,Closed Lost,2023-09-07
OPP-0002603,Open,2023-08-23
OPP-0002603,Negotiation,2023-08-26
OPP-0002603,Closed Won,2023-09-01
OPP-0002608,SAL,2023-08-19
OPP-0002608,SQO,2023-08-28
OPP-0002608,Proposal/Negotiation,2023-08-30
OPP-0002608,Closed Lost,2023-09-09
OPP-0002609,SAL,2023-09-07
OPP-0002609,SQO,2023-09-19
OPP-0002609,POC,2023-11-12
OPP-0002609,Proposal/Negotiation,2023-12-05
OPP-0002609,Closed Lost,2024-01-12
OPP-0002610,Open,2023-08-30
OPP-0002610,Negotiation,2023-09-26
OPP-0002610,Closed Won,2023-10-01
OPP-0002614,SAL,2023-08-26
OPP-0002614,SQO,2023-09-10
OPP-0002614,Proposal/Negotiation,2023-09-14
OPP-0002614,SAL,2023-09-17
OPP-0002614,Closed Lost,2023-09-18
OPP-0002622,Open,2023-08-19
OPP-0002622,Negotiation,2023-09-30
OPP-0002622,Closed Won,2023-10-01
OPP-0002623,Open,2023-08-24
OPP-0002623,Negotiation,2023-08-30
OPP-0002623,Closed Won,2023-09-01
OPP-0002624,Open,2023-08-24
OPP-0002624,Negotiation,2023-08-30
OPP-0002624,Closed Won,2023-09-01
OPP-0002627,SAL,2023-08-23
OPP-0002627,SQO,2023-08-26
OPP-0002627,POC,2023-09-14
OPP-0002627,Proposal/Negotiation,2023-11-03
OPP-0002627,Closed Lost,2024-02-05
OPP-0002628,SAL,2023-08-19
OPP-0002628,SQO,2023-08-24
OPP-0002628,Proposal/Negotiation,2023-08-29
OPP-0002628,Closed Won,2023-09-01
OPP-0002632,Open,2023-08-23
OPP-0002632,Negotiation,2023-09-09
OPP-0002632,Closed Won,2023-10-01
OPP-0002635,SAL,2023-09-02
OPP-0002635,SQO,2023-09-08
OPP-0002635,POC,2023-12-25
OPP-0002635,Proposal/Negotiation,2024-01-03
OPP-0002635,Closed Won,2024-01-10
OPP-0002639,SAL,2023-09-05
OPP-0002639,SQO,2023-09-06
OPP-0002639,Proposal/Negotiation,2023-09-19
OPP-0002639,Closed Lost,2023-09-20
OPP-0002640,SAL,2023-08-30
OPP-0002640,SQO,2023-08-31
OPP-0002640,Proposal/Negotiation,2023-09-25
OPP-0002640,Closed Lost,2023-10-03
OPP-0002646,SAL,2023-08-26
OPP-0002646,SQO,2023-09-08
OPP-0002646,Proposal/Negotiation,2023-10-04
OPP-0002646,Closed Lost,2023-10-06
OPP-0002647,SAL,2023-09-07
OPP-0002647,SQO,2023-09-19
OPP-0002647,POC,2023-12-14
OPP-0002647,Proposal/Negotiation,2024-01-08
OPP-0002647,Closed Lost,2024-01-14
OPP-0002655,SAL,2023-09-08
OPP-0002655,SQO,2023-09-11
OPP-0002655,Proposal/Negotiation,2023-09-11
OPP-0002655,Closed Lost,2023-09-20
OPP-0002656,SAL,2023-08-25
OPP-0002656,SQO,2023-08-27
OPP-0002656,Proposal/Negotiation,2023-08-30
OPP-0002656,Closed Lost,2023-09-10
OPP-0002657,SAL,2023-08-27
OPP-0002657,SQO,2023-09-09
OPP-0002657,Proposal/Negotiation,2023-09-23
OPP-0002657,Closed Lost,2023-10-03
OPP-0002658,SAL,2023-08-31
OPP-0002658,SQO,2023-09-03
OPP-0002658,Proposal/Negotiation,2023-09-19
OPP-0002658,Closed Won,2023-09-19
OPP-0002666,SAL,2023-09-06
OPP-0002666,SQO,2023-09-09
OPP-0002666,POC,2023-10-21
OPP-0002666,Proposal/Negotiation,2023-11-30
OPP-0002666,Closed Lost,2023-12-03
OPP-0002667,SAL,2023-08-28
OPP-0002667,SQO,2023-08-28
OPP-0002667,POC,2023-09-19
OPP-0002667,Proposal/Negotiation,2023-09-19
OPP-0002667,Closed Lost,2023-11-19
OPP-0002668,SAL,2023-09-02
OPP-0002668,SQO,2023-09-04
OPP-0002668,Proposal/Negotiation,2023-09-22
OPP-0002668,Closed Won,2023-09-24
OPP-0002671,SAL,2023-08-30
OPP-0002671,SQO,2023-09-01
OPP-0002671,Proposal/Negotiation,2023-10-03
OPP-0002671,Closed Lost,2023-10-04
OPP-0002672,SAL,2023-10-07
OPP-0002672,SQO,2023-10-23
OPP-0002672,POC,2024-01-13
OPP-0002672,Proposal/Negotiation,2024-01-21
OPP-0002672,Closed Lost,2024-02-19
OPP-0002673,SAL,2023-09-28
OPP-0002673,SQO,2023-10-12
OPP-0002673,POC,2023-12-15
OPP-0002673,Proposal/Negotiation,2024-01-01
OPP-0002673,Closed Lost,2024-01-02
OPP-0002674,SAL,2023-08-30
OPP-0002674,SQO,2023-09-01
OPP-0002674,POC,2023-09-30
OPP-0002674,Proposal/Negotiation,2023-10-12
OPP-0002674,Closed Lost,2023-10-28
OPP-0002680,SAL,2023-09-05
OPP-0002680,SQO,2023-09-24
OPP-0002680,Proposal/Negotiation,2023-09-29
OPP-0002680,Closed Lost,2023-10-02
OPP-0002681,SAL,2023-09-05
OPP-0002681,SQO,2023-09-06
OPP-0002681,Proposal/Negotiation,2023-09-17
OPP-0002681,Closed Won,2023-10-01
OPP-0002682,Open,2023-09-27
OPP-0002682,Negotiation,2023-09-27
OPP-0002682,Closed Won,2023-10-05
OPP-0002683,SAL,2023-09-19
OPP-0002683,SQO,2023-09-22
OPP-0002683,POC,2023-10-11
OPP-0002683,Proposal/Negotiation,2023-11-16
OPP-0002683,Closed Won,2023-11-16
OPP-0002687,SAL,2023-09-02
OPP-0002687,SQO,2023-09-06
OPP-0002687,Proposal/Negotiation,2023-10-09
OPP-0002687,Closed Lost,2023-10-09
OPP-0002688,SAL,2023-09-11
OPP-0002688,SQO,2023-09-17
OPP-0002688,Proposal/Negotiation,2023-09-19
OPP-0002688,Closed Lost,2023-09-20
OPP-0002689,SAL,2023-09-11
OPP-0002689,SQO,2023-09-16
OPP-0002689,POC,2023-10-13
OPP-0002689,Proposal/Negotiation,2023-10-20
OPP-0002689,Closed Lost,2023-11-16
OPP-0002700,SAL,2023-09-11
OPP-0002700,SQO,2023-09-15
OPP-0002700,Proposal/Negotiation,2023-09-26
OPP-0002700,Closed Lost,2023-09-28
OPP-0002701,SAL,2023-09-27
OPP-0002701,SQO,2023-09-30
OPP-0002701,Proposal/Negotiation,2023-10-04
OPP-0002701,Closed Lost,2023-10-20
OPP-0002702,SAL,2023-09-21
OPP-0002702,SQO,2023-09-22
OPP-0002702,POC,2023-10-25
OPP-0002702,Proposal/Negotiation,2023-11-28
OPP-0002702,Closed Lost,2023-12-16
OPP-0002707,SAL,2023-09-06
OPP-0002707,SQO,2023-09-22
OPP-0002707,Proposal/Negotiation,2023-09-22
OPP-0002707,Closed Lost,2023-10-19
OPP-0002708,Open,2023-10-15
OPP-0002708,Negotiation,2023-11-18
OPP-0002708,Closed Won,2023-12-01
OPP-0002712,Open,2023-09-18
OPP-0002712,Negotiation,2023-10-02
OPP-0002712,Closed Lost,2023-12-01
OPP-0002719,SAL,2023-09-10
OPP-0002719,SQO,2023-09-18
OPP-0002719,Proposal/Negotiation,2023-09-22
OPP-0002719,Closed Won,2023-10-01
OPP-0002727,Open,2023-09-13
OPP-0002727,Negotiation,2023-09-19
OPP-0002727,Closed Won,2023-10-01
OPP-0002733,Open,2023-09-16
OPP-0002733,Negotiation,2023-09-29
OPP-0002733,Closed Won,2023-10-01
OPP-0002734,SAL,2023-09-17
OPP-0002734,SQO,2023-09-26
OPP-0002734,Proposal/Negotiation,2023-09-27
OPP-0002734,Closed Lost,2023-10-09
OPP-0002735,SAL,2023-09-15
OPP-0002735,SQO,2023-10-29
OPP-0002735,POC,2023-11-14
OPP-0002735,Proposal/Negotiation,2023-12-26
OPP-0002735,Closed Lost,2024-01-06
OPP-0002740,Open,2023-09-23
OPP-0002740,Negotiation,2023-09-23
OPP-0002740,Closed Won,2023-10-01
OPP-0002741,SAL,2023-09-29
OPP-0002741,SQO,2023-09-30
OPP-0002741,Proposal/Negotiation,2023-10-01
OPP-0002741,Closed Lost,2023-10-04
OPP-0002747,SAL,2023-10-01
OPP-0002747,SQO,2023-10-03
OPP-0002747,Proposal/Negotiation,2023-10-05
OPP-0002747,Closed Lost,2023-10-08
OPP-0002748,SAL,2023-09-14
OPP-0002748,SQO,2023-10-30
OPP-0002748,POC,2023-12-05
OPP-0002748,Proposal/Negotiation,2023-12-11
OPP-0002748,Closed Lost,2023-12-13
OPP-0002753,SAL,2023-09-24
OPP-0002753,SQO,2023-10-03
OPP-0002753,Proposal/Negotiation,2023-10-03
OPP-0002753,Closed Lost,2023-10-20
OPP-0002754,SAL,2023-09-16
OPP-0002754,SQO,2023-09-24
OPP-0002754,Proposal/Negotiation,2023-09-29
OPP-0002754,Closed Lost,2023-10-05
OPP-0002755,SAL,2023-09-21
OPP-0002755,SQO,2023-09-25
OPP-0002755,Proposal/Negotiation,2023-10-03
OPP-0002755,Closed Won,2023-10-05
OPP-0002758,SAL,2023-09-16
OPP-0002758,SQO,2023-09-23
OPP-0002758,POC,2024-01-06
OPP-0002758,Proposal/Negotiation,2024-01-20
OPP-0002758,Closed Lost,2024-01-23
OPP-0002759,Open,2023-09-25
OPP-0002759,Negotiation,2023-11-14
OPP-0002759,Closed Won,2023-12-01
OPP-0002761,SAL,2023-09-21
OPP-0002761,SQO,2023-09-23
OPP-0002761,Proposal/Negotiation,2023-10-02
OPP-0002761,Closed Lost,2023-10-22
OPP-0002776,Open,2023-09-21
OPP-0002776,Negotiation,2023-10-11
OPP-0002776,Closed Won,2023-11-01
OPP-0002777,SAL,2023-10-08
OPP-0002777,SQO,2023-11-11
OPP-0002777,POC,2023-11-29
OPP-0002777,Proposal/Negotiation,2023-12-01
OPP-0002777,Closed Lost,2023-12-08
OPP-0002778,Open,2023-09-21
OPP-0002778,Negotiation,2023-11-11
OPP-0002778,Closed Won,2023-12-28
OPP-0002794,Open,2023-10-09
OPP-0002794,Negotiation,2023-10-27
OPP-0002794,Closed Won,2023-11-01
OPP-0002795,SAL,2023-09-29
OPP-0002795,SQO,2023-10-16
OPP-0002795,Proposal/Negotiation,2023-10-16
OPP-0002795,Closed Won,2023-10-17
OPP-0002799,SAL,2023-10-01
OPP-0002799,SQO,2023-10-22
OPP-0002799,Proposal/Negotiation,2023-10-23
OPP-0002799,Closed Lost,2023-10-26
OPP-0002800,SAL,2023-10-09
OPP-0002800,SQO,2023-10-13
OPP-0002800,POC,2023-12-02
OPP-0002800,Proposal/Negotiation,2024-01-03
OPP-0002800,Closed Lost,2024-03-03
OPP-0002804,SAL,2023-09-28
OPP-0002804,SQO,2023-10-25
OPP-0002804,Proposal/Negotiation,2023-10-28
OPP-0002804,Closed Lost,2023-11-05
OPP-0002805,SAL,2023-09-26
OPP-0002805,SQO,2023-10-04
OPP-0002805,Proposal/Negotiation,2023-10-07
OPP-0002805,Closed Lost,2023-10-10
OPP-0002806,SAL,2023-09-30
OPP-0002806,SQO,2023-10-15
OPP-0002806,POC,2024-02-12
OPP-0002806,Proposal/Negotiation,2024-02-15
OPP-0002806,Closed Won,2024-02-17
OPP-0002813,SAL,2023-09-29
OPP-0002813,SQO,2023-10-12
OPP-0002813,Proposal/Negotiation,2023-10-12
OPP-0002813,Closed Lost,2023-10-13
OPP-0002814,SAL,2023-10-17
OPP-0002814,SQO,2023-10-25
OPP-0002814,POC,2023-11-25
OPP-0002814,Proposal/Negotiation,2023-12-10
OPP-0002814,Closed Lost,2024-01-06
OPP-0002815,Open,2023-10-07
OPP-0002815,Negotiation,2023-11-02
OPP-0002815,Closed Won,2023-11-05
OPP-0002816,SAL,2023-09-28
OPP-0002816,SQO,2023-09-30
OPP-0002816,Proposal/Negotiation,2023-10-02
OPP-0002816,Closed Won,2023-10-11
OPP-0002820,SAL,2023-10-12
OPP-0002820,SQO,2023-10-24
OPP-0002820,Proposal/Negotiation,2023-10-26
OPP-0002820,Closed Lost,2023-11-01
OPP-0002821,SAL,2023-10-06
OPP-0002821,SQO,2023-10-19
OPP-0002821,Proposal/Negotiation,2023-10-21
OPP-0002821,Closed Lost,2023-11-01
OPP-0002822,Open,2023-10-12
OPP-0002822,Negotiation,2023-10-22
OPP-0002822,Closed Won,2023-11-01
OPP-0002825,SAL,2023-10-12
OPP-0002825,SQO,2023-11-01
OPP-0002825,SAL,2023-11-09
OPP-0002825,POC,2023-11-26
OPP-0002825,Proposal/Negotiation,2024-01-02
OPP-0002825,Closed Won,2024-03-22
OPP-0002826,SAL,2023-10-06
OPP-0002826,SQO,2023-11-11
OPP-0002826,POC,2024-01-11
OPP-0002826,Proposal/Negotiation,2024-01-12
OPP-0002826,Closed Won,2024-01-27
OPP-0002829,SAL,2023-10-09
OPP-0002829,SQO,2023-10-11
OPP-0002829,Proposal/Negotiation,2023-10-17
OPP-0002829,Closed Lost,2023-10-19
OPP-0002830,SAL,2023-09-29
OPP-0002830,SQO,2023-10-02
OPP-0002830,Proposal/Negotiation,2023-10-05
OPP-0002830,Closed Lost,2023-10-14
OPP-0002831,SAL,2023-10-04
OPP-0002831,SQO,2023-10-06
OPP-0002831,Proposal/Negotiation,2023-11-04
OPP-0002831,Closed Lost,2023-11-05
OPP-0002832,Open,2023-10-27
OPP-0002832,Negotiation,2023-11-05
OPP-0002832,Closed Won,2023-12-20
OPP-0002833,SAL,2023-10-13
OPP-0002833,SQO,2023-10-16
OPP-0002833,Proposal/Negotiation,2023-11-10
OPP-0002833,Closed Lost,2023-11-15
OPP-0002839,SAL,2023-10-03
OPP-0002839,SQO,2023-10-07
OPP-0002839,Proposal/Negotiation,2023-11-09
OPP-0002839,Closed Lost,2023-11-12
OPP-0002840,SAL,2023-10-06
OPP-0002840,SQO,2023-10-23
OPP-0002840,Proposal/Negotiation,2023-10-24
OPP-0002840,Closed Lost,2023-11-16
OPP-0002844,SAL,2023-10-09
OPP-0002844,SQO,2023-10-14
OPP-0002844,Proposal/Negotiation,2023-10-15
OPP-0002844,Closed Lost,2023-10-20
OPP-0002849,Open,2023-10-21
OPP-0002849,Negotiation,2023-11-27
OPP-0002849,Closed Won,2023-12-01
OPP-0002850,SAL,2023-10-13
OPP-0002850,SQO,2023-10-16
OPP-0002850,Proposal/Negotiation,2023-10-21
OPP-0002850,Closed Won,2023-11-06
OPP-0002856,SAL,2023-10-06
OPP-0002856,SQO,2023-10-22
OPP-0002856,Proposal/Negotiation,2023-10-23
OPP-0002856,Closed Lost,2023-10-24
OPP-0002857,SAL,2023-10-06
OPP-0002857,SQO,2023-10-10
OPP-0002857,Proposal/Negotiation,2023-10-15
OPP-0002857,Closed Lost,2023-10-21
OPP-0002862,SAL,2023-10-08
OPP-0002862,SQO,2023-10-15
OPP-0002862,Proposal/Negotiation,2023-10-21
OPP-0002862,Closed Lost,2023-11-20
OPP-0002863,Open,2023-10-17
OPP-0002863,Negotiation,2023-11-06
OPP-0002863,Closed Won,2023-11-20
OPP-0002869,SAL,2023-10-23
OPP-0002869,SQO,2023-10-25
OPP-0002869,Proposal/Negotiation,2023-10-26
OPP-0002869,Closed Lost,2023-10-28
OPP-0002870,SAL,2023-10-18
OPP-0002870,SQO,2023-11-08
OPP-0002870,POC,2023-11-16
OPP-0002870,Proposal/Negotiation,2023-12-07
OPP-0002870,Closed Lost,2023-12-17
OPP-0002874,Open,2023-10-20
OPP-0002874,Negotiation,2023-10-24
OPP-0002874,Closed Won,2023-11-01
OPP-0002875,SAL,2023-10-15
OPP-0002875,SQO,2023-10-16
OPP-0002875,Proposal/Negotiation,2023-11-09
OPP-0002875,Closed Lost,2023-11-11
OPP-0002876,SAL,2023-10-29
OPP-0002876,SQO,2023-11-15
OPP-0002876,POC,2024-01-16
OPP-0002876,Proposal/Negotiation,2024-03-16
OPP-0002876,Closed Lost,2024-03-18
OPP-0002881,Open,2023-10-19
OPP-0002881,Negotiation,2023-10-31
OPP-0002881,Closed Won,2023-11-01
OPP-0002882,SAL,2023-10-14
OPP-0002882,SQO,2023-10-20
OPP-0002882,Proposal/Negotiation,2023-10-29
OPP-0002882,Closed Lost,2023-11-03
OPP-0002883,SAL,2023-10-21
OPP-0002883,SQO,2023-10-22
OPP-0002883,Proposal/Negotiation,2023-10-25
OPP-0002883,Closed Lost,2023-11-02
OPP-0002884,SAL,2023-10-24
OPP-0002884,SQO,2023-10-29
OPP-0002884,Proposal/Negotiation,2023-11-04
OPP-0002884,Closed Lost,2023-11-12
OPP-0002885,SAL,2023-10-18
OPP-0002885,SQO,2023-10-22
OPP-0002885,Proposal/Negotiation,2023-10-28
OPP-0002885,Closed Lost,2023-11-14
OPP-0002886,Open,2023-10-14
OPP-0002886,Negotiation,2023-10-29
OPP-0002886,Closed Won,2024-01-01
OPP-0002890,Open,2023-10-17
OPP-0002890,Negotiation,2023-10-24
OPP-0002890,Closed Won,2023-11-01
OPP-0002896,Open,2023-10-14
OPP-0002896,Negotiation,2023-11-12
OPP-0002896,Closed Lost,2023-11-17
OPP-0002904,Open,2023-10-19
OPP-0002904,Negotiation,2023-10-27
OPP-0002904,Closed Won,2023-11-01
OPP-0002905,Open,2023-10-13
OPP-0002905,Negotiation,2023-10-22
OPP-0002905,Closed Won,2023-11-01
OPP-0002906,Open,2023-10-22
OPP-0002906,Negotiation,2023-10-27
OPP-0002906,Closed Won,2023-11-01
OPP-0002907,SAL,2023-10-19
OPP-0002907,SQO,2023-10-25
OPP-0002907,Proposal/Negotiation,2023-10-31
OPP-0002907,Closed Lost,2023-11-16
OPP-0002911,Open,2023-10-30
OPP-0002911,Negotiation,2023-10-30
OPP-0002911,Closed Won,2023-11-01
OPP-0002921,Open,2023-10-29
OPP-0002921,Negotiation,2023-10-29
OPP-0002921,Closed Won,2023-11-01
OPP-0002922,Open,2023-10-24
OPP-0002922,Negotiation,2023-10-29
OPP-0002922,Closed Won,2023-11-01
OPP-0002923,Open,2023-10-16
OPP-0002923,Negotiation,2023-10-20
OPP-0002923,Closed Won,2023-12-11
OPP-0002928,Open,2023-10-18
OPP-0002928,Negotiation,2023-10-22
OPP-0002928,Closed Won,2023-11-01
OPP-0002929,SAL,2023-10-19
OPP-0002929,SQO,2023-12-01
OPP-0002929,SAL,2023-12-05
OPP-0002929,POC,2023-12-17
OPP-0002929,Proposal/Negotiation,2023-12-21
OPP-0002929,Closed Lost,2024-02-14
OPP-0002930,SAL,2023-11-17
OPP-0002930,SQO,2023-11-25
OPP-0002930,POC,2023-12-15
OPP-0002930,Proposal/Negotiation,2023-12-22
OPP-0002930,Closed Lost,2024-01-22
OPP-0002931,Open,2023-10-18
OPP-0002931,Negotiation,2023-10-26
OPP-0002931,Closed Won,2023-11-01
OPP-0002932,SAL,2023-10-26
OPP-0002932,SQO,2023-10-30
OPP-0002932,Proposal/Negotiation,2023-10-30
OPP-0002932,Closed Lost,2023-11-09
OPP-0002933,SAL,2023-10-26
OPP-0002933,SQO,2023-10-26
OPP-0002933,Proposal/Negotiation,2023-11-08
OPP-0002933,Closed Won,2023-11-16
OPP-0002938,Open,2023-10-28
OPP-0002938,Negotiation,2023-10-31
OPP-0002938,Closed Won,2023-11-01
OPP-0002939,SAL,2023-10-21
OPP-0002939,SQO,2023-11-05
OPP-0002939,Proposal/Negotiation,2023-11-07
OPP-0002939,Closed Won,2023-11-08
OPP-0002943,SAL,2023-10-26
OPP-0002943,SQO,2023-11-20
OPP-0002943,Proposal/Negotiation,2023-11-22
OPP-0002943,Closed Lost,2023-11-22
OPP-0002944,SAL,2023-10-30
OPP-0002944,SQO,2023-11-08
OPP-0002944,Proposal/Negotiation,2023-11-10
OPP-0002944,Closed Lost,2023-11-11
OPP-0002949,SAL,2023-10-26
OPP-0002949,SQO,2023-10-28
OPP-0002949,Proposal/Negotiation,2023-11-01
OPP-0002949,Closed Lost,2023-11-04
OPP-0002950,SAL,2023-12-22
OPP-0002950,SQO,2024-02-09
OPP-0002950,POC,2024-03-01
OPP-0002950,Proposal/Negotiation,2024-03-01
OPP-0002950,Closed Lost,2024-04-05
OPP-0002951,SAL,2023-11-07
OPP-0002951,SQO,2023-11-17
OPP-0002951,POC,2023-12-27
OPP-0002951,Proposal/Negotiation,2024-02-14
OPP-0002951,Closed Lost,2024-02-16
OPP-0002952,Open,2023-11-18
OPP-0002952,Negotiation,2023-11-20
OPP-0002952,Closed Won,2024-02-04
OPP-0002953,SAL,2023-11-04
OPP-0002953,SQO,2023-11-07
OPP-0002953,Proposal/Negotiation,2023-11-15
OPP-0002953,Closed Won,2023-11-21
OPP-0002959,SAL,2023-10-22
OPP-0002959,SQO,2023-11-05
OPP-0002959,Proposal/Negotiation,2023-11-12
OPP-0002959,Closed Lost,2023-11-23
OPP-0002960,SAL,2023-10-25
OPP-0002960,SQO,2023-11-23
OPP-0002960,Proposal/Negotiation,2023-11-30
OPP-0002960,Closed Lost,2023-12-04
OPP-0002963,SAL,2023-11-04
OPP-0002963,SQO,2023-11-09
OPP-0002963,Proposal/Negotiation,2023-11-12
OPP-0002963,Closed Lost,2023-11-13
OPP-0002964,SAL,2023-10-26
OPP-0002964,SQO,2023-11-25
OPP-0002964,POC,2023-12-01
OPP-0002964,Proposal/Negotiation,2024-01-11
OPP-0002964,Closed Lost,2024-01-13
OPP-0002972,SAL,2023-11-11
OPP-0002972,SQO,2023-11-14
OPP-0002972,POC,2024-01-17
OPP-0002972,Proposal/Negotiation,2024-02-15
OPP-0002972,Closed Lost,2024-02-18
OPP-0002973,Open,2023-12-07
OPP-0002973,Negotiation,2023-12-26
OPP-0002973,Closed Won,2024-01-13
OPP-0002976,Open,2023-10-26
